trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,500,0.235412794449274,,0.8897572755813599,0.0202492366391862,0.0230180925548763,0.0144947135004671,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,1000,0.2389238511990051,,0.8781076073646545,0.0127563830773657,0.0111151183413774,0.0099776034920213,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,1500,0.2205968690477465,,0.8887572884559631,0.0091887537553762,0.0074378533277142,0.0073292904234476,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,2000,0.2033600947544661,,0.8969106078147888,0.0068871547496466,0.0053756738226198,0.0055432362939917,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,2500,0.1801538907614145,,0.905110776424408,0.0051721870133225,0.0039196570059506,0.0041922727618348,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,3000,0.2076250765045659,,0.8962798118591309,0.0038004860535184,0.0028298919871409,0.0030930130567331,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,3500,0.1996803923502101,,0.899623453617096,0.0026296988442645,0.0019238525521736,0.002148735706221,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,4000,0.2125329145939002,,0.8972630500793457,0.0016039137662735,0.0011980123089789,0.0013044106890288,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,4500,0.2106786124074991,,0.8984547853469849,0.0006701090578847,0.0006206712052215,0.0005149412565793,1
body_mass,ridge,6,Indre Kvarøy,full_baseline,full_source_unweighted,none,none,,,5341,0.3187622980632644,,1.4793716669082642,-0.0025396279522973,0.0001761253929421,,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,500,0.2601622672649801,,0.9446677565574646,0.0185472015907623,0.0230958898966464,0.0127732291166006,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,,1000,0.2952751902835754,,0.9230951070785522,0.012915199619674,0.0129582969616465,0.0096756253792624,1
