trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,avggrm_topk,0,Nesøy,0,14,500,500,3500,3500,156026.34,0.05912839632568232,379.8356018066406,0.03559679997852072,117
thr_tarsus,avggrm_topk,0,Nesøy,0,14,1000,1000,3500,3500,156026.34,0.2137482763911783,378.0522766113281,0.041227699985029176,117
thr_tarsus,avggrm_topk,0,Nesøy,0,14,1500,1500,3500,3500,156026.34,0.26119097925574475,377.88787841796875,0.08419719999074005,117
thr_tarsus,avggrm_topk,0,Nesøy,0,14,2000,2000,3500,3500,156026.34,0.2659991366379417,377.9802551269531,0.13215540000237525,117
thr_tarsus,avggrm_topk,0,Nesøy,0,14,2500,2500,3500,3500,156026.34,0.2865192767336826,378.12982177734375,0.20060519999242388,117
thr_tarsus,avggrm_topk,0,Nesøy,0,14,3000,3000,3500,3500,156026.34,0.27194085121872097,378.17498779296875,0.28610009999829344,117
thr_tarsus,avggrm_topk,0,Nesøy,0,14,3500,3500,3500,3500,156026.34,0.2766402848570566,378.4729309082031,0.42742059999727644,117
thr_tarsus,avggrm_topk,0,Nesøy,0,14,4000,4000,3500,3500,156026.34,0.2934031732669685,378.1173400878906,0.5021807999874,117
thr_tarsus,avggrm_topk,0,Nesøy,0,14,4500,4500,3500,3500,156026.34,0.2684251927753446,378.1274719238281,0.4795180000073742,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,500,500,3500,3500,156026.34,0.2556309050832254,375.03302001953125,0.015294000011635944,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,1000,1000,3500,3500,156026.34,0.3185867039519784,378.220458984375,0.037463199987541884,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,1500,1500,3500,3500,156026.34,0.3840583016956325,378.3543701171875,0.07028040001750924,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,2000,2000,3500,3500,156026.34,0.3962473517409064,378.4828186035156,0.11982299998635426,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,2500,2500,3500,3500,156026.34,0.3936546201478338,378.5638122558594,0.19532540001091547,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,3000,3000,3500,3500,156026.34,0.41000131951903407,378.37548828125,0.2893585999845527,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,3500,3500,3500,3500,156026.34,0.40513098536099096,378.29736328125,0.42310640000505373,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,4000,4000,3500,3500,156026.34,0.39041139687087506,378.46942138671875,0.45782430001418106,117
thr_tarsus,pca_target_topk,0,Nesøy,0,14,4500,4500,3500,3500,156026.34,0.36251613744103317,378.4455871582031,0.46370029999525286,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,500,500,3500,3500,156026.34,0.17982491092417738,379.7019958496094,0.015867600013734773,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,1000,1000,3500,3500,156026.34,0.25348252840339924,378.18487548828125,0.038467399979708716,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,1500,1500,3500,3500,156026.34,0.24938171611338872,378.27545166015625,0.07351550000021234,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,2000,2000,3500,3500,156026.34,0.26517004189722776,378.0044860839844,0.12017700000433251,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,2500,2500,3500,3500,156026.34,0.2769306045829057,377.9742736816406,0.19795000000158325,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,3000,3000,3500,3500,156026.34,0.28969973364640494,378.2015686035156,0.2845345000096131,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,3500,3500,3500,3500,156026.34,0.27741819821031155,378.1188049316406,0.42165689999819733,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,4000,4000,3500,3500,156026.34,0.2938517177676151,378.1224365234375,0.45787729998119175,117
thr_tarsus,avggrm_diversity_lam0p25,0,Nesøy,0,14,4500,4500,3500,3500,156026.34,0.2893261977904958,378.21026611328125,0.47491180000361055,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,500,500,3500,3500,156026.34,0.24152819112894242,379.7223205566406,0.011994400003459305,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,1000,1000,3500,3500,156026.34,0.24360231525664536,378.610595703125,0.03427109998301603,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,1500,1500,3500,3500,156026.34,0.24851680329057593,378.0528564453125,0.08163799997419119,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,2000,2000,3500,3500,156026.34,0.26163187668471133,377.89013671875,0.11521479999646544,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,2500,2500,3500,3500,156026.34,0.28559494474329034,378.0580139160156,0.22304329997859895,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,3000,3000,3500,3500,156026.34,0.2883356061173293,378.1378173828125,0.29051749999052845,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,3500,3500,3500,3500,156026.34,0.30070218685854166,378.17291259765625,0.4088039000052959,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,4000,4000,3500,3500,156026.34,0.3092099839569695,378.1071472167969,0.44843769998988137,117
thr_tarsus,avggrm_diversity_lam0p5,0,Nesøy,0,14,4500,4500,3500,3500,156026.34,0.29610197810590716,378.1603698730469,0.4870470000023488,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,500,500,3500,3500,156026.34,0.37672163916047796,377.95281982421875,0.02241830001003109,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,1000,1000,3500,3500,156026.34,0.258575258025294,378.89288330078125,0.04692870000144467,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,1500,1500,3500,3500,156026.34,0.2588872541909187,378.3473205566406,0.08926210002391599,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,2000,2000,3500,3500,156026.34,0.2715749553870912,378.060791015625,0.13449260001652874,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,2500,2500,3500,3500,156026.34,0.26845331795201577,378.0358581542969,0.21825970002100803,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,3000,3000,3500,3500,156026.34,0.3034860793844615,378.11151123046875,0.27109789999667555,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,3500,3500,3500,3500,156026.34,0.31960550780204056,378.186279296875,0.43843579999520443,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,4000,4000,3500,3500,156026.34,0.3130954288926669,378.1424560546875,0.5000910999951884,117
thr_tarsus,avggrm_diversity_lam1,0,Nesøy,0,14,4500,4500,3500,3500,156026.34,0.3192557926106391,378.05609130859375,0.47238710001693107,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,500,500,3500,3500,156026.34,0.318281754468364,378.5672607421875,0.016278700000839308,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,1000,1000,3500,3500,156026.34,0.3341577716792879,379.0793151855469,0.038036400015698746,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,1500,1500,3500,3500,156026.34,0.27858971270150396,379.20416259765625,0.07582949998322874,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,2000,2000,3500,3500,156026.34,0.25073777453463963,378.54931640625,0.12449089999427088,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,2500,2500,3500,3500,156026.34,0.2630908651964517,378.1839599609375,0.20357559999683872,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,3000,3000,3500,3500,156026.34,0.29746392021558066,378.0877380371094,0.2755020000040531,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,3500,3500,3500,3500,156026.34,0.31192562212929226,378.0782775878906,0.4498996999755036,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,4000,4000,3500,3500,156026.34,0.32614713224561925,378.1584777832031,0.4490737000014633,117
thr_tarsus,avggrm_diversity_lam2,0,Nesøy,0,14,4500,4500,3500,3500,156026.34,0.3314709283516566,378.1764221191406,0.455116299999645,117
thr_tarsus,avggrm_topk,1,Myken,0,14,500,500,3500,3500,156026.34,0.20265203932599563,383.36456298828125,0.018348599987803027,92
thr_tarsus,avggrm_topk,1,Myken,0,14,1000,1000,3500,3500,156026.34,0.290270925954482,383.4513854980469,0.04149539998616092,92
thr_tarsus,avggrm_topk,1,Myken,0,14,1500,1500,3500,3500,156026.34,0.31199198419043744,383.25640869140625,0.07235440000658855,92
thr_tarsus,avggrm_topk,1,Myken,0,14,2000,2000,3500,3500,156026.34,0.34318679310664807,383.15679931640625,0.1110509000136517,92
thr_tarsus,avggrm_topk,1,Myken,0,14,2500,2500,3500,3500,156026.34,0.3576612613902012,383.1841735839844,0.16667370000504889,92
thr_tarsus,avggrm_topk,1,Myken,0,14,3000,3000,3500,3500,156026.34,0.3404825804403462,383.2017517089844,0.253419099986786,92
thr_tarsus,avggrm_topk,1,Myken,0,14,3500,3500,3500,3500,156026.34,0.3547652222039316,383.23968505859375,0.4006234999978915,92
thr_tarsus,avggrm_topk,1,Myken,0,14,4000,4000,3500,3500,156026.34,0.37535444308252414,383.4472351074219,0.42784829999436624,92
thr_tarsus,avggrm_topk,1,Myken,0,14,4500,4500,3500,3500,156026.34,0.3775180315361062,383.4231872558594,0.4732361999922432,92
thr_tarsus,pca_target_topk,1,Myken,0,14,500,500,3500,3500,156026.34,0.26272313634955546,383.1087341308594,0.01322180000715889,92
thr_tarsus,pca_target_topk,1,Myken,0,14,1000,1000,3500,3500,156026.34,0.3219647466306778,382.64630126953125,0.03987029998097569,92
thr_tarsus,pca_target_topk,1,Myken,0,14,1500,1500,3500,3500,156026.34,0.3639934615714856,383.00640869140625,0.0889784999890253,92
