n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,286,0.4427734469662084,1.2189172506332397,shapley_mean,-1,1,286,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
13,2,446,0.4273637842455054,1.2121421098709106,shapley_mean,-1,2,446,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
12,3,538,0.3990582753029129,1.2223901748657227,shapley_mean,-1,3,538,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
11,4,794,0.31812782165530457,1.2558913230895996,shapley_mean,-1,4,794,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
10,5,945,0.3503872832588773,1.2507476806640625,shapley_mean,-1,5,945,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
9,6,1118,0.35811602801630654,1.2564834356307983,shapley_mean,-1,6,1118,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
8,7,1320,0.3294108183559105,1.2654645442962646,shapley_mean,-1,7,1320,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
7,8,1903,0.29338616110902294,1.260331153869629,shapley_mean,-1,8,1903,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
6,9,2484,0.31071792444223095,1.2498646974563599,shapley_mean,-1,9,2484,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
5,10,3037,0.25706476194897954,1.2810468673706055,shapley_mean,-1,10,3037,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
4,11,3386,0.27964155882103814,1.2529759407043457,shapley_mean,-1,11,3386,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
3,12,3504,0.26966044963995606,1.2545604705810547,shapley_mean,-1,12,3504,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
2,13,4559,0.2854921735712857,1.250946044921875,shapley_mean,-1,13,4559,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
1,14,5045,0.2944557365626906,1.2452318668365479,shapley_mean,-1,14,5045,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
0,15,5442,0.25573999055713076,1.269834280014038,shapley_mean,-1,15,5442,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
14,1,286,0.21640884030328889,1.350831151008606,random_individual,0,1,286,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
13,2,446,0.36737154048433496,1.3151298761367798,random_individual,0,2,446,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
12,3,538,0.3587668747233145,1.309064507484436,random_individual,0,3,538,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
11,4,794,0.1887956085264706,1.3438799381256104,random_individual,0,4,794,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
10,5,945,0.2153999725024224,1.3395230770111084,random_individual,0,5,945,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
9,6,1118,0.18624726321562438,1.3324053287506104,random_individual,0,6,1118,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
8,7,1320,0.12796400464343838,1.341592788696289,random_individual,0,7,1320,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
7,8,1903,0.11866230486034335,1.347351312637329,random_individual,0,8,1903,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
6,9,2484,0.16668463965834238,1.3340827226638794,random_individual,0,9,2484,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
5,10,3037,0.13247019280173208,1.362056016921997,random_individual,0,10,3037,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
4,11,3386,0.1673018945192084,1.3413652181625366,random_individual,0,11,3386,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
3,12,3504,0.24384504018765868,1.312182068824768,random_individual,0,12,3504,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
2,13,4559,0.19553975407383709,1.3107305765151978,random_individual,0,13,4559,3,Selvær,9,903645139,10,wing,0.05235602094240838,10
