n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.15206421734927397,0.922773540019989,pevmean_ga,-1,54902.95487300784,3,Selvær,0,261820732,body_mass
5438,-0.011937375290156186,1.4334732294082642,pevmean_ga,-2,50731.59388506523,7,Onøy og Lurøy,0,546911525,body_mass
5438,-0.011937375290156186,1.4334732294082642,random_individual,-2,50731.59388506523,7,Onøy og Lurøy,0,546911525,body_mass
1500,0.021755924002203882,1.3984116315841675,pevmean_ga,-1,56077.431889218016,7,Onøy og Lurøy,0,546911525,body_mass
4500,0.01062048857111463,1.416243076324463,pevmean_ga,-1,51580.26831012689,7,Onøy og Lurøy,0,546911525,body_mass
1000,0.1691469559239035,0.9452892541885376,pevmean_ga,-1,62924.93157389067,11,Southern 1,0,707858893,body_mass
3000,0.1695265917181141,0.9510495066642761,pevmean_ga,-1,59993.49724834939,11,Southern 1,0,707858893,body_mass
2500,0.016243550830140067,0.9141380190849304,pevmean_ga,-1,62530.48432175673,15,Southern 5,0,1988484267,body_mass
4000,0.0035858624725712846,0.9332646131515503,pevmean_ga,-1,61190.8778196193,15,Southern 5,0,1988484267,body_mass
