target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,7,Onøy og Lurøy,0.057219089139067626,0.00022351206694948291,256,1,2
5,6,Indre Kvarøy,0.04912889365856888,0.00014077046893572746,349,2,3
5,9,Sleneset,0.04502406663691364,0.0002814004164807103,160,3,1
5,14,Southern 4,0.03511131198558821,7.224549791273293e-05,486,4,6
5,11,Southern 1,0.029296043113780684,5.042348212354679e-05,581,5,7
5,4,Gjerøy,0.02645884918315822,4.784602022270926e-05,553,6,8
5,10,Aldra,0.02400014793530521,0.00013872917881679314,173,7,4
5,1,Myken,0.010975279228130193,0.00011929651334924123,92,8,5
5,0,Nesøy,0.003551104386908229,3.0094104973798548e-05,118,9,9
5,13,Southern 3,0.002558668674974492,4.388797041122628e-06,583,10,11
5,15,Southern 5,0.001729988201099243,8.564298025243777e-06,202,11,10
5,8,Lovund,-0.004438660518627763,-2.939510277236929e-05,151,12,12
5,3,Selvær,-0.006712564840090698,-3.5144318534506275e-05,191,13,14
5,12,Southern 2,-0.012760620026313308,-3.2142619713635536e-05,397,14,13
5,2,Træna,-0.024117058168876254,-8.432537821285404e-05,286,15,15
