target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,11,Southern 1,0.1459052543062043,0.0002511278043136046,581,1,2
14,5,Hestmannøy,0.09710180727502499,9.203962774883885e-05,1055,2,8
14,2,Træna,0.03497357440522705,0.00012228522519310155,286,3,6
14,15,Southern 5,0.034660750809293796,0.00017158787529353365,202,4,3
14,0,Nesøy,0.029691716148353208,0.00025162471312163736,118,5,1
14,7,Onøy og Lurøy,0.029150153438250476,0.00011386778686816592,256,6,7
14,10,Aldra,0.023922262470076058,0.00013827897381546854,173,7,4
14,8,Lovund,0.018738742503178123,0.0001240976324713783,151,8,5
14,9,Sleneset,0.0007348233868557769,4.592646167848606e-06,160,9,9
14,1,Myken,-0.009491730409765642,-0.00010317098271484394,92,10,13
14,12,Southern 2,-0.0126878126354655,-3.195922578202897e-05,397,11,11
14,3,Selvær,-0.014725229091817841,-7.70954402712976e-05,191,12,12
14,13,Southern 3,-0.016424458265578784,-2.8172312633925872e-05,583,13,10
14,6,Indre Kvarøy,-0.0448382023722392,-0.00012847622456228997,349,14,15
14,4,Gjerøy,-0.060286709223783166,-0.0001090175573666965,553,15,14
