n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,160,0.0389540547948607,1.3252698183059692,shapley_mean,-1,1,160,5
13,2,416,0.10907756786137612,1.3077092170715332,shapley_mean,-1,2,416,5
12,3,765,0.12750196581112355,1.3012840747833252,shapley_mean,-1,3,765,5
11,4,938,0.12767151873207144,1.297409176826477,shapley_mean,-1,4,938,5
10,5,1030,0.12431951781002512,1.2972114086151123,shapley_mean,-1,5,1030,5
9,6,1516,0.1317960975010281,1.294726014137268,shapley_mean,-1,6,1516,5
8,7,2097,0.1304295825936103,1.2924785614013672,shapley_mean,-1,7,2097,5
7,8,2650,0.1328559138581342,1.2988909482955933,shapley_mean,-1,8,2650,5
6,9,2768,0.14095517605373534,1.2967082262039185,shapley_mean,-1,9,2768,5
5,10,2970,0.13890481189040332,1.298417568206787,shapley_mean,-1,10,2970,5
4,11,3553,0.1215396384654037,1.30088210105896,shapley_mean,-1,11,3553,5
3,12,3704,0.1223315157176645,1.3008006811141968,shapley_mean,-1,12,3704,5
2,13,4101,0.12104784460360811,1.3018484115600586,shapley_mean,-1,13,4101,5
1,14,4292,0.12594142781797377,1.3009803295135498,shapley_mean,-1,14,4292,5
0,15,4578,0.13705440883704023,1.2964080572128296,shapley_mean,-1,15,4578,5
14,1,160,0.06672836301235584,1.3288812637329102,random_individual,0,1,160,5
13,2,416,0.05932119507337913,1.3287608623504639,random_individual,0,2,416,5
12,3,765,0.03795978107477358,1.324931025505066,random_individual,0,3,765,5
11,4,938,0.036500096266418175,1.323372721672058,random_individual,0,4,938,5
10,5,1030,0.04314934965079826,1.3213294744491577,random_individual,0,5,1030,5
9,6,1516,0.08052884298573111,1.3118762969970703,random_individual,0,6,1516,5
8,7,2097,0.11247029373300614,1.3010247945785522,random_individual,0,7,2097,5
7,8,2650,0.11083884515443894,1.302329182624817,random_individual,0,8,2650,5
6,9,2768,0.12585383883179943,1.3003380298614502,random_individual,0,9,2768,5
5,10,2970,0.1251527896730656,1.299189567565918,random_individual,0,10,2970,5
4,11,3553,0.1299282743460955,1.3004380464553833,random_individual,0,11,3553,5
3,12,3704,0.1287448857942846,1.3002650737762451,random_individual,0,12,3704,5
2,13,4101,0.13038525306676182,1.3033132553100586,random_individual,0,13,4101,5
1,14,4292,0.12826127785754535,1.3013070821762085,random_individual,0,14,4292,5
0,15,4578,0.13705440883704023,1.2964080572128296,random_individual,0,15,4578,5
14,1,160,0.06852226223790649,1.330161452293396,random_individual,1,1,160,5
13,2,416,0.046871789006018294,1.3200451135635376,random_individual,1,2,416,5
12,3,765,0.0850229589616878,1.3134742975234985,random_individual,1,3,765,5
11,4,938,0.09083319872693585,1.3091012239456177,random_individual,1,4,938,5
10,5,1030,0.08586026048443034,1.3094499111175537,random_individual,1,5,1030,5
9,6,1516,0.0865447514859895,1.3153630495071411,random_individual,1,6,1516,5
8,7,2097,0.10258910570300839,1.3113821744918823,random_individual,1,7,2097,5
7,8,2650,0.12209105276580454,1.3034576177597046,random_individual,1,8,2650,5
6,9,2768,0.12740904076640994,1.3034182786941528,random_individual,1,9,2768,5
5,10,2970,0.12155637454806136,1.3057067394256592,random_individual,1,10,2970,5
4,11,3553,0.13563236545648616,1.3010863065719604,random_individual,1,11,3553,5
3,12,3704,0.1276547006165445,1.3023616075515747,random_individual,1,12,3704,5
2,13,4101,0.12911078321729252,1.2988150119781494,random_individual,1,13,4101,5
1,14,4292,0.13342689604457922,1.2989023923873901,random_individual,1,14,4292,5
0,15,4578,0.13705440883704023,1.2964080572128296,random_individual,1,15,4578,5
14,1,160,0.03195864114402112,1.3246150016784668,random_individual,2,1,160,5
13,2,416,0.1010474202326813,1.3157449960708618,random_individual,2,2,416,5
12,3,765,0.10794039177080256,1.3049070835113525,random_individual,2,3,765,5
11,4,938,0.13761398213111925,1.3007556200027466,random_individual,2,4,938,5
10,5,1030,0.14129032461268318,1.2985577583312988,random_individual,2,5,1030,5
9,6,1516,0.14199408578029524,1.2963992357254028,random_individual,2,6,1516,5
8,7,2097,0.1311002068377411,1.2976399660110474,random_individual,2,7,2097,5
7,8,2650,0.1407989119125607,1.2908010482788086,random_individual,2,8,2650,5
6,9,2768,0.14447688515919496,1.2905117273330688,random_individual,2,9,2768,5
5,10,2970,0.1488165806775492,1.2876290082931519,random_individual,2,10,2970,5
4,11,3553,0.126198364874985,1.2918034791946411,random_individual,2,11,3553,5
3,12,3704,0.1249272062965797,1.2930089235305786,random_individual,2,12,3704,5
2,13,4101,0.1406154587106337,1.2948979139328003,random_individual,2,13,4101,5
1,14,4292,0.13582558427452943,1.3002341985702515,random_individual,2,14,4292,5
0,15,4578,0.13705440883704023,1.2964080572128296,random_individual,2,15,4578,5
14,1,160,0.0375605214651131,1.3301399946212769,random_individual,3,1,160,5
13,2,416,0.08078086222867199,1.3318042755126953,random_individual,3,2,416,5
12,3,765,0.10751052801262985,1.3093293905258179,random_individual,3,3,765,5
11,4,938,0.10704019755280318,1.3088622093200684,random_individual,3,4,938,5
10,5,1030,0.10256104491762706,1.3076355457305908,random_individual,3,5,1030,5
9,6,1516,0.10175952549284678,1.3064517974853516,random_individual,3,6,1516,5
8,7,2097,0.1184751945567993,1.3052359819412231,random_individual,3,7,2097,5
7,8,2650,0.14211728434689475,1.2939941883087158,random_individual,3,8,2650,5
6,9,2768,0.1328693637008539,1.2952111959457397,random_individual,3,9,2768,5
5,10,2970,0.13334761396353606,1.296157717704773,random_individual,3,10,2970,5
4,11,3553,0.14207935934250274,1.2992486953735352,random_individual,3,11,3553,5
3,12,3704,0.14121562924943687,1.299559473991394,random_individual,3,12,3704,5
2,13,4101,0.14758541654631413,1.29581618309021,random_individual,3,13,4101,5
1,14,4292,0.14686469039004202,1.2942719459533691,random_individual,3,14,4292,5
0,15,4578,0.13705440883704023,1.2964080572128296,random_individual,3,15,4578,5
14,1,160,-0.012913108257300876,1.3346294164657593,random_individual,4,1,160,5
13,2,416,0.028139406492411503,1.318852186203003,random_individual,4,2,416,5
12,3,765,0.034366632642013104,1.3182590007781982,random_individual,4,3,765,5
11,4,938,0.07125327956147119,1.3130269050598145,random_individual,4,4,938,5
10,5,1030,0.07790911217081245,1.311774730682373,random_individual,4,5,1030,5
9,6,1516,0.07387692240483507,1.32112455368042,random_individual,4,6,1516,5
8,7,2097,0.08188610771345074,1.3099778890609741,random_individual,4,7,2097,5
7,8,2650,0.11110396182211232,1.3053169250488281,random_individual,4,8,2650,5
6,9,2768,0.11782068087718146,1.307698130607605,random_individual,4,9,2768,5
5,10,2970,0.11544975669810567,1.3081912994384766,random_individual,4,10,2970,5
4,11,3553,0.13167566900718777,1.3009296655654907,random_individual,4,11,3553,5
3,12,3704,0.133035785839628,1.3006393909454346,random_individual,4,12,3704,5
2,13,4101,0.1367758713311203,1.3024760484695435,random_individual,4,13,4101,5
1,14,4292,0.13345787049137986,1.299365520477295,random_individual,4,14,4292,5
0,15,4578,0.13705440883704023,1.2964080572128296,random_individual,4,15,4578,5
