permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,0.051364519636059744,2,Nesøy,9
1,1,0.02346797208740784,7,Myken,9
1,2,0.009608304468157594,9,Træna,9
1,3,0.029709217342339903,6,Selvær,9
1,4,-0.07193117329604892,15,Gjerøy,9
1,5,0.034044490565245736,5,Hestmannøy,9
1,6,0.00040292934257132873,11,Indre Kvarøy,9
1,7,-0.0006313534884789807,12,Onøy og Lurøy,9
1,8,-0.004706155481056462,14,Lovund,9
1,10,0.05849768334558951,1,Aldra,9
1,11,0.007005899065053417,10,Southern 1,9
1,12,0.03688116085501178,4,Southern 2,9
1,13,0.015275705442831189,8,Southern 3,9
1,14,0.039099952303183944,3,Southern 4,9
1,15,-0.0034201675693224243,13,Southern 5,9
2,0,0.19643812097467053,1,Nesøy,9
2,1,0.014930226990836713,6,Myken,9
2,2,0.007330882610492716,8,Træna,9
2,3,-0.023823763546783165,13,Selvær,9
2,4,-0.06240806334491453,15,Gjerøy,9
2,5,0.02817408378098509,4,Hestmannøy,9
2,6,-0.04919979424892358,14,Indre Kvarøy,9
2,7,0.0009124952558587918,10,Onøy og Lurøy,9
2,8,0.0006413536680458382,11,Lovund,9
2,10,0.027985083134571813,5,Aldra,9
2,11,0.0059289784532277345,9,Southern 1,9
2,12,0.030161374685312825,3,Southern 2,9
2,13,0.009089472264534687,7,Southern 3,9
2,14,0.038582801153094023,2,Southern 4,9
2,15,-7.426721246428514e-05,12,Southern 5,9
3,0,0.15694996618129345,1,Nesøy,9
3,1,0.011778532067910429,6,Myken,9
3,2,0.004729991672581428,8,Træna,9
3,3,-0.011315901818017773,13,Selvær,9
3,4,-0.06511505382242656,15,Gjerøy,9
3,5,0.025919751266887944,4,Hestmannøy,9
3,6,-0.06168020374907754,14,Indre Kvarøy,9
3,7,0.0006902796077001792,9,Onøy og Lurøy,9
3,8,-0.00045445430136335324,11,Lovund,9
3,10,0.025437094023701843,5,Aldra,9
3,11,-0.009937034217657459,12,Southern 1,9
3,12,0.028347357310185006,3,Southern 2,9
3,13,0.011156932078865311,7,Southern 3,9
3,14,0.10831698552108893,2,Southern 4,9
3,15,-0.00015525720312660937,10,Southern 5,9
4,0,0.15166004935144592,1,Nesøy,9
4,1,0.010418961326246564,7,Myken,9
4,2,0.001354225915526825,8,Træna,9
4,3,-0.01123311372981644,13,Selvær,9
4,4,-0.057492576844743806,15,Gjerøy,9
4,5,0.01610932921003712,5,Hestmannøy,9
4,6,-0.04544267707577556,14,Indre Kvarøy,9
4,7,-0.0013189965397146057,10,Onøy og Lurøy,9
4,8,-0.0031693124374883863,11,Lovund,9
4,10,0.03370224135417376,3,Aldra,9
4,11,-0.004319072478769642,12,Southern 1,9
4,12,0.030500503538961977,4,Southern 2,9
4,13,0.012907805976728241,6,Southern 3,9
4,14,0.09079259490629651,2,Southern 4,9
4,15,0.00019902214543672525,9,Southern 5,9
5,0,0.13027361051988384,1,Nesøy,9
5,1,0.013648958612430578,6,Myken,9
5,2,0.013631488677011958,7,Træna,9
5,3,-0.004751793556582212,13,Selvær,9
5,4,-0.05396792313166948,15,Gjerøy,9
5,5,0.012944434724116355,8,Hestmannøy,9
5,6,-0.03747924425723073,14,Indre Kvarøy,9
5,7,-0.0018862913570181245,10,Onøy og Lurøy,9
5,8,0.002233616883706946,9,Lovund,9
5,10,0.027789562340191858,4,Aldra,9
5,11,-0.0025061445487939205,12,Southern 1,9
5,12,0.02979485610523657,3,Southern 2,9
5,13,0.01494429928155697,5,Southern 3,9
5,14,0.08247309931472915,2,Southern 4,9
5,15,-0.0024735449890245526,11,Southern 5,9
6,0,0.11952869155074142,1,Nesøy,9
6,1,0.030491849344893667,3,Myken,9
6,2,0.010217002532749543,8,Træna,9
6,3,-0.0023588659824787944,12,Selvær,9
6,4,-0.05218835842926527,14,Gjerøy,9
6,5,0.012351654918806645,7,Hestmannøy,9
6,6,-0.05348983155976978,15,Indre Kvarøy,9
6,7,-0.0029530715370900706,13,Onøy og Lurøy,9
6,8,0.0008365679724631481,9,Lovund,9
6,10,0.0238483660048303,5,Aldra,9
6,11,-0.001540302212917108,10,Southern 1,9
6,12,0.02679788593342156,4,Southern 2,9
6,13,0.01666043404824252,6,Southern 3,9
6,14,0.09837419030067089,2,Southern 4,9
6,15,-0.0019072282667534463,11,Southern 5,9
7,0,0.10713935273992849,1,Nesøy,9
7,1,0.027601975495755122,3,Myken,9
7,2,0.00860964881392739,8,Træna,9
7,3,0.0032971866742081807,9,Selvær,9
7,4,-0.05270234445034548,15,Gjerøy,9
7,5,0.013315554518896782,7,Hestmannøy,9
7,6,-0.048286956860281824,14,Indre Kvarøy,9
7,7,0.0005539658991557256,11,Onøy og Lurøy,9
7,8,0.00279800443308744,10,Lovund,9
7,10,0.023708610931429834,5,Aldra,9
7,11,-0.00018486733798171135,12,Southern 1,9
7,12,0.026235448117936516,4,Southern 2,9
7,13,0.01773700797870425,6,Southern 3,9
7,14,0.09598850893656777,2,Southern 4,9
7,15,-0.0011421112724432768,13,Southern 5,9
8,0,0.09756303865396099,1,Nesøy,9
8,1,0.03849001643468687,3,Myken,9
8,2,0.008223703916310115,8,Træna,9
8,3,0.0052713046576673694,9,Selvær,9
8,4,-0.05183033336694323,14,Gjerøy,9
8,5,0.015850282074354384,7,Hestmannøy,9
8,6,-0.052310480217826166,15,Indre Kvarøy,9
8,7,0.001044655504433634,11,Onøy og Lurøy,9
8,8,0.002598291707904571,10,Lovund,9
8,10,0.022990682483416708,5,Aldra,9
8,11,0.0004951767774590138,12,Southern 1,9
8,12,0.02626357636598799,4,Southern 2,9
8,13,0.018243174929746975,6,Southern 3,9
8,14,0.09227687431883096,2,Southern 4,9
8,15,-0.0005009796214449646,13,Southern 5,9
9,0,0.09113092186214329,2,Nesøy,9
9,1,0.03573592069384665,3,Myken,9
9,2,0.0073911667571920315,8,Træna,9
9,3,0.0067163790997269435,9,Selvær,9
9,4,-0.04993391864310795,14,Gjerøy,9
9,5,0.013786882945817484,7,Hestmannøy,9
9,6,-0.05615861777702954,15,Indre Kvarøy,9
9,7,0.0017790590136221322,11,Onøy og Lurøy,9
9,8,0.0007453797804489645,12,Lovund,9
9,10,0.02693590480143591,4,Aldra,9
9,11,0.002077497869966189,10,Southern 1,9
9,12,0.02691960872162978,5,Southern 2,9
9,13,0.019322893919761292,6,Southern 3,9
9,14,0.09825360834189316,1,Southern 4,9
9,15,-3.3702768801143736e-05,13,Southern 5,9
10,0,0.08668182767475241,2,Nesøy,9
10,1,0.032952534559888516,3,Myken,9
10,2,0.008103124021616944,8,Træna,9
10,3,0.007763852684295447,9,Selvær,9
10,4,-0.04850108866935417,14,Gjerøy,9
10,5,0.01767972521202408,7,Hestmannøy,9
10,6,-0.05086853569008624,15,Indre Kvarøy,9
10,7,0.0020949737085503724,12,Onøy og Lurøy,9
10,8,0.0030773044360072515,10,Lovund,9
10,10,0.02536062930671875,5,Aldra,9
10,11,0.002731517459595516,11,Southern 1,9
10,12,0.026505011394456802,4,Southern 2,9
10,13,0.01891978969853782,6,Southern 3,9
10,14,0.09217375312336086,1,Southern 4,9
10,15,-5.434301819160804e-06,13,Southern 5,9
11,0,0.08299279665653148,2,Nesøy,9
11,1,0.03080349327931131,3,Myken,9
11,2,0.008705644757005583,9,Træna,9
11,3,0.009186012182361324,8,Selvær,9
11,4,-0.047420243910443374,15,Gjerøy,9
11,5,0.016759683380529435,7,Hestmannøy,9
11,6,-0.04639159427561113,14,Indre Kvarøy,9
11,7,0.002220173671319897,11,Onøy og Lurøy,9
11,8,0.0015177389746251478,12,Lovund,9
11,10,0.025494872674163185,5,Aldra,9
11,11,0.0036377164359699056,10,Southern 1,9
11,12,0.025562183226613633,4,Southern 2,9
