target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,5,Hestmannøy,0.09975187289835252,9.455153829227727e-05,1055,1,5
14,15,Southern 5,0.06649098914279698,0.0003291633125881039,202,2,2
14,0,Nesøy,0.04989304114022222,0.0004228223825442561,118,3,1
14,11,Southern 1,0.04863302548653141,8.370572372896972e-05,581,4,6
14,9,Sleneset,0.040729226815060776,0.00025455766759412986,160,5,3
14,10,Aldra,0.027214426366286074,0.0001573088229265091,173,6,4
14,1,Myken,0.00103931214210472,1.1296871109833914e-05,92,7,7
14,8,Lovund,0.0009466197044447067,6.269004665196733e-06,151,8,8
14,7,Onøy og Lurøy,-0.006031672026888041,-2.356121885503141e-05,256,9,9
14,12,Southern 2,-0.026020599318026843,-6.554307133004242e-05,397,10,11
14,2,Træna,-0.028221637122763803,-9.867705287679652e-05,286,11,13
14,3,Selvær,-0.028512852707086273,-0.00014928195134600143,191,12,15
14,13,Southern 3,-0.033716150554770986,-5.783216218657116e-05,583,13,10
14,6,Indre Kvarøy,-0.03707573460745395,-0.0001062341965829626,349,14,14
14,4,Gjerøy,-0.04643517479175207,-8.396957466862942e-05,553,15,12
