permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,1,-0.08778056250256817,15,Myken,0
1,2,0.021060217083779146,5,Træna,0
1,3,0.02698109192055632,4,Selvær,0
1,4,0.1161824449920317,1,Gjerøy,0
1,5,0.04275104761458638,3,Hestmannøy,0
1,6,-0.04709177147105309,13,Indre Kvarøy,0
1,7,0.09012783839097435,2,Onøy og Lurøy,0
1,8,-0.007342349131635794,7,Lovund,0
1,9,-0.002674047766857217,6,Sleneset,0
1,10,-0.08353717109221466,14,Aldra,0
1,11,-0.008588100791031708,8,Southern 1,0
1,12,-0.027964469574168857,11,Southern 2,0
1,13,-0.014676903030272179,10,Southern 3,0
1,14,-0.03137617367904945,12,Southern 4,0
1,15,-0.009992416111377998,9,Southern 5,0
2,1,-0.1014353928353236,15,Myken,0
2,2,0.038635756609233435,4,Træna,0
2,3,0.025725919103320977,5,Selvær,0
2,4,0.15198408013700015,1,Gjerøy,0
2,5,0.05608265068153284,2,Hestmannøy,0
2,6,-0.04664022789019527,13,Indre Kvarøy,0
2,7,0.05220826123187607,3,Onøy og Lurøy,0
2,8,-0.006668427423574529,7,Lovund,0
2,9,0.0015514409878848784,6,Sleneset,0
2,10,-0.07931633176905847,14,Aldra,0
2,11,-0.021294342295011943,11,Southern 1,0
2,12,-0.020636211532093798,10,Southern 2,0
2,13,-0.016716843861326436,8,Southern 3,0
2,14,-0.039254693134675785,12,Southern 4,0
2,15,-0.018146963157889766,9,Southern 5,0
3,1,-0.07597056792951218,14,Myken,0
3,2,0.03197157300747524,4,Træna,0
3,3,0.025428110704376127,5,Selvær,0
3,4,0.17882556058089374,1,Gjerøy,0
3,5,0.07065741461224957,2,Hestmannøy,0
3,6,-0.05559651042402069,12,Indre Kvarøy,0
3,7,0.04138310813083995,3,Onøy og Lurøy,0
3,8,-0.006751135971715272,8,Lovund,0
3,9,-0.0004245617901447226,6,Sleneset,0
3,10,-0.0786111336625588,15,Aldra,0
3,11,-0.016717631108971214,9,Southern 1,0
3,12,-0.024281716315883134,10,Southern 2,0
3,13,-0.0008782411934741922,7,Southern 3,0
3,14,-0.0681780510800127,13,Southern 4,0
3,15,-0.04477754270784298,11,Southern 5,0
4,1,-0.06576741813244677,14,Myken,0
4,2,0.029779887691559072,4,Træna,0
4,3,0.025663272700791002,5,Selvær,0
4,4,0.1471427621424904,1,Gjerøy,0
4,5,0.07375984627532128,2,Hestmannøy,0
4,6,-0.05463999062608617,12,Indre Kvarøy,0
4,7,0.03593982484067424,3,Onøy og Lurøy,0
4,8,-0.005928432088681876,8,Lovund,0
4,9,-0.0011661616480261572,6,Sleneset,0
4,10,-0.07186741337081183,15,Aldra,0
4,11,-0.013435962641851542,9,Southern 1,0
4,12,-0.02133372307932241,10,Southern 2,0
4,13,-0.005707158242136556,7,Southern 3,0
4,14,-0.05930104786473154,13,Southern 4,0
4,15,-0.03705961110504238,11,Southern 5,0
5,1,-0.0774701106813746,15,Myken,0
5,2,0.02994856982438248,4,Træna,0
5,3,0.025300969160143304,5,Selvær,0
5,4,0.15708673953616384,1,Gjerøy,0
5,5,0.07396748945056728,2,Hestmannøy,0
5,6,-0.0553363485113487,12,Indre Kvarøy,0
5,7,0.037670008410890625,3,Onøy og Lurøy,0
5,8,-0.0024322933957002337,7,Lovund,0
5,9,0.001427382309546556,6,Sleneset,0
5,10,-0.07682251817281546,14,Aldra,0
5,11,-0.012401969807548378,9,Southern 1,0
5,12,-0.021373149438756976,10,Southern 2,0
5,13,-0.007902402240603599,8,Southern 3,0
5,14,-0.06386329575465874,13,Southern 4,0
5,15,-0.03172039583718861,11,Southern 5,0
6,1,-0.08527190571399317,15,Myken,0
6,2,0.027411826454546335,4,Træna,0
6,3,0.02587540598429937,5,Selvær,0
6,4,0.1385576097711162,1,Gjerøy,0
6,5,0.09484894855958677,2,Hestmannøy,0
6,6,-0.05748164140980478,12,Indre Kvarøy,0
6,7,0.03667254624654518,3,Onøy og Lurøy,0
6,8,0.0009317943495586104,7,Lovund,0
6,9,0.0019489664912464304,6,Sleneset,0
6,10,-0.07031382100945377,14,Aldra,0
6,11,-0.014010303052482536,9,Southern 1,0
6,12,-0.02136716192539233,10,Southern 2,0
6,13,-0.007392053865986557,8,Southern 3,0
6,14,-0.06568229766258582,13,Southern 4,0
6,15,-0.02864923836550115,11,Southern 5,0
7,1,-0.07713851679535033,14,Myken,0
7,2,0.0274945481983509,5,Træna,0
7,3,0.04161053138842704,3,Selvær,0
7,4,0.14379002650974915,1,Gjerøy,0
7,5,0.08463406133506476,2,Hestmannøy,0
7,6,-0.07787372019692405,15,Indre Kvarøy,0
7,7,0.03645556957467632,4,Onøy og Lurøy,0
7,8,-0.0024063512946271653,7,Lovund,0
7,9,-4.2483540293814306e-05,6,Sleneset,0
7,10,-0.06614868029067156,13,Aldra,0
7,11,-0.013189688112175848,9,Southern 1,0
7,12,-0.020548707889854294,10,Southern 2,0
7,13,-0.008800849400167059,8,Southern 3,0
7,14,-0.06498102981192833,12,Southern 4,0
7,15,-0.02677603482257691,11,Southern 5,0
8,1,-0.07106733838741032,14,Myken,0
8,2,0.02556003931790003,5,Træna,0
8,3,0.053411875441522795,3,Selvær,0
8,4,0.1307749117458442,1,Gjerøy,0
8,5,0.09002247243892914,2,Hestmannøy,0
8,6,-0.0931677792872635,15,Indre Kvarøy,0
8,7,0.033684708886939,4,Onøy og Lurøy,0
8,8,-0.0027806543315082428,7,Lovund,0
8,9,0.0003826950079350328,6,Sleneset,0
8,10,-0.0632700328866957,13,Aldra,0
8,11,-0.01229240224987077,9,Southern 1,0
8,12,-0.019890021912327416,10,Southern 2,0
8,13,-0.00997375618195393,8,Southern 3,0
8,14,-0.060331672355191,12,Southern 4,0
8,15,-0.024984370395150515,11,Southern 5,0
9,1,-0.074238977981391,14,Myken,0
9,2,0.03178678309812758,5,Træna,0
9,3,0.0558823754206864,3,Selvær,0
9,4,0.12104080333120734,1,Gjerøy,0
9,5,0.09684238367476711,2,Hestmannøy,0
