n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,-0.01083843395348817,0.952738344669342,shapley_mean,-1,1,92,3
13,2,243,0.11645829834182952,0.9548434615135193,shapley_mean,-1,2,243,3
12,3,529,0.1282473247095314,0.9160999059677124,shapley_mean,-1,3,529,3
11,4,689,0.12837640385420038,0.9098567366600037,shapley_mean,-1,4,689,3
10,5,945,0.08681496792910201,0.9047383666038513,shapley_mean,-1,5,945,3
9,6,1526,0.1462338626815157,0.8923328518867493,shapley_mean,-1,6,1526,3
8,7,2012,0.06834256253242896,0.8957456350326538,shapley_mean,-1,7,2012,3
7,8,3067,0.06486536422004494,0.8778015971183777,shapley_mean,-1,8,3067,3
6,9,3240,0.05848552974582629,0.8731803894042969,shapley_mean,-1,9,3240,3
5,10,3589,0.07383522742115572,0.8777492046356201,shapley_mean,-1,10,3589,3
4,11,4142,0.059925034180919504,0.8837350010871887,shapley_mean,-1,11,4142,3
3,12,4725,0.08312769667920297,0.8845465779304504,shapley_mean,-1,12,4725,3
2,13,5122,0.07959158225982013,0.878593921661377,shapley_mean,-1,13,5122,3
1,14,5240,0.11121985158052773,0.8680503368377686,shapley_mean,-1,14,5240,3
0,15,5442,0.13521369136492173,0.8659162521362305,shapley_mean,-1,15,5442,3
14,1,92,0.09692204838854562,0.9800528287887573,random_individual,0,1,92,3
13,2,243,0.14397638033473426,0.9728793501853943,random_individual,0,2,243,3
12,3,529,0.1710878909199191,0.9349086880683899,random_individual,0,3,529,3
11,4,689,0.2084226577032218,0.9355040788650513,random_individual,0,4,689,3
10,5,945,0.08509867005124483,0.9396297335624695,random_individual,0,5,945,3
9,6,1526,0.3922458312019832,0.9027026891708374,random_individual,0,6,1526,3
8,7,2012,0.3776847627046312,0.9005482196807861,random_individual,0,7,2012,3
7,8,3067,0.34628773322873,0.8465269804000854,random_individual,0,8,3067,3
6,9,3240,0.3508493219924473,0.8499727249145508,random_individual,0,9,3240,3
5,10,3589,0.33495258464900846,0.8586908578872681,random_individual,0,10,3589,3
4,11,4142,0.21021740011974713,0.8865877389907837,random_individual,0,11,4142,3
3,12,4725,0.15586875425890104,0.8772974610328674,random_individual,0,12,4725,3
2,13,5122,0.1881206811942955,0.8591939210891724,random_individual,0,13,5122,3
1,14,5240,0.1783427879164457,0.8612625598907471,random_individual,0,14,5240,3
0,15,5442,0.13521369136492173,0.8659162521362305,random_individual,0,15,5442,3
14,1,92,0.12668761198801254,0.9715512990951538,random_individual,1,1,92,3
13,2,243,0.26578152611867606,0.981337308883667,random_individual,1,2,243,3
12,3,529,0.4129590059357167,0.9688822031021118,random_individual,1,3,529,3
11,4,689,0.33787677657369103,0.9603270292282104,random_individual,1,4,689,3
10,5,945,0.22829895062713804,0.9331484436988831,random_individual,1,5,945,3
9,6,1526,0.1683686831202467,0.9074139595031738,random_individual,1,6,1526,3
8,7,2012,0.12221904387025397,0.8971497416496277,random_individual,1,7,2012,3
7,8,3067,0.18383770487527198,0.8778926730155945,random_individual,1,8,3067,3
6,9,3240,0.09272795852184235,0.8900522589683533,random_individual,1,9,3240,3
5,10,3589,0.17075078578999087,0.8761284947395325,random_individual,1,10,3589,3
4,11,4142,0.18897592542462086,0.8685144782066345,random_individual,1,11,4142,3
3,12,4725,0.09250812218272086,0.8905694484710693,random_individual,1,12,4725,3
2,13,5122,0.12970185677641996,0.8753237128257751,random_individual,1,13,5122,3
1,14,5240,0.15503107639300379,0.8706530928611755,random_individual,1,14,5240,3
0,15,5442,0.13521369136492173,0.8659162521362305,random_individual,1,15,5442,3
14,1,92,-0.174352193581752,1.0043612718582153,random_individual,2,1,92,3
13,2,243,0.006352801567512893,0.9829102754592896,random_individual,2,2,243,3
12,3,529,0.4932938098305137,0.9094246625900269,random_individual,2,3,529,3
11,4,689,0.41197206662173924,0.9120467305183411,random_individual,2,4,689,3
10,5,945,0.5360083207601345,0.8883044719696045,random_individual,2,5,945,3
9,6,1526,0.24676927914174834,0.877055287361145,random_individual,2,6,1526,3
8,7,2012,0.1649740992772922,0.8974061608314514,random_individual,2,7,2012,3
7,8,3067,0.1325073360363501,0.8785098791122437,random_individual,2,8,3067,3
6,9,3240,0.13284229982347115,0.8808844685554504,random_individual,2,9,3240,3
5,10,3589,0.1605437978458572,0.8693056702613831,random_individual,2,10,3589,3
4,11,4142,0.1389209882733807,0.8733789324760437,random_individual,2,11,4142,3
3,12,4725,0.05544354010412519,0.895797848701477,random_individual,2,12,4725,3
2,13,5122,0.10508252082459846,0.8748211860656738,random_individual,2,13,5122,3
1,14,5240,0.0912924121473311,0.876649796962738,random_individual,2,14,5240,3
