permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.06499261169879858,15,Nesøy,14
1,1,-0.013468813474571628,9,Myken,14
1,2,-0.017570360030063042,10,Træna,14
1,3,-0.062161716488241155,14,Selvær,14
1,4,-0.059425216183013066,13,Gjerøy,14
1,5,0.06780478047631645,3,Hestmannøy,14
1,6,0.010925251792686816,5,Indre Kvarøy,14
1,7,-0.03403678302571086,12,Onøy og Lurøy,14
1,8,0.00742803283626392,6,Lovund,14
1,9,0.09714807004863052,2,Sleneset,14
1,10,0.017309948727080665,4,Aldra,14
1,11,-0.007167254718839222,8,Southern 1,14
1,12,0.005157504911525945,7,Southern 2,14
1,13,-0.0326305046451246,11,Southern 3,14
1,15,0.15960588767067302,1,Southern 5,14
2,0,-0.059114619952232106,14,Nesøy,14
2,1,-0.013144854589950607,9,Myken,14
2,2,-0.01434317450877362,10,Træna,14
2,3,-0.04515712077345055,13,Selvær,14
2,4,-0.06367431621547354,15,Gjerøy,14
2,5,0.062370521545463485,2,Hestmannøy,14
2,6,0.006626038597898128,5,Indre Kvarøy,14
2,7,-0.026975570054469666,11,Onøy og Lurøy,14
2,8,0.005000548721049353,6,Lovund,14
2,9,0.054903281919665585,3,Sleneset,14
2,10,0.019578117336337908,4,Aldra,14
2,11,-0.007167254718839222,8,Southern 1,14
2,12,0.002756945153844753,7,Southern 2,14
2,13,-0.0326305046451246,12,Southern 3,14
2,15,0.18489817838286987,1,Southern 5,14
3,0,-0.046924010909202514,14,Nesøy,14
3,1,-0.012897811881285692,9,Myken,14
3,2,-0.014549252287339956,10,Træna,14
3,3,-0.04311410858031651,13,Selvær,14
3,4,-0.06224272106648254,15,Gjerøy,14
3,5,0.08822028093779503,2,Hestmannøy,14
3,6,0.006729087937703428,6,Indre Kvarøy,14
3,7,-0.027078411930063592,11,Onøy og Lurøy,14
3,8,0.003925741317650332,7,Lovund,14
3,9,0.0405727492931568,3,Sleneset,14
3,10,0.02189189688379985,4,Aldra,14
3,11,-0.006250690856091104,8,Southern 1,14
3,12,0.0076552006185214546,5,Southern 2,14
3,13,-0.031991318764495985,12,Southern 3,14
3,15,0.1499795854854662,1,Southern 5,14
4,0,-0.03746372161884061,12,Nesøy,14
4,1,-0.01325285729763051,10,Myken,14
4,2,-0.012440438532101023,9,Træna,14
4,3,-0.03992779498812908,14,Selvær,14
4,4,-0.05817356790399708,15,Gjerøy,14
4,5,0.09029481370372472,2,Hestmannøy,14
4,6,0.007267283768755196,6,Indre Kvarøy,14
4,7,-0.020560941777944253,11,Onøy og Lurøy,14
4,8,0.0032027117967682135,7,Lovund,14
4,9,0.032848235808227225,3,Sleneset,14
4,10,0.02040471246978556,4,Aldra,14
4,11,-0.006888122897909955,8,Southern 1,14
4,12,0.008874165321015268,5,Southern 2,14
4,13,-0.03919301450182118,13,Southern 3,14
4,15,0.1389347528489127,1,Southern 5,14
5,0,-0.031515776951955725,12,Nesøy,14
5,1,-0.013735276259194806,10,Myken,14
5,2,-0.011559266022169659,9,Træna,14
5,3,-0.03657202232893823,13,Selvær,14
5,4,-0.05710574869136117,15,Gjerøy,14
5,5,0.08278364156757805,2,Hestmannøy,14
5,6,0.007442760098791886,6,Indre Kvarøy,14
5,7,-0.021905572558605695,11,Onøy og Lurøy,14
5,8,0.0024482012686809656,7,Lovund,14
5,9,0.029277088912475553,3,Sleneset,14
5,10,0.01941264529144805,4,Aldra,14
5,11,-0.00866594795046055,8,Southern 1,14
5,12,0.010388756444048929,5,Southern 2,14
5,13,-0.04187302244869877,14,Southern 3,14
5,15,0.14510575582717636,1,Southern 5,14
6,0,-0.03048656558326379,12,Nesøy,14
6,1,-0.013472041924421802,10,Myken,14
6,2,-0.010824175371920403,9,Træna,14
6,3,-0.039014874124217114,13,Selvær,14
6,4,-0.056384726314390815,15,Gjerøy,14
6,5,0.07877146772866951,2,Hestmannøy,14
6,6,0.007378981807907046,6,Indre Kvarøy,14
6,7,-0.01901027860326603,11,Onøy og Lurøy,14
6,8,0.0022121081358756453,7,Lovund,14
6,9,0.031586109062800155,3,Sleneset,14
6,10,0.01949768485189798,4,Aldra,14
6,11,-0.008688359795944877,8,Southern 1,14
6,12,0.010600271755778457,5,Southern 2,14
6,13,-0.04206952497499605,14,Southern 3,14
6,15,0.14383013954830726,1,Southern 5,14
7,0,-0.027781582550944355,12,Nesøy,14
7,1,-0.019488472160825613,11,Myken,14
7,2,-0.010509351200146065,9,Træna,14
7,3,-0.04130284859719795,14,Selvær,14
7,4,-0.05386158111524033,15,Gjerøy,14
7,5,0.07517633993351883,2,Hestmannøy,14
7,6,0.010574870044412033,6,Indre Kvarøy,14
7,7,-0.016820300972527368,10,Onøy og Lurøy,14
7,8,0.0018555323483803049,7,Lovund,14
7,9,0.028605498108653458,3,Sleneset,14
7,10,0.02072874439308346,4,Aldra,14
7,11,-0.00792738413133982,8,Southern 1,14
7,12,0.016965340035584576,5,Southern 2,14
7,13,-0.04104184180153623,13,Southern 3,14
7,15,0.13875325386494022,1,Southern 5,14
8,0,-0.024906030243532322,12,Nesøy,14
8,1,-0.021289172856063937,11,Myken,14
8,2,-0.010422646677376026,9,Træna,14
8,3,-0.04140393399565482,14,Selvær,14
8,4,-0.052105612545673786,15,Gjerøy,14
8,5,0.07704585865020652,2,Hestmannøy,14
8,6,0.011973210714763547,6,Indre Kvarøy,14
8,7,-0.014765288415032156,10,Onøy og Lurøy,14
8,8,0.0015800651997430375,7,Lovund,14
8,9,0.026582023458197157,3,Sleneset,14
8,10,0.020115591275128058,4,Aldra,14
8,11,-0.008214883249919865,8,Southern 1,14
8,12,0.018068807697418,5,Southern 2,14
8,13,-0.040062860250216624,13,Southern 3,14
8,15,0.13173108743682838,1,Southern 5,14
9,0,-0.024185341048734307,12,Nesøy,14
9,1,-0.02409555248271323,11,Myken,14
9,2,-0.010920345828669045,9,Træna,14
9,3,-0.039081455792666316,13,Selvær,14
9,4,-0.05362835215423922,15,Gjerøy,14
9,5,0.07409775691747159,2,Hestmannøy,14
9,6,0.01196879919760278,6,Indre Kvarøy,14
9,7,-0.021206373843384023,10,Onøy og Lurøy,14
9,8,0.0015936609290335575,7,Lovund,14
9,9,0.03442269530157864,3,Sleneset,14
9,10,0.01964383779784332,4,Aldra,14
9,11,-0.006306701979272453,8,Southern 1,14
9,12,0.017884931103651025,5,Southern 2,14
9,13,-0.040409131033565034,14,Southern 3,14
9,15,0.1341477891148779,1,Southern 5,14
10,0,-0.027090469764427437,12,Nesøy,14
10,1,-0.023637114310195904,11,Myken,14
10,2,-0.010620520992294144,9,Træna,14
10,3,-0.03767586587837171,13,Selvær,14
10,4,-0.05190640136848214,15,Gjerøy,14
10,5,0.07345049093718159,2,Hestmannøy,14
10,6,0.012379666874062981,6,Indre Kvarøy,14
10,7,-0.018744762488918536,10,Onøy og Lurøy,14
10,8,0.002448478759296705,7,Lovund,14
10,9,0.03205754038035501,3,Sleneset,14
10,10,0.020894393976494625,4,Aldra,14
10,11,-0.005017035700576341,8,Southern 1,14
10,12,0.018714818486672512,5,Southern 2,14
10,13,-0.04007359694437996,14,Southern 3,14
10,15,0.12874659423239793,1,Southern 5,14
11,0,-0.025363528931323563,11,Nesøy,14
11,1,-0.0255851131313385,12,Myken,14
11,2,-0.011578416149312497,9,Træna,14
11,3,-0.03701111345676425,13,Selvær,14
11,4,-0.05093506614126073,15,Gjerøy,14
11,5,0.07109822261080566,2,Hestmannøy,14
11,6,0.011289518631657409,6,Indre Kvarøy,14
11,7,-0.023652971105398577,10,Onøy og Lurøy,14
11,8,0.0026310464606473455,7,Lovund,14
11,9,0.037974861259289144,3,Sleneset,14
11,10,0.020974609946591304,4,Aldra,14
11,11,-0.005824578751485668,8,Southern 1,14
11,12,0.018066117921032018,5,Southern 2,14
11,13,-0.040192542481841474,14,Southern 3,14
11,15,0.13203516951751756,1,Southern 5,14
12,0,-0.027686287204185405,12,Nesøy,14
12,1,-0.024663063161823786,11,Myken,14
12,2,-0.011565054644163205,9,Træna,14
12,3,-0.03560998926312769,13,Selvær,14
12,4,-0.05147788736531336,15,Gjerøy,14
12,5,0.07199050590228384,2,Hestmannøy,14
12,6,0.012366879399671767,6,Indre Kvarøy,14
12,7,-0.02270360896307119,10,Onøy og Lurøy,14
12,8,0.0028210142605706763,7,Lovund,14
12,9,0.036009202350933626,3,Sleneset,14
12,10,0.020364221683104172,5,Aldra,14
12,11,-0.005690828403726824,8,Southern 1,14
12,12,0.02210482647170235,4,Southern 2,14
12,13,-0.04036123529260403,14,Southern 3,14
12,15,0.12802752042856422,1,Southern 5,14
13,0,-0.02667837786330595,12,Nesøy,14
13,1,-0.024889105009842934,11,Myken,14
13,2,-0.011296512014988923,9,Træna,14
13,3,-0.034447807794330036,13,Selvær,14
13,4,-0.05073903719671213,15,Gjerøy,14
13,5,0.07681713668059163,2,Hestmannøy,14
13,6,0.012403109538587722,6,Indre Kvarøy,14
13,7,-0.0230559540952389,10,Onøy og Lurøy,14
13,8,0.0026649003086159193,7,Lovund,14
13,9,0.03403113556675469,3,Sleneset,14
13,10,0.020036634007727143,5,Aldra,14
13,11,-0.006726198436789732,8,Southern 1,14
13,12,0.02128298675481519,4,Southern 2,14
13,13,-0.04003835434145611,14,Southern 3,14
13,15,0.12456166009438761,1,Southern 5,14
14,0,-0.02539328658320728,12,Nesøy,14
14,1,-0.02469581858585776,11,Myken,14
14,2,-0.010975596938624146,9,Træna,14
14,3,-0.033559622311518565,13,Selvær,14
14,4,-0.05242892455573713,15,Gjerøy,14
14,5,0.07509726641933447,2,Hestmannøy,14
14,6,0.012946779043108385,6,Indre Kvarøy,14
14,7,-0.021889156217895857,10,Onøy og Lurøy,14
14,8,0.0026747622082176447,7,Lovund,14
14,9,0.03853948802974582,3,Sleneset,14
14,10,0.019708615619896487,5,Aldra,14
14,11,-0.005923794309387601,8,Southern 1,14
14,12,0.023170060445037756,4,Southern 2,14
14,13,-0.04607402334038175,14,Southern 3,14
14,15,0.1227294672760847,1,Southern 5,14
15,0,-0.024106029820061974,12,Nesøy,14
15,1,-0.023948057547678377,11,Myken,14
15,2,-0.010827977257327441,9,Træna,14
15,3,-0.034205146067535525,13,Selvær,14
15,4,-0.051554957692312144,15,Gjerøy,14
15,5,0.07370222807241161,2,Hestmannøy,14
15,6,0.014067007071130623,6,Indre Kvarøy,14
15,7,-0.020793381724015975,10,Onøy og Lurøy,14
15,8,0.0025653529432779257,7,Lovund,14
15,9,0.03718491335372711,3,Sleneset,14
15,10,0.01936374964319034,5,Aldra,14
15,11,-0.008056735626773098,8,Southern 1,14
15,12,0.021483206099697737,4,Southern 2,14
15,13,-0.045321436868296115,14,Southern 3,14
15,15,0.12437348161938047,1,Southern 5,14
16,0,-0.02335934798692057,11,Nesøy,14
16,1,-0.024443989733323342,12,Myken,14
16,2,-0.010255995487077766,9,Træna,14
16,3,-0.03315021641238231,13,Selvær,14
16,4,-0.056088456968754405,15,Gjerøy,14
16,5,0.07518417171228256,2,Hestmannøy,14
16,6,0.016338522276843584,6,Indre Kvarøy,14
16,7,-0.01951755789830033,10,Onøy og Lurøy,14
16,8,0.002518590574722413,7,Lovund,14
16,9,0.03563696257568186,3,Sleneset,14
16,10,0.019096954915393663,5,Aldra,14
16,11,-0.006607110262662632,8,Southern 1,14
16,12,0.021489714948586702,4,Southern 2,14
16,13,-0.044607677780745064,14,Southern 3,14
16,15,0.12169165172547082,1,Southern 5,14
17,0,-0.022313110597787785,11,Nesøy,14
17,1,-0.024029029936808513,12,Myken,14
17,2,-0.010457828817734008,9,Træna,14
17,3,-0.03245608829824868,13,Selvær,14
17,4,-0.05626227779833203,15,Gjerøy,14
17,5,0.0757886004759917,2,Hestmannøy,14
17,6,0.01586170289671721,6,Indre Kvarøy,14
17,7,-0.018698002920854558,10,Onøy og Lurøy,14
17,8,0.0021090308350390045,7,Lovund,14
17,9,0.03457569823196238,3,Sleneset,14
17,10,0.020969563052986646,5,Aldra,14
17,11,-0.006780403462680537,8,Southern 1,14
17,12,0.02192645198384553,4,Southern 2,14
17,13,-0.04615856225112395,14,Southern 3,14
