n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,202,0.030063737459692954,0.9416199922561646,shapley_mean,-1,1,202,14
13,2,362,0.03796528400412185,0.9418013691902161,shapley_mean,-1,2,362,14
12,3,535,0.040825652174454975,0.9405018091201782,shapley_mean,-1,3,535,14
11,4,1590,0.12454774389213165,0.9412505030632019,shapley_mean,-1,4,1590,14
10,5,1987,0.1429856799323056,0.9236428141593933,shapley_mean,-1,5,1987,14
9,6,2336,0.13228089723814113,0.9315004944801331,shapley_mean,-1,6,2336,14
8,7,2487,0.13619680426334105,0.9316085577011108,shapley_mean,-1,7,2487,14
7,8,3068,0.18284949125637318,0.921821117401123,shapley_mean,-1,8,3068,14
6,9,3324,0.19130860920406637,0.9219526648521423,shapley_mean,-1,9,3324,14
5,10,3610,0.1827749633277689,0.9212754368782043,shapley_mean,-1,10,3610,14
4,11,4193,0.17914478202717263,0.917293906211853,shapley_mean,-1,11,4193,14
3,12,4746,0.17199925222612228,0.9227896332740784,shapley_mean,-1,12,4746,14
2,13,4864,0.1775913526638568,0.9201939105987549,shapley_mean,-1,13,4864,14
1,14,5055,0.1716144033395902,0.9186087250709534,shapley_mean,-1,14,5055,14
0,15,5147,0.17259754984672335,0.9185606837272644,shapley_mean,-1,15,5147,14
14,1,202,0.12036371667480637,0.95843505859375,random_individual,0,1,202,14
13,2,362,0.13792805118181486,0.95209139585495,random_individual,0,2,362,14
12,3,535,0.09772355419637807,0.9603543281555176,random_individual,0,3,535,14
11,4,1590,0.14228850425321388,0.9473568201065063,random_individual,0,4,1590,14
10,5,1987,0.16529476095849166,0.9415192604064941,random_individual,0,5,1987,14
9,6,2336,0.16746934956366152,0.9394603967666626,random_individual,0,6,2336,14
8,7,2487,0.17812160327298507,0.9358106255531311,random_individual,0,7,2487,14
7,8,3068,0.17210431928652226,0.9342438578605652,random_individual,0,8,3068,14
6,9,3324,0.17295489061973995,0.9332407712936401,random_individual,0,9,3324,14
5,10,3610,0.1652805487745302,0.9327822327613831,random_individual,0,10,3610,14
4,11,4193,0.15248894424212162,0.9272254109382629,random_individual,0,11,4193,14
3,12,4746,0.15935683017098282,0.9248707890510559,random_individual,0,12,4746,14
2,13,4864,0.17947281156257075,0.9171950817108154,random_individual,0,13,4864,14
1,14,5055,0.17868331950047595,0.9184451103210449,random_individual,0,14,5055,14
0,15,5147,0.17259754984672335,0.9185606837272644,random_individual,0,15,5147,14
14,1,202,-0.008965156208416468,0.9672847986221313,random_individual,1,1,202,14
13,2,362,0.04646596982902054,0.9470511674880981,random_individual,1,2,362,14
12,3,535,0.06694832721467572,0.944611668586731,random_individual,1,3,535,14
11,4,1590,0.08177516350298975,0.9455757141113281,random_individual,1,4,1590,14
10,5,1987,0.13604233907092564,0.938126266002655,random_individual,1,5,1987,14
9,6,2336,0.15153248913130013,0.9356763958930969,random_individual,1,6,2336,14
8,7,2487,0.15733667678913227,0.9334937334060669,random_individual,1,7,2487,14
7,8,3068,0.1716645716063425,0.9279530644416809,random_individual,1,8,3068,14
6,9,3324,0.17157630126324305,0.927160918712616,random_individual,1,9,3324,14
5,10,3610,0.19091434968253254,0.923861026763916,random_individual,1,10,3610,14
4,11,4193,0.16752347487042274,0.9235860109329224,random_individual,1,11,4193,14
3,12,4746,0.1621408301567922,0.9163733720779419,random_individual,1,12,4746,14
2,13,4864,0.16024679072967943,0.917758047580719,random_individual,1,13,4864,14
