n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
2500,0.20174106083912913,0.9107784032821655,pevmean_ga,-1,52262.855682166046,3,Selvær,0,261820732,body_mass
4000,0.20098928684310413,0.9282119870185852,pevmean_ga,-1,49973.44327011995,3,Selvær,0,261820732,body_mass
2000,-0.010798306341683453,1.4159388542175293,pevmean_ga,-1,55075.71354954084,7,Onøy og Lurøy,0,546911525,body_mass
4000,-0.014104502987188773,1.4213351011276245,pevmean_ga,-1,52154.16146861975,7,Onøy og Lurøy,0,546911525,body_mass
3500,0.12918091734560475,0.9658016562461853,pevmean_ga,-1,59450.63648189236,11,Southern 1,0,707858893,body_mass
500,0.0030497636184188192,0.903156042098999,pevmean_ga,-1,65749.9365490788,15,Southern 5,0,1988484267,body_mass
1500,0.050872994742230684,0.9106731414794922,pevmean_ga,-1,64190.2017294335,15,Southern 5,0,1988484267,body_mass
