n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,163,0.02502496554940451,0.5800191164016724,shapley_mean,-1,14
2,746,0.08016794436564335,0.5756453275680542,shapley_mean,-1,14
3,1142,0.17536492520843772,0.5658959150314331,shapley_mean,-1,14
4,1399,0.1873798505215526,0.5645585060119629,shapley_mean,-1,14
5,1516,0.20645467691199254,0.56248539686203,shapley_mean,-1,14
6,2579,0.1746092772010168,0.5648054480552673,shapley_mean,-1,14
7,2752,0.17992030642258597,0.564103901386261,shapley_mean,-1,14
8,2904,0.18674586279009203,0.5630397796630859,shapley_mean,-1,14
9,3487,0.17632282302041366,0.5631772875785828,shapley_mean,-1,14
10,4042,0.15312469272933674,0.5658732652664185,shapley_mean,-1,14
11,4328,0.1580707289901566,0.5650962591171265,shapley_mean,-1,14
12,4530,0.15491398903214748,0.5652211904525757,shapley_mean,-1,14
13,4878,0.14460847994418083,0.5668074488639832,shapley_mean,-1,14
14,4970,0.1368454713492715,0.5679640769958496,shapley_mean,-1,14
15,5164,0.13092209945063485,0.5686688423156738,shapley_mean,-1,14
1,163,0.11949872614082066,0.5768473744392395,random_individual,0,14
2,746,0.1723117620943785,0.5699634552001953,random_individual,0,14
3,1142,0.12787242174704835,0.5712399482727051,random_individual,0,14
4,1399,0.13800680957662492,0.570239782333374,random_individual,0,14
5,1516,0.13659805774353156,0.5703974366188049,random_individual,0,14
6,2579,0.16189671894597327,0.5649829506874084,random_individual,0,14
7,2752,0.16522725054953555,0.5642899870872498,random_individual,0,14
8,2904,0.16677164875216063,0.5639340281486511,random_individual,0,14
9,3487,0.14625320283058293,0.5663687586784363,random_individual,0,14
10,4042,0.14070503071964555,0.5669254064559937,random_individual,0,14
11,4328,0.13623345478494628,0.5677993297576904,random_individual,0,14
12,4530,0.1463556505542464,0.5668312907218933,random_individual,0,14
13,4878,0.14199573469211274,0.5672327876091003,random_individual,0,14
14,4970,0.13692421828805312,0.5675963759422302,random_individual,0,14
15,5164,0.13092209945063485,0.5686688423156738,random_individual,0,14
1,163,0.10926176548088791,0.5764255523681641,random_individual,1,14
2,746,0.13577340188871906,0.5714660286903381,random_individual,1,14
3,1142,0.1829135399820865,0.5670216083526611,random_individual,1,14
4,1399,0.20513763959684983,0.5630208253860474,random_individual,1,14
5,1516,0.19595795896145435,0.5635729432106018,random_individual,1,14
6,2579,0.16741851928281948,0.565844714641571,random_individual,1,14
7,2752,0.15838775062365318,0.5673536658287048,random_individual,1,14
8,2904,0.15462870515176225,0.567518949508667,random_individual,1,14
9,3487,0.12053839271282636,0.571044921875,random_individual,1,14
10,4042,0.13581709246077156,0.5680425763130188,random_individual,1,14
11,4328,0.13248653825959084,0.5684905052185059,random_individual,1,14
12,4530,0.13234352668302293,0.5684084892272949,random_individual,1,14
13,4878,0.13043534999276318,0.5690470933914185,random_individual,1,14
14,4970,0.13033023308627617,0.5691081881523132,random_individual,1,14
15,5164,0.13092209945063485,0.5686688423156738,random_individual,1,14
1,163,-0.034278339425869025,0.5985293388366699,random_individual,2,14
2,746,0.045824615579686374,0.5809242725372314,random_individual,2,14
3,1142,0.09589173409038217,0.5777512192726135,random_individual,2,14
4,1399,0.13565678289300107,0.5710200667381287,random_individual,2,14
5,1516,0.1441673510460195,0.5691481828689575,random_individual,2,14
6,2579,0.14425632441325964,0.5676825046539307,random_individual,2,14
7,2752,0.13754297502589724,0.5681474804878235,random_individual,2,14
8,2904,0.12754048695046152,0.5690911412239075,random_individual,2,14
9,3487,0.11730100713507248,0.5702001452445984,random_individual,2,14
10,4042,0.1330500317164991,0.5685557126998901,random_individual,2,14
11,4328,0.13552240225446302,0.5684937238693237,random_individual,2,14
12,4530,0.14082926186130384,0.5675064325332642,random_individual,2,14
13,4878,0.13592292420715463,0.5681324005126953,random_individual,2,14
14,4970,0.12809650647431103,0.5691640973091125,random_individual,2,14
15,5164,0.13092209945063485,0.5686688423156738,random_individual,2,14
1,163,0.12652530038935605,0.5772408246994019,random_individual,3,14
2,746,0.12926491192925943,0.5801466703414917,random_individual,3,14
3,1142,0.08597651707584546,0.5790246725082397,random_individual,3,14
4,1399,0.11510842861092237,0.5789372324943542,random_individual,3,14
5,1516,0.10280237428018332,0.5808272957801819,random_individual,3,14
6,2579,0.10606912059961232,0.5741487741470337,random_individual,3,14
7,2752,0.09791488555115299,0.5748144388198853,random_individual,3,14
8,2904,0.10301551354749873,0.5747870206832886,random_individual,3,14
9,3487,0.1440840140247811,0.568098247051239,random_individual,3,14
10,4042,0.12484838920906775,0.5708527565002441,random_individual,3,14
11,4328,0.1312876864288503,0.5694936513900757,random_individual,3,14
12,4530,0.13896809804634516,0.5685145258903503,random_individual,3,14
13,4878,0.13844584998118334,0.5683128237724304,random_individual,3,14
14,4970,0.14102008690915213,0.5678409337997437,random_individual,3,14
15,5164,0.13092209945063485,0.5686688423156738,random_individual,3,14
1,163,0.16472448552394367,0.5787611603736877,random_individual,4,14
2,746,0.11515276093200617,0.5726506114006042,random_individual,4,14
3,1142,0.13770914952887042,0.5707351565361023,random_individual,4,14
4,1399,0.12304040736656073,0.5713022947311401,random_individual,4,14
5,1516,0.16042144622813148,0.5676616430282593,random_individual,4,14
6,2579,0.17142882962055092,0.5643602609634399,random_individual,4,14
7,2752,0.17353282781457732,0.5635393857955933,random_individual,4,14
8,2904,0.17055869433756513,0.5638973712921143,random_individual,4,14
9,3487,0.1482282527824368,0.5672097206115723,random_individual,4,14
10,4042,0.1413960605510904,0.5676670074462891,random_individual,4,14
11,4328,0.13023196501226006,0.5690404176712036,random_individual,4,14
12,4530,0.12914970213112634,0.5691535472869873,random_individual,4,14
13,4878,0.14881246695612532,0.566046416759491,random_individual,4,14
14,4970,0.14110221364171568,0.5671209096908569,random_individual,4,14
15,5164,0.13092209945063485,0.5686688423156738,random_individual,4,14
