n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
3,12,3934,0.21217464863128,0.5603922009468079,random_individual,1,12,3934,5
2,13,4191,0.2169181197264629,0.5601319074630737,random_individual,1,13,4191,5
1,14,4385,0.2177778809336417,0.5597515106201172,random_individual,1,14,4385,5
0,15,4587,0.22115013507745163,0.5586390495300293,random_individual,1,15,4587,5
14,1,92,0.01645149186090317,0.6238496899604797,random_individual,2,1,92,5
13,2,647,0.1394296313574814,0.5753142237663269,random_individual,2,2,647,5
12,3,810,0.14142323781451488,0.57404625415802,random_individual,2,3,810,5
11,4,962,0.1605422129511826,0.5720764994621277,random_individual,2,4,962,5
10,5,1310,0.1896068543481435,0.5678910613059998,random_individual,2,5,1310,5
9,6,1596,0.20732965860617406,0.5647181272506714,random_individual,2,6,1596,5
8,7,1769,0.2030026378345495,0.5648579597473145,random_individual,2,7,1769,5
7,8,2352,0.22774940181778955,0.5605318546295166,random_individual,2,8,2352,5
6,9,2935,0.21809930813338466,0.5614247918128967,random_individual,2,9,2935,5
5,10,3052,0.2125982902458418,0.5620999336242676,random_individual,2,10,3052,5
4,11,3448,0.22582128905810722,0.55975341796875,random_individual,2,11,3448,5
3,12,3934,0.21901762720043966,0.5592074394226074,random_individual,2,12,3934,5
2,13,4191,0.21774085326732565,0.5594525933265686,random_individual,2,13,4191,5
1,14,4385,0.21272124932899533,0.5603765249252319,random_individual,2,14,4385,5
0,15,4587,0.22115013507745163,0.5586390495300293,random_individual,2,15,4587,5
14,1,92,-0.046852950113238485,0.5854656100273132,random_individual,3,1,92,5
13,2,647,0.0796784431839845,0.579882025718689,random_individual,3,2,647,5
12,3,810,0.09417648124275545,0.5786474943161011,random_individual,3,3,810,5
11,4,962,0.11133643082994092,0.577513575553894,random_individual,3,4,962,5
10,5,1310,0.14710403362785604,0.573608934879303,random_individual,3,5,1310,5
9,6,1596,0.15157526836676885,0.5730271339416504,random_individual,3,6,1596,5
8,7,1769,0.15911527787387472,0.5711191296577454,random_individual,3,7,1769,5
7,8,2352,0.19360048352997303,0.5654157996177673,random_individual,3,8,2352,5
6,9,2935,0.1945530395793889,0.5640116333961487,random_individual,3,9,2935,5
5,10,3052,0.19592267411179756,0.5637630820274353,random_individual,3,10,3052,5
4,11,3448,0.1920455179240891,0.5644680261611938,random_individual,3,11,3448,5
3,12,3934,0.1981956028213275,0.5620858073234558,random_individual,3,12,3934,5
2,13,4191,0.19521798286616845,0.5625971555709839,random_individual,3,13,4191,5
1,14,4385,0.2086232880734426,0.5609475374221802,random_individual,3,14,4385,5
0,15,4587,0.22115013507745163,0.5586390495300293,random_individual,3,15,4587,5
14,1,92,0.033089062384888485,0.5886019468307495,random_individual,4,1,92,5
13,2,647,0.07568224255344054,0.5803096294403076,random_individual,4,2,647,5
12,3,810,0.09964492769802102,0.5776354670524597,random_individual,4,3,810,5
11,4,962,0.1004479923922601,0.5776811838150024,random_individual,4,4,962,5
10,5,1310,0.14684037300137376,0.5729503631591797,random_individual,4,5,1310,5
9,6,1596,0.16923189702700667,0.5698743462562561,random_individual,4,6,1596,5
8,7,1769,0.18011875695696367,0.5688009858131409,random_individual,4,7,1769,5
7,8,2352,0.16138692442075286,0.570448637008667,random_individual,4,8,2352,5
6,9,2935,0.17905820169331207,0.5670356750488281,random_individual,4,9,2935,5
5,10,3052,0.18652640119148894,0.5657135844230652,random_individual,4,10,3052,5
4,11,3448,0.19722474430303735,0.564812183380127,random_individual,4,11,3448,5
3,12,3934,0.20422076666663916,0.562990128993988,random_individual,4,12,3934,5
2,13,4191,0.2050804163992484,0.5620679259300232,random_individual,4,13,4191,5
1,14,4385,0.20914709592286032,0.5603605508804321,random_individual,4,14,4385,5
0,15,4587,0.22115013507745163,0.5586390495300293,random_individual,4,15,4587,5
