target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,4,Gjerøy,0.16159980106091074,0.0002911708127223617,555,1,2
5,6,Indre Kvarøy,0.04396143620137944,0.00012632596609591794,348,2,5
5,9,Sleneset,0.04070004957870778,0.00024969355569759373,163,3,3
5,8,Lovund,0.031883300223406824,0.00020975855410136068,152,4,4
5,2,Træna,0.030059176304178935,0.0001051020150495767,286,5,6
5,1,Myken,0.029127920846803098,0.000316607835291338,92,6,1
5,11,Southern 1,0.02306125785155871,3.955618842462901e-05,583,7,8
5,10,Aldra,0.012824284892319088,7.412881440646871e-05,173,8,7
5,13,Southern 3,0.004689618399593756,8.043942366370079e-06,583,9,9
5,0,Nesøy,-0.002225004648152195,-1.9017133744890557e-05,117,10,10
5,3,Selvær,-0.00998281143596614,-5.145779090704196e-05,194,11,14
5,7,Onøy og Lurøy,-0.011883690459936357,-4.624004070014147e-05,257,12,13
5,12,Southern 2,-0.017395092153023234,-4.392700038642231e-05,396,13,11
5,14,Southern 4,-0.022399336934559314,-4.6089170647241386e-05,486,14,12
5,15,Southern 5,-0.03603686900893192,-0.00017840034162837582,202,15,15
