n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,0.21812104479979014,0.39193370938301086,shapley_mean,-1,1,92,3
13,2,244,0.17974610243980052,0.38771504163742065,shapley_mean,-1,2,244,3
12,3,407,0.15066012163011863,0.39107799530029297,shapley_mean,-1,3,407,3
11,4,990,0.11729865239310067,0.3923930823802948,shapley_mean,-1,4,990,3
10,5,1107,0.09886149940890249,0.3917095363140106,shapley_mean,-1,5,1107,3
9,6,1455,0.07568122613133649,0.39567556977272034,shapley_mean,-1,6,1455,3
8,7,2518,0.00085896559303942,0.40452051162719727,shapley_mean,-1,7,2518,3
7,8,3101,0.00821948990190668,0.4034983515739441,shapley_mean,-1,8,3101,3
6,9,3497,-0.00325772393753492,0.40380093455314636,shapley_mean,-1,9,3497,3
5,10,4052,0.020836173847999385,0.399154931306839,shapley_mean,-1,10,4052,3
4,11,4225,0.032147285610138014,0.3970065116882324,shapley_mean,-1,11,4225,3
3,12,4427,0.037894914779088656,0.3955996632575989,shapley_mean,-1,12,4427,3
2,13,4684,0.0696948691845295,0.3967903256416321,shapley_mean,-1,13,4684,3
1,14,5170,0.05937437140060147,0.39814069867134094,shapley_mean,-1,14,5170,3
0,15,5456,0.2140619287907646,0.37671831250190735,shapley_mean,-1,15,5456,3
14,1,92,0.13924709868238916,0.37950944900512695,random_individual,0,1,92,3
13,2,244,0.22343980073323463,0.3785057067871094,random_individual,0,2,244,3
12,3,407,0.2855551917969684,0.37600404024124146,random_individual,0,3,407,3
11,4,990,0.32090289614465634,0.35900092124938965,random_individual,0,4,990,3
10,5,1107,0.32567784907268005,0.35778868198394775,random_individual,0,5,1107,3
9,6,1455,0.252838474490997,0.3655378520488739,random_individual,0,6,1455,3
8,7,2518,0.2734273486346604,0.36251723766326904,random_individual,0,7,2518,3
7,8,3101,0.20665409774213145,0.3700365126132965,random_individual,0,8,3101,3
6,9,3497,0.23681218533511375,0.3682100176811218,random_individual,0,9,3497,3
5,10,4052,0.2445151213204679,0.3662022352218628,random_individual,0,10,4052,3
4,11,4225,0.24448132384951976,0.3665471374988556,random_individual,0,11,4225,3
3,12,4427,0.2429455932063109,0.36800163984298706,random_individual,0,12,4427,3
2,13,4684,0.21326187268993022,0.3728460967540741,random_individual,0,13,4684,3
1,14,5170,0.1926497295448942,0.3765411078929901,random_individual,0,14,5170,3
0,15,5456,0.2140619287907646,0.37671831250190735,random_individual,0,15,5456,3
14,1,92,-0.04061809736235194,0.4068150222301483,random_individual,1,1,92,3
13,2,244,0.06421077929166721,0.3877708613872528,random_individual,1,2,244,3
12,3,407,0.15516109326638913,0.38746631145477295,random_individual,1,3,407,3
11,4,990,0.042341547274162374,0.39090654253959656,random_individual,1,4,990,3
10,5,1107,0.019480105660793636,0.39307740330696106,random_individual,1,5,1107,3
9,6,1455,0.024320035540047826,0.39616164565086365,random_individual,1,6,1455,3
8,7,2518,-0.04569889616890662,0.39348742365837097,random_individual,1,7,2518,3
7,8,3101,-0.04274491563621217,0.3936273455619812,random_individual,1,8,3101,3
6,9,3497,-0.03209383618443462,0.3974769413471222,random_individual,1,9,3497,3
5,10,4052,0.04852555792648146,0.39156123995780945,random_individual,1,10,4052,3
4,11,4225,0.054719564614568034,0.3916284739971161,random_individual,1,11,4225,3
3,12,4427,0.11608985031304526,0.3868468999862671,random_individual,1,12,4427,3
2,13,4684,0.10415588170303663,0.38842642307281494,random_individual,1,13,4684,3
1,14,5170,0.1572653149434761,0.3835403621196747,random_individual,1,14,5170,3
0,15,5456,0.2140619287907646,0.37671831250190735,random_individual,1,15,5456,3
14,1,92,0.02273993624993631,0.37896928191185,random_individual,2,1,92,3
13,2,244,0.1379761876178624,0.378915399312973,random_individual,2,2,244,3
