target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,1,Myken,0.14894879789571525,0.0016190086727795136,92,1,1
3,8,Lovund,0.047257510031450456,0.00031090467125954245,152,2,2
3,13,Southern 3,0.04139781625993583,7.100826116627072e-05,583,3,4
3,5,Hestmannøy,0.02706843244634914,2.546418856665018e-05,1063,4,7
3,9,Sleneset,0.02241191682841763,0.00013749642226023085,163,5,3
3,6,Indre Kvarøy,0.012145508943626936,3.490088776904292e-05,348,6,6
3,11,Southern 1,0.009548943024025187,1.6378976027487457e-05,583,7,8
3,0,Nesøy,0.006853902032094128,5.858035924866776e-05,117,8,5
3,12,Southern 2,0.002199989740421596,5.555529647529282e-06,396,9,9
3,10,Aldra,-0.0007255429362140606,-4.193889804705553e-06,173,10,11
3,4,Gjerøy,-0.0021162661967440745,-3.8130922463857197e-06,555,11,10
3,15,Southern 5,-0.005225216832897105,-2.5867410063847053e-05,202,12,12
3,7,Onøy og Lurøy,-0.015863098957956588,-6.172412045897505e-05,257,13,13
3,2,Træna,-0.02120399567748617,-7.413984502617542e-05,286,14,15
3,14,Southern 4,-0.03294625763905461,-6.779065357830167e-05,486,15,14
