n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,92,0.0588338598380995,0.591999351978302,shapley_mean,-1,5
2,244,0.06055549111024534,0.589057207107544,shapley_mean,-1,5
3,592,0.12311284583524676,0.582253634929657,shapley_mean,-1,5
4,755,0.13937364698502555,0.580082356929779,shapley_mean,-1,5
5,928,0.13821675175623377,0.5803008079528809,shapley_mean,-1,5
6,1185,0.1539677306262208,0.5781174898147583,shapley_mean,-1,5
7,1302,0.16081713151043892,0.576714038848877,shapley_mean,-1,5
8,1857,0.23388020621725064,0.5654770731925964,shapley_mean,-1,5
9,2440,0.2231237913119886,0.5660061836242676,shapley_mean,-1,5
10,3023,0.22543949018094436,0.5657122731208801,shapley_mean,-1,5
11,3419,0.22440457552400858,0.5659520626068115,shapley_mean,-1,5
12,3613,0.22590532998813367,0.5659497976303101,shapley_mean,-1,5
13,3815,0.22673733031506388,0.5658418536186218,shapley_mean,-1,5
14,4301,0.22877373157805228,0.5656670928001404,shapley_mean,-1,5
15,4587,0.23451659872949304,0.5641089677810669,shapley_mean,-1,5
1,92,0.011660609148628435,0.5923548340797424,random_individual,0,5
2,244,0.02979518218285594,0.5914063453674316,random_individual,0,5
3,592,0.06676636591832594,0.592607855796814,random_individual,0,5
4,755,0.125521292176575,0.5860820412635803,random_individual,0,5
5,928,0.16935443144608217,0.5807833671569824,random_individual,0,5
6,1185,0.17224255197336732,0.5797179341316223,random_individual,0,5
7,1302,0.17999194732115736,0.5772337913513184,random_individual,0,5
8,1857,0.17831757227834746,0.5753927826881409,random_individual,0,5
9,2440,0.19243344156258968,0.5724959969520569,random_individual,0,5
10,3023,0.19016872553682002,0.5712594985961914,random_individual,0,5
11,3419,0.20367473647039253,0.569205641746521,random_individual,0,5
12,3613,0.21044649698272647,0.5683853626251221,random_individual,0,5
13,3815,0.21974727571785932,0.5666477084159851,random_individual,0,5
14,4301,0.22660799270805848,0.5654367804527283,random_individual,0,5
15,4587,0.23451659872949304,0.5641089677810669,random_individual,0,5
1,92,0.09653863880694503,0.5931594371795654,random_individual,1,5
2,244,0.0767612324378947,0.5894612669944763,random_individual,1,5
3,592,0.11821402779077943,0.5868974924087524,random_individual,1,5
4,755,0.13745171818871463,0.5842695236206055,random_individual,1,5
5,928,0.1327701488385091,0.5845246911048889,random_individual,1,5
6,1185,0.12475696545865196,0.58366858959198,random_individual,1,5
7,1302,0.16263415306777126,0.5791171789169312,random_individual,1,5
8,1857,0.17501692684020007,0.5769752860069275,random_individual,1,5
9,2440,0.17318053030417843,0.5759445428848267,random_individual,1,5
10,3023,0.19931016784199979,0.5713461637496948,random_individual,1,5
11,3419,0.20740057951394364,0.5689834952354431,random_individual,1,5
12,3613,0.20740480902958783,0.5693999528884888,random_individual,1,5
13,3815,0.21099227674377505,0.5680383443832397,random_individual,1,5
14,4301,0.22970532496959023,0.5646044015884399,random_individual,1,5
15,4587,0.23451659872949304,0.5641089677810669,random_individual,1,5
1,92,0.16373855536291068,0.5909497141838074,random_individual,2,5
2,244,0.09014876664477,0.5893813371658325,random_individual,2,5
3,592,0.09755916366078711,0.5874283313751221,random_individual,2,5
4,755,0.12230967222555497,0.5841016173362732,random_individual,2,5
5,928,0.12487414960150837,0.5831740498542786,random_individual,2,5
6,1185,0.14605020056450307,0.5799861550331116,random_individual,2,5
7,1302,0.1713855076694698,0.5769556760787964,random_individual,2,5
8,1857,0.19915843763821117,0.5723073482513428,random_individual,2,5
9,2440,0.19116622492883195,0.5725423693656921,random_individual,2,5
10,3023,0.2075055421117239,0.5687762498855591,random_individual,2,5
11,3419,0.21102224354150356,0.5676760077476501,random_individual,2,5
12,3613,0.19914040391432308,0.5694410800933838,random_individual,2,5
13,3815,0.21700951969294008,0.5668647289276123,random_individual,2,5
14,4301,0.21989133472451636,0.5661247968673706,random_individual,2,5
15,4587,0.23451659872949304,0.5641089677810669,random_individual,2,5
1,92,0.09240616666350347,0.5902988314628601,random_individual,3,5
2,244,0.1142699825603617,0.589309811592102,random_individual,3,5
3,592,0.16162552614623682,0.5846909880638123,random_individual,3,5
4,755,0.18145906411128113,0.581282913684845,random_individual,3,5
5,928,0.2157749056827615,0.5785527229309082,random_individual,3,5
6,1185,0.1956832016908516,0.580444872379303,random_individual,3,5
7,1302,0.20205516696321757,0.5785990953445435,random_individual,3,5
8,1857,0.20820731766223038,0.572961151599884,random_individual,3,5
9,2440,0.2190927570823655,0.5693387389183044,random_individual,3,5
10,3023,0.2238300991735117,0.5674620866775513,random_individual,3,5
11,3419,0.22679151247270235,0.567205548286438,random_individual,3,5
12,3613,0.23335193443157753,0.5660187602043152,random_individual,3,5
13,3815,0.23013126094114697,0.5660135746002197,random_individual,3,5
14,4301,0.24649830562942024,0.5624211430549622,random_individual,3,5
15,4587,0.23451659872949304,0.5641089677810669,random_individual,3,5
1,92,0.10437855119335816,0.5895756483078003,random_individual,4,5
2,244,0.15848029538108385,0.5927557945251465,random_individual,4,5
3,592,0.17155730543565148,0.5851366519927979,random_individual,4,5
4,755,0.15814945805472932,0.5842982530593872,random_individual,4,5
5,928,0.16825684259430518,0.5810447931289673,random_individual,4,5
6,1185,0.1810133273623832,0.5786380171775818,random_individual,4,5
7,1302,0.19076803113965235,0.5778331756591797,random_individual,4,5
8,1857,0.20847332979369437,0.5733873844146729,random_individual,4,5
9,2440,0.22463920441606086,0.5683284401893616,random_individual,4,5
10,3023,0.23915347283301014,0.565855860710144,random_individual,4,5
11,3419,0.23696227858314128,0.5648455023765564,random_individual,4,5
12,3613,0.2301698660686422,0.5658988356590271,random_individual,4,5
13,3815,0.23940080066634653,0.5645098090171814,random_individual,4,5
14,4301,0.23158062814354505,0.5645604133605957,random_individual,4,5
15,4587,0.23451659872949304,0.5641089677810669,random_individual,4,5
