n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1000,0.15192933774939454,0.9071721434593201,pevmean_ga,-1,18067.83666854702,3,Selvær,4,1849893988,body_mass
4000,0.21174390580883176,0.894946277141571,pevmean_ga,-1,16906.617358492986,3,Selvær,4,1849893988,body_mass
1000,0.05410740339904986,0.935722291469574,random_individual,0,,3,Selvær,4,1849893988,body_mass
4000,0.18730569831579455,0.9030531048774719,random_individual,0,,3,Selvær,4,1849893988,body_mass
1000,0.20761244284260286,0.897220253944397,random_individual,1,,3,Selvær,4,1849893988,body_mass
4000,0.20276086952218988,0.8931450843811035,random_individual,1,,3,Selvær,4,1849893988,body_mass
1000,0.055075862555819755,0.9316115379333496,random_individual,2,,3,Selvær,4,1849893988,body_mass
4000,0.2193219526212205,0.8918387293815613,random_individual,2,,3,Selvær,4,1849893988,body_mass
1000,0.21117070568251067,0.8985418677330017,random_individual,3,,3,Selvær,4,1849893988,body_mass
4000,0.22047150583001457,0.8904829025268555,random_individual,3,,3,Selvær,4,1849893988,body_mass
1000,0.17138020404764728,0.9072285890579224,random_individual,4,,3,Selvær,4,1849893988,body_mass
4000,0.22961909377022907,0.8919972777366638,random_individual,4,,3,Selvær,4,1849893988,body_mass
