target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
4,5,Hestmannøy,0.15743557992954907,0.0001460441372259268,1078,1,4
4,1,Myken,0.039375784385282844,0.00042799765636177006,92,2,1
4,11,Southern 1,0.03580794509197052,6.142014595535253e-05,583,3,7
4,8,Lovund,0.033451213682975135,0.00021171654229731098,158,4,2
4,6,Indre Kvarøy,0.03333865419418918,9.364790503985725e-05,356,5,5
4,0,Nesøy,0.024894992617821046,0.00020920161863715166,119,6,3
4,10,Aldra,0.011430416358579203,6.607177085883932e-05,173,7,6
4,12,Southern 2,0.011300919836395121,2.8465793038778644e-05,397,8,9
4,2,Træna,0.011184058729398897,3.8301570991092114e-05,292,9,8
4,15,Southern 5,0.003678428467310668,1.8210041917379544e-05,202,10,10
4,14,Southern 4,-0.004627140131060642,-9.520864467202966e-06,486,11,11
4,7,Onøy og Lurøy,-0.020650000991951446,-7.97297335596581e-05,259,12,12
4,9,Sleneset,-0.02388821367128873,-0.00014390490163426945,166,13,14
4,13,Southern 3,-0.05145981241182256,-8.811611714353178e-05,584,14,13
4,3,Selvær,-0.05589038387902733,-0.00028809476226302746,194,15,15
