analysis,method,selection_method,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,target_island,target_island_name,repeat,repeat_seed,trait,n_components,selection_n_components,avg_grm_obj,pca_dist_obj
full_baseline,full_source_unweighted,none,-2,False,5578,0.3114649623678736,4.104713101029857,0,Nesøy,0,2076391374,body_mass,500,,-0.0012997164876513844,
ranked_subset,random_individual,random,0,False,500,0.2311405320107546,4.31085024037362,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1000,0.2728386556795411,3.966511450091478,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1500,0.24264533516105188,4.122901807444738,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2000,0.25539899669410293,4.1884974856918715,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2500,0.2457745001514762,4.168055125408202,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3000,0.3056576376618229,4.127038927432383,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3500,0.2784761388566854,4.17005150652054,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4000,0.27531498065358695,4.223349263356932,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4500,0.29953150605930984,4.175434393874598,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,500,0.0035321072420534663,4.4226296982978734,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1000,0.11852324888006197,4.120729361079654,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1500,0.14151628586978257,4.1953872853871195,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2000,0.213085605375604,4.2367280683683815,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2500,0.22374400630924207,4.200814165912682,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3000,0.2528161686304767,4.198975946012528,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3500,0.2682209724790536,4.343653708767261,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4000,0.296427906216005,4.313218693284315,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4500,0.3139818203876933,4.24622908211719,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,500,0.14556172055064348,4.278138576331368,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1000,0.13573662997606198,4.406531876344769,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1500,0.13785016761779495,4.348079237240113,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2000,0.15247726655444896,4.460537032137921,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2500,0.1471284847519365,4.466030310184552,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3000,0.21817657692019926,4.179662523347951,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3500,0.2292614495798808,4.249184878389466,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4000,0.2693055877222937,4.2000688319019055,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4500,0.27509912512962326,4.177962621784664,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,500,0.00902797451387097,4.91292895804971,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,1000,0.1833521473484849,4.251784864049919,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,1500,0.27102438837425,4.00624910071814,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,2000,0.2936401481173068,3.883355723621436,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,2500,0.23884719144482433,3.996460768160155,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,3000,0.22592490634220846,4.040067492867552,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,3500,0.229692825213419,4.045287299978306,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,4000,0.26425772762714667,4.009501297113573,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,3,False,4500,0.305833609544354,3.9874104465453533,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,500,0.31228000731353084,3.8084245737514193,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,1000,0.21575315735661066,4.056084534827517,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,1500,0.2724033148997499,4.024408307668967,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,2000,0.26838492956678944,4.206061110456355,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,2500,0.2905195759634088,4.379115577532694,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,3000,0.29047504265822993,4.352379217824369,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,3500,0.27320343948450504,4.346457713075976,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,4000,0.26026068992477186,4.237626941533465,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,4,False,4500,0.26085948821392185,4.212831216700981,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,500,0.3608847341721014,3.88475613755164,0,Nesøy,0,2076391374,body_mass,500,,0.013471251674739903,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,1000,0.39660278068742016,3.811104502320806,0,Nesøy,0,2076391374,body_mass,500,,0.009405947296759736,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,1500,0.37635430108265433,3.9234008810456835,0,Nesøy,0,2076391374,body_mass,500,,0.007424021219459705,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,2000,0.3624243659941811,3.9264206462910525,0,Nesøy,0,2076391374,body_mass,500,,0.006087697130386743,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,2500,0.3425474035058127,3.956795462767254,0,Nesøy,0,2076391374,body_mass,500,,0.005020219918024424,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,3000,0.33790866370576733,4.010608483692018,0,Nesøy,0,2076391374,body_mass,500,,0.004064840333791034,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,3500,0.3295566398314957,4.043675228350899,0,Nesøy,0,2076391374,body_mass,500,,0.003097024092583125,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,4000,0.32790059357779644,4.023501304045696,0,Nesøy,0,2076391374,body_mass,500,,0.0020297252626330087,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,4500,0.3182296477517754,4.057280601006392,0,Nesøy,0,2076391374,body_mass,500,,0.0009422303364405633,
ranked_subset,bpcrr_topk_pc_distance,pc_distance,-1,False,500,0.4761185383392775,3.2061341642568015,0,Nesøy,0,2076391374,body_mass,500,10.0,,12.719338417053223
ranked_subset,bpcrr_topk_pc_distance,pc_distance,-1,False,1000,0.36311225701956246,3.8009457831938303,0,Nesøy,0,2076391374,body_mass,500,10.0,,17.10919952392578
ranked_subset,bpcrr_topk_pc_distance,pc_distance,-1,False,1500,0.37854305178491177,3.8495225152605257,0,Nesøy,0,2076391374,body_mass,500,10.0,,21.281475067138672
ranked_subset,bpcrr_topk_pc_distance,pc_distance,-1,False,2000,0.34520799083311116,3.9797790869601997,0,Nesøy,0,2076391374,body_mass,500,10.0,,25.420623779296875
ranked_subset,bpcrr_topk_pc_distance,pc_distance,-1,False,2500,0.33502856149896715,4.049747920464643,0,Nesøy,0,2076391374,body_mass,500,10.0,,29.418119430541992
