trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
wing,5,Hestmannøy,ranked_subset,avggrm_topk,100,0.0971411575421909,,1.3870614767074585,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,250,0.1245413661012272,,1.3367974758148191,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,500,0.122888214671127,,1.349288821220398,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,1000,0.1396305854224117,,1.32129967212677,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,1500,0.1353357894105399,,1.3069127798080444,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,2000,0.1494590706916203,,1.3004562854766846,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,2500,0.1598704456572377,,1.295734167098999,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,3000,0.1644267276368867,,1.2938456535339355,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,3500,0.1520607793734796,,1.2968353033065796,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,4000,0.150135028229412,,1.2983880043029783,1
wing,5,Hestmannøy,ranked_subset,avggrm_topk,4500,0.154146686892928,,1.2982221841812134,1
wing,5,Hestmannøy,ranked_subset,random_individual,50,0.03800327828017795,0.04199939473050872,1.34297034740448,10
wing,5,Hestmannøy,ranked_subset,random_individual,100,0.05166679567642167,0.03825183549180761,1.3325288891792297,10
wing,5,Hestmannøy,ranked_subset,random_individual,250,0.0715880196624086,0.03438102238890006,1.3261819720268249,10
wing,5,Hestmannøy,ranked_subset,random_individual,500,0.08073188845636257,0.04054723036948778,1.3228756189346313,10
wing,5,Hestmannøy,ranked_subset,random_individual,1000,0.11336166092451998,0.03086096604620702,1.3136597275733948,10
wing,5,Hestmannøy,ranked_subset,random_individual,1500,0.12406207849570831,0.016813172971558685,1.3088807582855224,10
wing,5,Hestmannøy,ranked_subset,random_individual,2000,0.13275179001175877,0.012398666575168587,1.3059156656265258,10
wing,5,Hestmannøy,ranked_subset,random_individual,2500,0.13938998000726655,0.014934753229768534,1.3038553953170777,10
wing,5,Hestmannøy,ranked_subset,random_individual,3000,0.14367093543751647,0.017135028356787253,1.3038254141807557,10
wing,5,Hestmannøy,ranked_subset,random_individual,3500,0.1499940700211944,0.013124152441084908,1.3009837508201598,10
wing,5,Hestmannøy,ranked_subset,random_individual,4000,0.15071186325946945,0.007307413190743754,1.2989129066467284,10
wing,5,Hestmannøy,ranked_subset,random_individual,4500,0.15220209724930975,0.003064903627787471,1.2982347011566162,10
wing,5,Hestmannøy,weighted_full,avggrm_weight_exponential,4578,0.1629080511256131,,1.2938960790634155,1
wing,5,Hestmannøy,weighted_full,avggrm_weight_linear,4578,0.1603786829088797,,1.29517662525177,1
wing,5,Hestmannøy,weighted_full,avggrm_weight_minmax,4578,0.1610469207790665,,1.294867992401123,1
wing,5,Hestmannøy,weighted_full,avggrm_weight_top-heavy,4578,0.1518471735899939,,1.3040615320205688,1
wing,5,Hestmannøy,weighted_full,avggrm_weight_uniform,4578,0.1527326962523814,,1.2981808185577393,1
wing,6,Indre Kvarøy,full_baseline,full_source_unweighted,5284,0.3697040310690391,,1.1048685312271118,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,50,0.255089095443952,,1.3529473543167114,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,100,0.4162124380210495,,1.2820231914520264,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,250,0.4382235717545601,,1.1966934204101562,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,500,0.4271634177986022,,1.1499077081680298,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,1000,0.4104558272243115,,1.1461150646209717,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,1500,0.413715516298644,,1.116463303565979,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,2000,0.4023067068036436,,1.1115416288375854,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,2500,0.3994699307751693,,1.104649543762207,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,3000,0.3896534859338014,,1.113102912902832,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,3500,0.3867380386913541,,1.1166783571243286,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,4000,0.378208393450395,,1.1133253574371338,1
wing,6,Indre Kvarøy,ranked_subset,avggrm_topk,4500,0.3713186354130822,,1.1142832040786743,1
wing,6,Indre Kvarøy,ranked_subset,random_individual,50,0.06713238866180864,0.11911857101470545,1.3112618565559386,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,100,0.08795608556932291,0.09031628866485451,1.2991814017295837,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,250,0.16928755201711346,0.09933368633470621,1.284086525440216,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,500,0.1981738656199119,0.10344729725228206,1.26400625705719,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,1000,0.2542846669471714,0.07826837146125466,1.2349790930747986,10
