n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,151,0.014835529506907962,1.123077630996704,shapley_mean,-1,1,151,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
13,2,311,0.09311531507612379,1.102771520614624,shapley_mean,-1,2,311,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
12,3,660,0.08205204442421576,1.107174277305603,shapley_mean,-1,3,660,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
11,4,833,0.0929626828427312,1.0890858173370361,shapley_mean,-1,4,833,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
10,5,1230,0.041758814998069826,1.0898507833480835,shapley_mean,-1,5,1230,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
9,6,1811,0.09395055748998113,1.0793635845184326,shapley_mean,-1,6,1811,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
8,7,2067,0.013431886819255603,1.076528549194336,shapley_mean,-1,7,2067,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
7,8,2620,-0.03827394998179554,1.0820941925048828,shapley_mean,-1,8,2620,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
6,9,3106,-0.050965785905685596,1.0910210609436035,shapley_mean,-1,9,3106,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
5,10,3198,0.0037946190606331213,1.071171760559082,shapley_mean,-1,10,3198,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
4,11,3781,0.002725514767862128,1.077830195426941,shapley_mean,-1,11,3781,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
3,12,4836,-0.021295760636960526,1.0778950452804565,shapley_mean,-1,12,4836,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
2,13,4954,0.005401724069193277,1.0647814273834229,shapley_mean,-1,13,4954,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
1,14,5156,0.005679888285365992,1.0689295530319214,shapley_mean,-1,14,5156,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
0,15,5442,0.12509710909293761,0.9919106364250183,shapley_mean,-1,15,5442,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
14,1,151,0.09088229045139147,1.128922939300537,random_individual,0,1,151,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
13,2,311,-0.0028222141000615,1.1144050359725952,random_individual,0,2,311,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
12,3,660,-0.17019526076349029,1.1015440225601196,random_individual,0,3,660,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
11,4,833,-0.13924354741040848,1.1010469198226929,random_individual,0,4,833,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
10,5,1230,-0.09683692983431091,1.1001996994018555,random_individual,0,5,1230,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
9,6,1811,0.011932434017635104,1.0682016611099243,random_individual,0,6,1811,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
8,7,2067,0.01871295411309629,1.0603296756744385,random_individual,0,7,2067,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
7,8,2620,0.10048040896058502,1.0398913621902466,random_individual,0,8,2620,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
6,9,3106,0.07754497091309176,1.0346498489379883,random_individual,0,9,3106,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
5,10,3198,0.11253253034299267,1.0314348936080933,random_individual,0,10,3198,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
4,11,3781,0.1370768800661498,1.0063124895095825,random_individual,0,11,3781,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
3,12,4836,0.09536602589642111,1.0078108310699463,random_individual,0,12,4836,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
2,13,4954,0.09814196791090193,1.0041536092758179,random_individual,0,13,4954,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
1,14,5156,0.11758076266523772,1.0059535503387451,random_individual,0,14,5156,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
0,15,5442,0.12509710909293761,0.9919106364250183,random_individual,0,15,5442,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
14,1,151,0.17408063146405164,1.1732428073883057,random_individual,1,1,151,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
13,2,311,0.20882554160479835,1.0987513065338135,random_individual,1,2,311,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
12,3,660,0.13523445969897052,1.083915114402771,random_individual,1,3,660,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
11,4,833,0.1322485767014593,1.0838078260421753,random_individual,1,4,833,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
10,5,1230,0.12342708678422666,1.0825432538986206,random_individual,1,5,1230,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
9,6,1811,0.019802943629922964,1.0858821868896484,random_individual,1,6,1811,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
8,7,2067,0.07369101201304235,1.0533137321472168,random_individual,1,7,2067,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
7,8,2620,0.07653113826754586,1.035815954208374,random_individual,1,8,2620,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
6,9,3106,0.005967604018976577,1.0511870384216309,random_individual,1,9,3106,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
5,10,3198,-0.0016243401392554823,1.0500280857086182,random_individual,1,10,3198,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
4,11,3781,0.005058391996804106,1.029832363128662,random_individual,1,11,3781,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
3,12,4836,0.12053270149288244,1.0139063596725464,random_individual,1,12,4836,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
2,13,4954,0.13455235428467827,1.0046616792678833,random_individual,1,13,4954,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
1,14,5156,0.12454420694811286,0.9905911684036255,random_individual,1,14,5156,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
0,15,5442,0.12509710909293761,0.9919106364250183,random_individual,1,15,5442,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
14,1,151,0.11368324803798542,1.1123243570327759,random_individual,2,1,151,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
13,2,311,0.11847027181481863,1.1047499179840088,random_individual,2,2,311,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
12,3,660,0.041920475264430476,1.097120761871338,random_individual,2,3,660,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
11,4,833,-0.0014687379922218788,1.1109057664871216,random_individual,2,4,833,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
10,5,1230,0.12948274523723494,1.081986427307129,random_individual,2,5,1230,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
9,6,1811,0.10722117851017936,1.048788070678711,random_individual,2,6,1811,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
8,7,2067,0.15037918739078518,1.0386106967926025,random_individual,2,7,2067,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
7,8,2620,0.14289760860234796,1.0347182750701904,random_individual,2,8,2620,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
6,9,3106,0.06508552834323308,1.0369106531143188,random_individual,2,9,3106,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
5,10,3198,0.07457583230613128,1.0334815979003906,random_individual,2,10,3198,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
4,11,3781,0.09244132030581545,1.0279195308685303,random_individual,2,11,3781,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
3,12,4836,0.09850468623077158,1.0235421657562256,random_individual,2,12,4836,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
2,13,4954,0.11557246940761268,1.0110204219818115,random_individual,2,13,4954,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
1,14,5156,0.14779358487029537,0.9804562926292419,random_individual,2,14,5156,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
0,15,5442,0.12509710909293761,0.9919106364250183,random_individual,2,15,5442,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
14,1,151,0.18395566011008369,1.0985368490219116,random_individual,3,1,151,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
13,2,311,0.22304574474244016,1.0839909315109253,random_individual,3,2,311,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
12,3,660,0.13940556598657816,1.0668151378631592,random_individual,3,3,660,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
11,4,833,0.07760630538962904,1.0721650123596191,random_individual,3,4,833,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
10,5,1230,0.17434085366210902,1.0462236404418945,random_individual,3,5,1230,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
9,6,1811,0.11912683407127907,1.040447473526001,random_individual,3,6,1811,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
8,7,2067,0.11621410479036876,1.030485987663269,random_individual,3,7,2067,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
7,8,2620,0.14050975343092548,1.02569580078125,random_individual,3,8,2620,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
6,9,3106,0.1136784543311484,1.0220967531204224,random_individual,3,9,3106,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
5,10,3198,0.14496435109629663,1.0176520347595215,random_individual,3,10,3198,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
4,11,3781,0.155865692834454,0.9859254360198975,random_individual,3,11,3781,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
3,12,4836,0.12519165410811336,1.0001057386398315,random_individual,3,12,4836,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
2,13,4954,0.12285661585320687,1.0032813549041748,random_individual,3,13,4954,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
1,14,5156,0.1376371019302292,0.9950889945030212,random_individual,3,14,5156,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
0,15,5442,0.12509710909293761,0.9919106364250183,random_individual,3,15,5442,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
14,1,151,0.0008566891428200417,1.0818798542022705,random_individual,4,1,151,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
13,2,311,0.03412079160869315,1.0668482780456543,random_individual,4,2,311,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
12,3,660,0.02613867257962988,1.0649241209030151,random_individual,4,3,660,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
11,4,833,0.08876087626401316,1.0320582389831543,random_individual,4,4,833,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
10,5,1230,0.186521395103167,1.001314640045166,random_individual,4,5,1230,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
9,6,1811,0.19015435763587113,1.008961796760559,random_individual,4,6,1811,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
8,7,2067,0.22835334733350907,1.005406379699707,random_individual,4,7,2067,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
7,8,2620,0.19173893404970133,1.0056391954421997,random_individual,4,8,2620,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
6,9,3106,0.24305213144170335,0.994593620300293,random_individual,4,9,3106,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
5,10,3198,0.23209932198154162,0.9974915385246277,random_individual,4,10,3198,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
4,11,3781,0.19542299163874527,0.9906211495399475,random_individual,4,11,3781,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
3,12,4836,0.165285332615057,0.9803818464279175,random_individual,4,12,4836,3,Selvær,1,1779665464,10,wing,0.05235602094240838,10
