permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,0.09365935038261829,3,Nesøy,9
1,1,0.13017886818327978,1,Myken,9
1,2,-0.05830410306694366,13,Træna,9
1,3,-0.019426407358016238,11,Selvær,9
1,4,-0.16560301989826037,15,Gjerøy,9
1,5,0.10999407817755932,2,Hestmannøy,9
1,6,0.028179615300021808,5,Indre Kvarøy,9
1,7,-0.03461422157402087,12,Onøy og Lurøy,9
1,8,-0.006426809813498243,9,Lovund,9
1,10,0.017449957503639646,6,Aldra,9
1,11,-0.01109903716189993,10,Southern 1,9
1,12,-0.07861085048017843,14,Southern 2,9
1,13,0.016860395834117838,7,Southern 3,9
1,14,0.0013926481556596898,8,Southern 4,9
1,15,0.03424910243175569,4,Southern 5,9
2,0,0.05763242316840137,3,Nesøy,9
2,1,0.0999278909197728,2,Myken,9
2,2,-0.06751243663494096,14,Træna,9
2,3,-0.016627185799444028,10,Selvær,9
2,4,-0.13351322117892805,15,Gjerøy,9
2,5,0.11106320064716269,1,Hestmannøy,9
2,6,0.05643911424063337,4,Indre Kvarøy,9
2,7,-0.014277012134894546,9,Onøy og Lurøy,9
2,8,-0.020379974648248617,11,Lovund,9
2,10,0.009096871702304981,8,Aldra,9
2,11,-0.02857933004463574,12,Southern 1,9
2,12,-0.056470781023685426,13,Southern 2,9
2,13,0.013355306865537899,7,Southern 3,9
2,14,0.016493434185042285,6,Southern 4,9
2,15,0.031231266351756253,5,Southern 5,9
3,0,0.04317146965237131,4,Nesøy,9
3,1,0.09267381744141652,2,Myken,9
3,2,-0.05731607462628949,14,Træna,9
3,3,-0.020705733500132235,10,Selvær,9
3,4,-0.12191589666801685,15,Gjerøy,9
3,5,0.09801879865355244,1,Hestmannøy,9
3,6,0.07435575128362186,3,Indre Kvarøy,9
3,7,-0.004140172793240637,9,Onøy og Lurøy,9
3,8,-0.04344259471516884,13,Lovund,9
3,10,0.0006702481346049666,8,Aldra,9
3,11,-0.021837932293796547,11,Southern 1,9
3,12,-0.03605212094336671,12,Southern 2,9
3,13,0.006798089185323372,7,Southern 3,9
3,14,0.021527029528169817,6,Southern 4,9
3,15,0.026074888276785325,5,Southern 5,9
4,0,0.0392375296111067,4,Nesøy,9
4,1,0.07753587366396669,2,Myken,9
4,2,-0.06535192117202218,14,Træna,9
4,3,-0.019165481131574486,10,Selvær,9
4,4,-0.11283187249834013,15,Gjerøy,9
4,5,0.11404304532572795,1,Hestmannøy,9
4,6,0.07191614225267776,3,Indre Kvarøy,9
4,7,-0.0008224737249903896,9,Onøy og Lurøy,9
4,8,-0.03770661826469951,13,Lovund,9
4,10,0.00039858767899722536,8,Aldra,9
4,11,-0.023083542124833153,11,Southern 1,9
4,12,-0.030701746778696887,12,Southern 2,9
4,13,0.0066886086006381195,7,Southern 3,9
4,14,0.014667399733075182,6,Southern 4,9
4,15,0.02305603544480141,5,Southern 5,9
5,0,0.03585543413247859,4,Nesøy,9
5,1,0.0684531073974968,3,Myken,9
5,2,-0.062257101141224534,14,Træna,9
5,3,-0.017095617394637032,10,Selvær,9
5,4,-0.10519271561977968,15,Gjerøy,9
5,5,0.12823594678711098,1,Hestmannøy,9
5,6,0.06906838965405401,2,Indre Kvarøy,9
