trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.1862638249848219,,1.2100125551223757,0.0158035488465217,0.0135053495996519,0.0090508740466957,1
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.1691897687522596,,1.209561467170715,0.0105107167553267,0.0074629587163451,0.0067792373971541,1
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.1754866283874513,,1.2033708095550537,0.0075285470280234,0.004796891843655,0.0051301011061958,1
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.1557740126948683,,1.2114230394363403,0.0055124050790865,0.0032656938324777,0.0038795581628477,1
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.1534287156283879,,1.2126688957214355,0.0039773241468785,0.0022382150686037,0.0028582166125766,1
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.1517616088170492,,1.2130823135375977,0.0027469814769401,0.0015309544458017,0.0019815042540392,1
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.1431244087275181,,1.2152827978134155,0.0017086410631438,0.0010183392585432,0.0011994714338722,1
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.1408648079540572,,1.217656135559082,0.0007876960137087,0.0006230370549128,0.0004761774862523,1
body_mass,ridge,2,Træna,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.1497256298666933,,1.2124170064926147,-5.716330573340432e-05,0.0003353783671305,-0.0002248524892987,1
body_mass,ridge,7,Onøy og Lurøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.0405756175072947,,1.3496592044830322,0.0103261519422041,0.0078043429907665,0.0064239804468208,1
body_mass,ridge,7,Onøy og Lurøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,-0.0309494124778565,,1.3688679933547974,0.0071655614523497,0.0051826969316651,0.0045742129865171,1
body_mass,ridge,7,Onøy og Lurøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,-0.0163614275738686,,1.3664509057998655,0.0054450973548171,0.0039388719793123,0.0034756613651609,1
body_mass,ridge,7,Onøy og Lurøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,-0.0198719747582657,,1.3674036264419556,0.0042218040704225,0.0031331235034744,0.0026552423186853,1
body_mass,ridge,7,Onøy og Lurøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,-0.0242792438118647,,1.371186375617981,0.0032452812994746,0.0025491302649244,0.0019707161670124,1
body_mass,ridge,7,Onøy og Lurøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,-0.0372820416856199,,1.3797838687896729,0.0023696826328928,0.0020246607809372,0.0013573522424242,1
body_mass,ridge,7,Onøy og Lurøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,-0.0333680797340389,,1.3816014528274536,0.0015567859271689,0.0015595741003384,0.0007769988769996,1
body_mass,ridge,7,Onøy og Lurøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,-0.0088295794208561,,1.3740357160568235,0.0007273447869675,0.001068669400787,0.000193010086574,1
