analysis,method,selection_method,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,target_island,target_island_name,repeat,repeat_seed,trait,n_components,selection_n_components,avg_grm_obj,pca_dist_obj
full_baseline,full_source_unweighted,none,-2,False,4619,0.12536159914083295,1.5903078769632764,5,Hestmannøy,0,639053116,body_mass,500,,-0.004097308018003854,
ranked_subset,random_individual,random,0,False,500,0.06335652042734448,1.6191550837679967,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1000,0.043915829710750066,1.624016640496121,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1500,0.1099933374368063,1.6011934646194763,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2000,0.10175154628112135,1.6007230108088935,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2500,0.11244838363980755,1.601857829454752,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3000,0.12394427598279238,1.5946005494816338,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3500,0.12617953094202836,1.5932317704770906,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4000,0.12476078755228112,1.594683999438392,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4500,0.12321700027957559,1.5931166600446685,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,500,0.058192860542951516,1.6126806422183826,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1000,0.06854895255238996,1.6084908186784295,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1500,0.0845605825560944,1.60376166322789,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2000,0.10793875977431151,1.5972341894974924,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2500,0.09825017100221767,1.6048123409703208,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3000,0.11255307243702668,1.5992620087286697,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3500,0.11319539399787375,1.595989084278089,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4000,0.1256511320378101,1.5890398563345922,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4500,0.12471149751255223,1.5897833494070943,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,500,0.08465972576966177,1.608303480155239,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1000,0.12876942720371692,1.5940474251764085,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1500,0.13209163484077324,1.591951039515994,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2000,0.13498270350182964,1.5872715400516346,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2500,0.13190353685737935,1.5899391925791129,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3000,0.14607166366906918,1.5846883963604992,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3500,0.14230912386465006,1.5849267927068005,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4000,0.12951350552535526,1.5897396029727793,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4500,0.12292728512233898,1.5901181788824357,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,500,0.02186219472262465,1.627795203648895,5,Hestmannøy,0,639053116,body_mass,500,,,
