target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
7,Onøy og Lurøy,0,14,2736,2736,8N42715,4,Gjerøy,0.02240082771220359,1,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2737,2737,8N42716,4,Gjerøy,0.011939941476885556,2,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2205,2205,8N14591,11,Southern 1,0.011856813384674258,3,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,3469,3469,8N87526,11,Southern 1,0.011635013185414956,4,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2754,2754,8N42791,4,Gjerøy,0.010571835164469627,5,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,710,710,8M31285,10,Aldra,0.009761055833532562,6,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,3048,3048,8N73291,2,Træna,0.009241348687210637,7,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4903,4903,8866792,5,Hestmannøy,0.00833055225399204,8,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4463,4463,8732552,6,Indre Kvarøy,0.007917327726675751,9,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,338,338,8L52390,11,Southern 1,0.007729218416599337,10,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5151,5151,8939352,5,Hestmannøy,0.007573636134325279,11,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4,4,8L19556,8,Lovund,0.00728731499609619,12,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,924,924,8M71290,6,Indre Kvarøy,0.007248310285123338,13,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4492,4492,8732685,5,Hestmannøy,0.006435359832538148,14,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2432,2432,8N27415,5,Hestmannøy,0.006210953905341348,15,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4866,4866,8857276,10,Aldra,0.006176406578013092,16,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4954,4954,8887368,5,Hestmannøy,0.005957981865946652,17,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1437,1437,8N05442,6,Indre Kvarøy,0.00594814003074178,18,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5009,5009,8917962,8,Lovund,0.005940050652556972,19,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2828,2828,8N72510,6,Indre Kvarøy,0.005925904596509912,20,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,950,950,8M71335,12,Southern 2,0.005888055014226787,21,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4588,4588,8747569,9,Sleneset,0.005869392031710815,22,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2388,2388,8N27194,14,Southern 4,0.005846522050112872,23,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,3140,3140,8N73492,12,Southern 2,0.005800685195768037,24,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,528,528,8L89202,5,Hestmannøy,0.00572610341252805,25,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2102,2102,8N14287,15,Southern 5,0.005701824768083376,26,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4163,4163,8309285,5,Hestmannøy,0.005683050417779449,27,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,880,880,8L64795,13,Southern 3,0.0055584682345960965,28,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,3197,3197,8N73623,13,Southern 3,0.005493723046487229,29,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5199,5199,8939746,5,Hestmannøy,0.005492180539547288,30,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,3004,3004,8N73200,15,Southern 5,0.005435844859692407,31,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4368,4368,8730417,4,Gjerøy,0.005403190982616234,32,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2729,2729,8N42704,6,Indre Kvarøy,0.005325716944751405,33,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2120,2120,8N14350,15,Southern 5,0.005250357532542818,34,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2049,2049,8N13986,5,Hestmannøy,0.005217325398035849,35,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4267,4267,8681017,4,Gjerøy,0.005193923012864767,36,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5121,5121,8939093,10,Aldra,0.005129368511073012,37,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,176,176,8L30963,2,Træna,0.00503468106027969,38,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1752,1752,8N06776,10,Aldra,0.004940926304982191,39,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2708,2708,8N42531,4,Gjerøy,0.0049129129422120325,40,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5393,5393,8981714,10,Aldra,0.004863844461214324,41,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2483,2483,8N27917,5,Hestmannøy,0.004849853620350363,42,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4920,4920,8887230,5,Hestmannøy,0.0048345091270931865,43,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4761,4761,8800436,6,Indre Kvarøy,0.004744723432402539,44,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,827,827,8M31844,0,Nesøy,0.00470431274141667,45,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1383,1383,8N05263,13,Southern 3,0.0046524708821119665,46,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,113,113,8L30597,0,Nesøy,0.004641876124194595,47,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2587,2587,8N28771,5,Hestmannøy,0.004587964459826016,48,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,3898,3898,8P14111,5,Hestmannøy,0.004579474611784998,49,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1000,1000,8M71504,4,Gjerøy,0.004577946423541,50,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4729,4729,8800178,6,Indre Kvarøy,0.004451656230826148,51,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5070,5070,8934414,8,Lovund,0.0044292727290635775,52,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4670,4670,8794302,5,Hestmannøy,0.004373817465265904,53,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4535,4535,8747260,6,Indre Kvarøy,0.004300190703102403,54,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,831,831,8M31869,5,Hestmannøy,0.00429085117494354,55,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1624,1624,8N05916,9,Sleneset,0.004275205904965457,56,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2502,2502,8N28005,2,Træna,0.004203161911565806,57,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2803,2803,8N72347,5,Hestmannøy,0.004153400033320599,58,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,3319,3319,8N73930,12,Southern 2,0.0041049012912512785,59,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,29,29,8L19862,6,Indre Kvarøy,0.00410403211164811,60,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,3146,3146,8N73498,12,Southern 2,0.004096919034703124,61,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4381,4381,8730453,5,Hestmannøy,0.004076787997286527,62,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1341,1341,8N05220,12,Southern 2,0.004016828930874191,63,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1048,1048,8M31944,6,Indre Kvarøy,0.003988114289142551,64,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4862,4862,8857261,9,Sleneset,0.003974986045183831,65,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,542,542,8L89274,5,Hestmannøy,0.003932675183935141,66,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2541,2541,8N28429,2,Træna,0.003925552433987174,67,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4641,4641,8747805,6,Indre Kvarøy,0.0039200898369522565,68,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4505,4505,8747064,9,Sleneset,0.003901304537573088,69,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5048,5048,8934329,5,Hestmannøy,0.0038818605460727573,70,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5166,5166,8939494,0,Nesøy,0.0038271885696510026,71,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2369,2369,8N27081,14,Southern 4,0.00374757333335147,72,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2473,2473,8N27894,6,Indre Kvarøy,0.0036846706144230525,73,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,776,776,8M31602,5,Hestmannøy,0.0036586333822930606,74,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2595,2595,8N28784,14,Southern 4,0.0035692876163361553,75,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2603,2603,8N28792,15,Southern 5,0.0035311394437288856,76,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4078,4078,8P26525,9,Sleneset,0.003517167089391228,77,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4863,4863,8857269,1,Myken,0.003517089226361011,78,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,786,786,8M31653,11,Southern 1,0.0034618121740306084,79,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1066,1066,8M72304,8,Lovund,0.00345103959719377,80,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5216,5216,8939874,2,Træna,0.003449964538081775,81,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5016,5016,8934039,3,Selvær,0.0034340652734807433,82,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1395,1395,8N05275,13,Southern 3,0.003417770670300254,83,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4824,4824,8816921,6,Indre Kvarøy,0.0033888096722884636,84,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,360,360,8L52534,5,Hestmannøy,0.003380495257313843,85,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1364,1364,8N05243,13,Southern 3,0.003313963863301903,86,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4861,4861,8857260,9,Sleneset,0.0033048137584097883,87,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4721,4721,8800151,9,Sleneset,0.003300167042061335,88,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4589,4589,8747573,9,Sleneset,0.0032651940826566865,89,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,902,902,8M71210,5,Hestmannøy,0.0032608328369207874,90,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2857,2857,8N72676,11,Southern 1,0.0032604567363883437,91,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,851,851,8M31940,5,Hestmannøy,0.003248165716501108,92,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1438,1438,8N05444,6,Indre Kvarøy,0.0032444281506175143,93,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,282,282,8L52223,8,Lovund,0.0032140533836490727,94,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4760,4760,8800428,5,Hestmannøy,0.0032073399456101605,95,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4599,4599,8747608,5,Hestmannøy,0.003147779567590733,96,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,2692,2692,8N42505,5,Hestmannøy,0.0031471142984417777,97,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,5108,5108,8934884,2,Træna,0.0031375771174020333,98,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,521,521,8L89003,14,Southern 4,0.003114994135090076,99,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1682,1682,8N06478,12,Southern 2,0.0031096837912129925,100,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,4838,4838,8816954,4,Gjerøy,0.0030965354715192994,101,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1531,1531,8N05676,15,Southern 5,0.0030745009492923513,102,-0.031182248322209595,50
7,Onøy og Lurøy,0,14,1387,1387,8N05267,13,Southern 3,0.0030676552422576582,103,-0.031182248322209595,50
