trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,5,Hestmannøy,full_baseline,full_source_unweighted,none,500,,4619,0.132179079131484,,4.537459944180683,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1485585999097217,,4.5655071064726656,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.1848575012161316,,4.454889429536356,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.1864883554098013,,4.445433920171015,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.1950420022943745,,4.420721576025659,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.165474224677164,,4.477694556336855,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.1620261435292164,,4.478151963480731,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.1503128932180135,,4.504567014476888,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.1411166284221311,,4.521464107775291,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.1329122612028096,,4.535019980824663,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.1318359125197051,,4.66051367494183,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.1539050308844052,,4.538492817303989,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.1398825232371998,,4.5286875089846514,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.1443827786427248,,4.526314369229594,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.1447753228510459,,4.522789472999932,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.129947009316931,,4.541422767589386,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.1226417059090285,,4.554526181438209,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.1207813977508253,,4.555210158291183,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.1274948634823301,,4.551191112521904,1
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,500,0.01520537755203374,0.032608393984955526,4.807766477217176,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,1000,0.053264704672969045,0.011367044336249573,4.704504011590702,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,1500,0.08471245230155657,0.015458549740310003,4.635754977005126,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,2000,0.09658338022375774,0.020001826333362806,4.6032138000157605,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,2500,0.09474790023368128,0.009858760892280998,4.5953793497714175,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,3000,0.1122155335751243,0.009902602345897852,4.565984994513075,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,3500,0.11715736844834448,0.007893081206120546,4.563571964568769,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,4000,0.12560524533508471,0.0038532767975389235,4.547224429802216,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,4500,0.13154288786926227,0.0032985568310923874,4.538513118609003,5
