analysis,method,selection_method,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,target_island,target_island_name,repeat,repeat_seed,trait,n_components,selection_n_components,avg_grm_obj,pca_dist_obj
full_baseline,full_source_unweighted,none,-2,False,4619,0.132179079131484,4.537459944180683,5,Hestmannøy,0,639053116,body_mass,500,,-0.004097308018003854,
ranked_subset,random_individual,random,0,False,500,0.05212171031246981,4.758456587865844,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1000,0.056118080265327254,4.6556862962221555,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1500,0.09483677266638013,4.602638064977218,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2000,0.09736344846766773,4.601878628900732,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2500,0.09909721938530133,4.59886947555436,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3000,0.11625353388490063,4.558404541983541,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3500,0.1210212758365642,4.5579496786175175,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4000,0.12841811952515553,4.549124745742236,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4500,0.1282008634870783,4.545611187597519,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,500,-0.03691519953426235,4.941665016937713,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1000,0.04250879337185028,4.717343551836333,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1500,0.07066352398743202,4.640806359593192,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2000,0.08014591278212764,4.614560647056457,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2500,0.08046847948426987,4.607195896195835,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3000,0.1088804117970861,4.5678070302734355,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3500,0.11089342365481546,4.567905493290929,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4000,0.1218335417049534,4.546823571065508,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4500,0.12860974400976227,4.542885100577279,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,500,0.014773267486974462,4.764375804944987,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1000,0.05394435474424191,4.7190524297900955,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1500,0.07407439267564228,4.679741359968268,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2000,0.08341602982661049,4.646096892997583,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2500,0.08941095062375802,4.608541194258472,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3000,0.09640242488160106,4.5900151999466,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3500,0.125007274517562,4.542614315271595,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4000,0.1209765109306086,4.554885963650182,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4500,0.1336519041239898,4.534418607616075,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,500,0.017952817897832124,4.82642877665167,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,1000,0.07041240334211261,4.7155128306621155,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,1500,0.07721561240951191,4.668342582574071,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,2000,0.09175151986835221,4.62551490720334,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,2500,0.09914585989979666,4.583879350176083,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,3000,0.12032006415615532,4.556416311385469,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,3500,0.10673293479818563,4.5890928416714285,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,4000,0.12872867994240791,4.539934877982071,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,3,False,4500,0.13132128513803368,4.539021960481194,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,4,False,500,0.028094291597154725,4.747906199685666,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,4,False,1000,0.043339891641313334,4.714924949442806,5,Hestmannøy,0,639053116,body_mass,500,,,
ranked_subset,random_individual,random,4,False,1500,0.10677195976881666,4.587246517912881,5,Hestmannøy,0,639053116,body_mass,500,,,
