target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
14,Lauvøya,2,2014,4540,4540,8934064,5,Hestmannøy,0.002929336127527724,1,0.21200771426495338,300,180
14,Lauvøya,2,2014,293,293,8L52210,4,Gjerøy,0.0026915848666702216,2,0.21200771426495338,300,184
14,Lauvøya,2,2014,2474,2474,8N42642,7,Onøy og Lurøy,0.002660805379477903,3,0.21200771426495338,300,174
14,Lauvøya,2,2014,1582,1582,8N06311,5,Hestmannøy,0.002384417781644562,4,0.21200771426495338,300,176
14,Lauvøya,2,2014,78,78,8L26595,6,Indre Kvarøy,0.0023796109735165247,5,0.21200771426495338,300,179
14,Lauvøya,2,2014,4951,4951,8981657,2,Træna,0.0023167710110669404,6,0.21200771426495338,300,177
14,Lauvøya,2,2014,3192,3192,8N87574,11,Leka,0.0021047034613009873,7,0.21200771426495338,300,186
14,Lauvøya,2,2014,2703,2703,8N72957,13,Vikna,0.001960853043601229,8,0.21200771426495338,300,183
14,Lauvøya,2,2014,809,809,8M31713,5,Hestmannøy,0.0019556760696942126,9,0.21200771426495338,300,180
14,Lauvøya,2,2014,1164,1164,8M72707,6,Indre Kvarøy,0.0019044437111303961,10,0.21200771426495338,300,181
14,Lauvøya,2,2014,810,810,8M31716,6,Indre Kvarøy,0.0018640767225303256,11,0.21200771426495338,300,179
14,Lauvøya,2,2014,1874,1874,8N14017,7,Onøy og Lurøy,0.001835627725314014,12,0.21200771426495338,300,174
14,Lauvøya,2,2014,3685,3685,8651870,5,Hestmannøy,0.001801555214904715,13,0.21200771426495338,300,180
14,Lauvøya,2,2014,4072,4072,8747590,2,Træna,0.0017984884297315004,14,0.21200771426495338,300,182
14,Lauvøya,2,2014,328,328,8L52347,11,Leka,0.0017814900450138704,15,0.21200771426495338,300,181
14,Lauvøya,2,2014,1319,1319,8N05194,13,Vikna,0.0017700843992094312,16,0.21200771426495338,300,180
14,Lauvøya,2,2014,1908,1908,8N14187,5,Hestmannøy,0.00173883522563721,17,0.21200771426495338,300,184
14,Lauvøya,2,2014,3830,3830,8730437,5,Hestmannøy,0.001733317044649831,18,0.21200771426495338,300,170
14,Lauvøya,2,2014,3716,3716,8681025,5,Hestmannøy,0.0017067151748050612,19,0.21200771426495338,300,176
14,Lauvøya,2,2014,4887,4887,8981147,11,Leka,0.0016768416887021108,20,0.21200771426495338,300,174
14,Lauvøya,2,2014,3433,3433,8P14196,5,Hestmannøy,0.001654337207721769,21,0.21200771426495338,300,177
14,Lauvøya,2,2014,1888,1888,8N14109,6,Indre Kvarøy,0.0016438444931150746,22,0.21200771426495338,300,185
14,Lauvøya,2,2014,4322,4322,8816496,1,Myken,0.0016065297227047214,23,0.21200771426495338,300,178
14,Lauvøya,2,2014,4779,4779,8939897,5,Hestmannøy,0.0015596643343968816,24,0.21200771426495338,300,170
14,Lauvøya,2,2014,1044,1044,8M71810,7,Onøy og Lurøy,0.0015264410830647976,25,0.21200771426495338,300,177
14,Lauvøya,2,2014,1656,1656,8N06786,5,Hestmannøy,0.001522643669539459,26,0.21200771426495338,300,181
14,Lauvøya,2,2014,4467,4467,8887370,5,Hestmannøy,0.0014767889477033057,27,0.21200771426495338,300,179
14,Lauvøya,2,2014,3712,3712,8681009,0,Nesøy,0.0014697558818041877,28,0.21200771426495338,300,177
14,Lauvøya,2,2014,3675,3675,8651778,2,Træna,0.0014638997821212454,29,0.21200771426495338,300,170
14,Lauvøya,2,2014,619,619,8L89518,5,Hestmannøy,0.0014622823782508042,30,0.21200771426495338,300,171
14,Lauvøya,2,2014,3021,3021,8N73951,12,Vega,0.0014589932515573873,31,0.21200771426495338,300,176
14,Lauvøya,2,2014,3487,3487,8N14981,6,Indre Kvarøy,0.001445397136908317,32,0.21200771426495338,300,175
14,Lauvøya,2,2014,3059,3059,8N73989,12,Vega,0.0014326475048939684,33,0.21200771426495338,300,175
14,Lauvøya,2,2014,4861,4861,8943897,5,Hestmannøy,0.0014281963371488493,34,0.21200771426495338,300,177
14,Lauvøya,2,2014,2767,2767,8N73241,12,Vega,0.0014260827832251687,35,0.21200771426495338,300,171
14,Lauvøya,2,2014,2922,2922,8N73658,13,Vikna,0.0014260482950541641,36,0.21200771426495338,300,186
14,Lauvøya,2,2014,587,587,8L89384,5,Hestmannøy,0.0014167424370383143,37,0.21200771426495338,300,166
14,Lauvøya,2,2014,763,763,8M31445,5,Hestmannøy,0.0014089208267732305,38,0.21200771426495338,300,189
14,Lauvøya,2,2014,1754,1754,8N13347,2,Træna,0.001406472426942932,39,0.21200771426495338,300,184
14,Lauvøya,2,2014,3704,3704,8668476,5,Hestmannøy,0.0013918698454998516,40,0.21200771426495338,300,183
14,Lauvøya,2,2014,4099,4099,8747713,7,Onøy og Lurøy,0.0013723981893467858,41,0.21200771426495338,300,168
14,Lauvøya,2,2014,4508,4508,8917801,2,Træna,0.0013653601433829927,42,0.21200771426495338,300,180
14,Lauvøya,2,2014,2506,2506,8N42733,4,Gjerøy,0.0013600214821294211,43,0.21200771426495338,300,177
14,Lauvøya,2,2014,1629,1629,8N06495,12,Vega,0.0013589273839375877,44,0.21200771426495338,300,176
14,Lauvøya,2,2014,740,740,8M31317,4,Gjerøy,0.001358395907142022,45,0.21200771426495338,300,182
14,Lauvøya,2,2014,2561,2561,8N72354,6,Indre Kvarøy,0.0013582388195927835,46,0.21200771426495338,300,180
14,Lauvøya,2,2014,4692,4692,8939342,7,Onøy og Lurøy,0.0013319790336815223,47,0.21200771426495338,300,177
14,Lauvøya,2,2014,2498,2498,8N42716,4,Gjerøy,0.0013310549323099833,48,0.21200771426495338,300,179
14,Lauvøya,2,2014,1380,1380,8N05256,13,Vikna,0.0013184621452701783,49,0.21200771426495338,300,171
14,Lauvøya,2,2014,1317,1317,8N05192,13,Vikna,0.001317054814308415,50,0.21200771426495338,300,176
14,Lauvøya,2,2014,4934,4934,8981354,11,Leka,0.001316536169821646,51,0.21200771426495338,300,175
14,Lauvøya,2,2014,4438,4438,8887272,7,Onøy og Lurøy,0.001311413958667662,52,0.21200771426495338,300,186
14,Lauvøya,2,2014,2492,2492,8N42706,4,Gjerøy,0.0012987309159403961,53,0.21200771426495338,300,179
14,Lauvøya,2,2014,683,683,8L89822,0,Nesøy,0.001296343784120725,54,0.21200771426495338,300,176
14,Lauvøya,2,2014,4672,4672,8939150,4,Gjerøy,0.001295309300492375,55,0.21200771426495338,300,180
14,Lauvøya,2,2014,2240,2240,8N27879,5,Hestmannøy,0.0012935214060623935,56,0.21200771426495338,300,177
14,Lauvøya,2,2014,3548,3548,8168638,5,Hestmannøy,0.0012904141863322581,57,0.21200771426495338,300,178
14,Lauvøya,2,2014,4005,4005,8747229,5,Hestmannøy,0.0012729097806224862,58,0.21200771426495338,300,183
14,Lauvøya,2,2014,4885,4885,8981096,11,Leka,0.0012537831891840344,59,0.21200771426495338,300,174
14,Lauvøya,2,2014,1165,1165,8M72708,6,Indre Kvarøy,0.0012531294322733304,60,0.21200771426495338,300,166
14,Lauvøya,2,2014,1993,1993,8N14588,11,Leka,0.001234092800330286,61,0.21200771426495338,300,165
14,Lauvøya,2,2014,2497,2497,8N42715,4,Gjerøy,0.001231377690802259,62,0.21200771426495338,300,173
14,Lauvøya,2,2014,393,393,8L52624,2,Træna,0.0012306559470999262,63,0.21200771426495338,300,172
14,Lauvøya,2,2014,268,268,8L48764,11,Leka,0.0012194976484337604,64,0.21200771426495338,300,181
14,Lauvøya,2,2014,3503,3503,8P26527,9,Sleneset,0.001217405294007207,65,0.21200771426495338,300,173
14,Lauvøya,2,2014,545,545,8L89202,5,Hestmannøy,0.0012161586064078096,66,0.21200771426495338,300,184
14,Lauvøya,2,2014,4697,4697,8939360,5,Hestmannøy,0.0012144510713155239,67,0.21200771426495338,300,173
14,Lauvøya,2,2014,2330,2330,8N28499,2,Træna,0.0012127085933059446,68,0.21200771426495338,300,186
14,Lauvøya,2,2014,3768,3768,8681240,3,Selvær,0.0012021202914597438,69,0.21200771426495338,300,174
14,Lauvøya,2,2014,4182,4182,8800022,5,Hestmannøy,0.0011916775579460122,70,0.21200771426495338,300,173
14,Lauvøya,2,2014,2235,2235,8N27864,6,Indre Kvarøy,0.0011908057607399383,71,0.21200771426495338,300,175
14,Lauvøya,2,2014,4222,4222,8800171,10,Aldra,0.001186820792721151,72,0.21200771426495338,300,180
14,Lauvøya,2,2014,140,140,8L30752,11,Leka,0.0011839244075617641,73,0.21200771426495338,300,173
14,Lauvøya,2,2014,4487,4487,8887451,5,Hestmannøy,0.0011726342334879589,74,0.21200771426495338,300,186
14,Lauvøya,2,2014,130,130,8L30667,13,Vikna,0.0011631009647512962,75,0.21200771426495338,300,171
14,Lauvøya,2,2014,2484,2484,8N42679,5,Hestmannøy,0.001159531184621251,76,0.21200771426495338,300,183
14,Lauvøya,2,2014,994,994,8M71442,12,Vega,0.0011569742897067621,77,0.21200771426495338,300,178
14,Lauvøya,2,2014,754,754,8M31370,5,Hestmannøy,0.0011445407867220372,78,0.21200771426495338,300,173
14,Lauvøya,2,2014,3852,3852,8730503,5,Hestmannøy,0.001143690135123097,79,0.21200771426495338,300,168
14,Lauvøya,2,2014,1769,1769,8N13479,8,Lovund,0.001141876965092469,80,0.21200771426495338,300,178
14,Lauvøya,2,2014,669,669,8L89739,10,Aldra,0.0011411248773411352,81,0.21200771426495338,300,174
14,Lauvøya,2,2014,2747,2747,8N73221,12,Vega,0.0011318506939524313,82,0.21200771426495338,300,188
14,Lauvøya,2,2014,228,228,8L48479,4,Gjerøy,0.001129904868889476,83,0.21200771426495338,300,191
14,Lauvøya,2,2014,1999,1999,8N14594,11,Leka,0.001127198298320739,84,0.21200771426495338,300,177
14,Lauvøya,2,2014,3165,3165,8N87547,11,Leka,0.0011263163020628865,85,0.21200771426495338,300,165
14,Lauvøya,2,2014,1907,1907,8N14186,5,Hestmannøy,0.0011208297560605105,86,0.21200771426495338,300,184
14,Lauvøya,2,2014,95,95,8L30298,5,Hestmannøy,0.0011176155556033016,87,0.21200771426495338,300,175
14,Lauvøya,2,2014,2756,2756,8N73230,12,Vega,0.00111609522172953,88,0.21200771426495338,300,168
14,Lauvøya,2,2014,4880,4880,8981047,12,Vega,0.0011094154574584159,89,0.21200771426495338,300,167
14,Lauvøya,2,2014,22,22,8L19729,4,Gjerøy,0.0010945215792334318,90,0.21200771426495338,300,176
14,Lauvøya,2,2014,2784,2784,8N73432,11,Leka,0.0010902283302093056,91,0.21200771426495338,300,166
14,Lauvøya,2,2014,3016,3016,8N73946,12,Vega,0.001089073080878769,92,0.21200771426495338,300,166
14,Lauvøya,2,2014,2811,2811,8N73459,11,Leka,0.0010844512436985572,93,0.21200771426495338,300,171
14,Lauvøya,2,2014,773,773,8M31508,5,Hestmannøy,0.001084288325434037,94,0.21200771426495338,300,175
14,Lauvøya,2,2014,3317,3317,8N87952,13,Vikna,0.001077663128090973,95,0.21200771426495338,300,177
14,Lauvøya,2,2014,4107,4107,8747732,7,Onøy og Lurøy,0.0010772504914382819,96,0.21200771426495338,300,171
14,Lauvøya,2,2014,2538,2538,8N72045,2,Træna,0.0010762313873901794,97,0.21200771426495338,300,171
14,Lauvøya,2,2014,3775,3775,8681259,0,Nesøy,0.001075241446002581,98,0.21200771426495338,300,178
14,Lauvøya,2,2014,4339,4339,8816949,4,Gjerøy,0.0010740963155367286,99,0.21200771426495338,300,177
14,Lauvøya,2,2014,1111,1111,8M72530,11,Leka,0.0010712861024768801,100,0.21200771426495338,300,174
14,Lauvøya,2,2014,2104,2104,8N14808,5,Hestmannøy,0.0010605900866793327,101,0.21200771426495338,300,176
14,Lauvøya,2,2014,1867,1867,8N14009,10,Aldra,0.0010604553284448584,102,0.21200771426495338,300,178
14,Lauvøya,2,2014,903,903,8L64755,13,Vikna,0.0010543079467231241,103,0.21200771426495338,300,173
14,Lauvøya,2,2014,1693,1693,8N06853,11,Leka,0.001050169267412477,104,0.21200771426495338,300,176
14,Lauvøya,2,2014,2176,2176,8N27307,5,Hestmannøy,0.0010461057600342953,105,0.21200771426495338,300,177
