trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,4,Gjerøy,full_baseline,full_source_unweighted,none,500,,5139,0.0906027752281239,,3.928651807680284,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1060632965987764,,4.109989426655417,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.09176802500805,,4.113894738133315,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.1325035352160619,,3.916390454922372,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.110115160090809,,3.960547233636537,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.1195287629897768,,3.9313198457953327,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.1203912621842422,,3.914133343628187,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.1080247024604657,,3.91577573627293,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.0970459741703993,,3.9285184115184455,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.0951927985313197,,3.927276976761948,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.1304843010572234,,4.248460151998111,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.1137194292838238,,4.082407077220444,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.129393545619824,,3.988335321250232,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.1105016355882881,,4.001443016310378,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.1179630576270637,,3.966548457669444,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.1089968738681164,,3.9553393842154696,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.0938215206099212,,3.959091317904049,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.1044553029883234,,3.9326074126891375,1
body_mass,4,Gjerøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.0863858343393534,,3.940998748879731,1
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,500,0.03265973674694248,0.0442202341190452,4.181254486337505,5
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,1000,0.06146465462660435,0.033106698923837025,3.9760976645637136,5
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,1500,0.08159119815628328,0.04134435762630504,3.927991380398443,5
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,2000,0.0804552874286359,0.03821332697969801,3.9262525911609236,5
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,2500,0.08222594368623708,0.037309501927161925,3.931529668307636,5
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,3000,0.10033536257336106,0.03505449401396651,3.9060235519196924,5
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,3500,0.10186553226375497,0.030217223985099673,3.909540057664335,5
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,4000,0.09553411698094134,0.026009819481162082,3.916589714894608,5
body_mass,4,Gjerøy,ranked_subset,random_individual,random,500,,4500,0.08967202382873994,0.01627581497550193,3.928670172814878,5
