analysis,method,selection_method,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,target_island,target_island_name,repeat,repeat_seed,trait,n_components,selection_n_components,avg_grm_obj,pca_dist_obj
full_baseline,full_source_unweighted,none,-2,False,5139,0.09060277522812396,3.928651807680284,4,Gjerøy,0,31823479,body_mass,500,,-0.0036667255796769163,
ranked_subset,random_individual,random,0,False,500,0.07756894156739715,3.9696191159518235,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1000,0.0981319746196155,3.8678829142463527,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1500,0.1327394448930252,3.8209282186688993,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2000,0.13884825770911405,3.808163068496859,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2500,0.13709671780787677,3.836829457731434,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3000,0.16101817965725473,3.7917809012271464,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3500,0.14456398764886416,3.8163163061874,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4000,0.11886447092010873,3.8693729573481352,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4500,0.10976409652556832,3.8978400439407146,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,500,0.04747622323402791,3.963348761923483,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1000,0.062261972393314845,3.9673453776501875,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1500,0.07514084507639104,3.9327945600477356,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2000,0.09681201831753307,3.8957557472764917,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2500,0.10400269194314136,3.9005326780590024,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3000,0.09924963587365387,3.9039524406544968,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3500,0.10353251759815625,3.8870446586575476,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4000,0.11486893200395229,3.885423399461682,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4500,0.1010968898317709,3.913064443324552,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,500,-0.04128182721587951,4.321748510741264,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1000,0.03317694760031709,4.01129035374839,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1500,0.03525302048609257,3.9829110741259384,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2000,0.04867282192816882,3.9838872587943523,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2500,0.05341296798164647,3.9922611365578438,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3000,0.08482679901791063,3.974762930967403,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3500,0.09186991632366961,3.974062802147282,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4000,0.0906549122454462,3.9488037921866543,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4500,0.0852051229213316,3.9471182196642087,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,3,False,500,0.03685639553701886,4.236513806814795,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,3,False,1000,0.023734194858560285,4.115468212808237,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,3,False,1500,0.050543633503916226,4.050956880267666,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,3,False,2000,0.048235398638246114,4.0204627769311,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,3,False,2500,0.05093616663090311,3.9912954284933475,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,3,False,3000,0.08139532757194655,3.9363582155895296,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,3,False,3500,0.10851159555043464,3.9016796128628037,4,Gjerøy,0,31823479,body_mass,500,,,
ranked_subset,random_individual,random,3,False,4000,0.09955626268470703,3.914084660936173,4,Gjerøy,0,31823479,body_mass,500,,,
