trait,fold,method,selection_method,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_selection,n_pcs_fit,alpha,pearson_r,mse_adj,pevmean_obj,ga_generations,ga_cache_size,ga_elapsed_sec,fit_time_seconds
thr_wing,9,full_train_pc_ridge,full_train,-1,-1,5070,5070,563,4500,100,4500,40673.818606964225,0.3510367185973441,0.8673698306083679,0.016363732516765594,0,0,0.0,2.4373363519553095
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9000514,500,5070,563,4500,100,4500,40673.818606964225,0.2538406478541926,1.0127941370010376,0.05200062692165375,300,26469,59.62448869901709,0.03914856002666056
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9001014,1000,5070,563,4500,100,4500,40673.818606964225,0.239188108083773,0.9914925694465637,0.03890928998589516,300,26376,75.27013186691329,0.11869406513869762
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9001514,1500,5070,563,4500,100,4500,40673.818606964225,0.32511872785380497,0.9609143137931824,0.03189608454704285,300,26527,91.21998090599664,0.2529853719752282
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9002014,2000,5070,563,4500,100,4500,40673.818606964225,0.3118802448539276,0.9598199129104614,0.027122195810079575,300,26626,107.23324849992059,0.4442475289106369
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9002514,2500,5070,563,4500,100,4500,40673.818606964225,0.30122061368183584,0.9219814538955688,0.024002695456147194,300,26616,120.67818903084844,0.679578416980803
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9003014,3000,5070,563,4500,100,4500,40673.818606964225,0.3209694232224208,0.89487624168396,0.0216969083994627,300,26524,138.00821719900705,0.9482475090771914
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9003514,3500,5070,563,4500,100,4500,40673.818606964225,0.3390553261458487,0.8911888599395752,0.01979001797735691,300,26574,154.24918596399948,1.4337967878673226
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9004014,4000,5070,563,4500,100,4500,40673.818606964225,0.3473011998570405,0.8866633772850037,0.01827465556561947,300,26733,171.31403806689195,1.7840831212233752
thr_wing,9,pevmean_ga_pc_ridge,pevmean_ga,0,9004514,4500,5070,563,4500,100,4500,40673.818606964225,0.3426571990322648,0.8796724081039429,0.017117351293563843,300,26329,184.39884294802323,2.286190736107528
