target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
5,40.0,1,1,Myken,5.1,5.021066730398144,0.0007268782755033842,10
5,40.0,1,6,Indre Kvarøy,5.2,4.732863826479693,0.00012171614517359772,10
5,40.0,1,10,Aldra,6.2,3.0840089349921005,0.00011819594688240076,10
5,40.0,1,14,Southern 4,6.5,3.4721111093332766,7.476112728123786e-05,10
5,40.0,1,4,Gjerøy,7.0,4.784233364802441,4.3615569722149206e-05,10
5,40.0,1,8,Lovund,7.8,5.0508525133002165,0.0001824551450715707,10
5,40.0,1,11,Southern 1,7.8,3.3928028399998595,6.823827705945733e-06,10
5,40.0,1,13,Southern 3,7.8,2.699794230842212,-1.0165591391254344e-05,10
5,40.0,1,2,Træna,7.9,4.38304815295373,-1.044047301999866e-06,10
5,40.0,1,12,Southern 2,7.9,3.5418137224371984,4.1269696437027684e-05,10
5,40.0,1,7,Onøy og Lurøy,8.3,4.522781838156198,1.89155554398445e-05,10
5,40.0,1,15,Southern 5,9.3,4.24394994210713,-2.7499150884387604e-05,10
5,40.0,1,9,Sleneset,9.7,4.473378042498879,-0.0001517102125062069,10
5,40.0,1,3,Selvær,11.7,3.6224607965059086,-0.00013117806381819096,10
5,40.0,1,0,Nesøy,11.8,3.0840089349921005,-0.00017387532575141771,10
5,40.0,2,1,Myken,4.5,5.212165257037297,0.00077826073874538,10
5,40.0,2,6,Indre Kvarøy,5.6,4.2998707990925595,0.00012177899360553059,10
5,40.0,2,10,Aldra,5.7,2.6267851073127395,0.00013241119093031372,10
5,40.0,2,14,Southern 4,6.3,3.8600518131237567,8.801773629585569e-05,10
5,40.0,2,4,Gjerøy,6.6,4.141926551202418,7.83795690626311e-05,10
5,40.0,2,8,Lovund,7.4,5.378971401051816,0.0001311812534033514,10
5,40.0,2,11,Southern 1,8.0,3.197221015541813,6.395009967958678e-06,10
5,40.0,2,12,Southern 2,8.1,3.4785054261852175,1.0813768775125898e-05,10
5,40.0,2,13,Southern 3,8.1,2.960855732160327,-1.530631518314421e-05,10
5,40.0,2,7,Onøy og Lurøy,8.3,4.83160888777687,5.660942948670514e-05,10
5,40.0,2,2,Træna,8.5,4.169998667732268,5.931161075306569e-06,10
5,40.0,2,9,Sleneset,9.4,4.501851470969102,-0.00015931275933176212,10
5,40.0,2,15,Southern 5,9.6,3.533962208186286,-7.824221860240187e-05,10
5,40.0,2,3,Selvær,11.7,3.2335051500740737,-0.0001749504736094921,10
5,40.0,2,0,Nesøy,12.2,3.259175083088085,-0.00018564729352508962,10
5,40.0,3,1,Myken,4.4,5.253570214625479,0.0007532817437014125,10
5,40.0,3,10,Aldra,5.5,2.718251071716682,0.00013612955669282278,10
5,40.0,3,6,Indre Kvarøy,5.8,4.871686908385363,0.00013098849401333882,10
5,40.0,3,14,Southern 4,6.5,3.719318934070233,6.510035564580036e-05,10
5,40.0,3,4,Gjerøy,6.6,4.221637386396684,8.139539941815837e-05,10
5,40.0,3,8,Lovund,7.7,5.143496432929215,0.00010419941876847536,10
5,40.0,3,2,Træna,7.8,4.131182235954578,2.3339035151959883e-05,10
5,40.0,3,7,Onøy og Lurøy,7.9,4.909175083453431,6.621437072856743e-05,10
5,40.0,3,11,Southern 1,7.9,2.5582111805799856,1.594387454404229e-05,10
5,40.0,3,13,Southern 3,8.4,2.913569784454954,-1.8652680192006777e-05,10
5,40.0,3,12,Southern 2,8.7,3.831158803518562,-2.046825775114361e-06,10
5,40.0,3,15,Southern 5,9.2,3.3266599866332394,-7.637405117828475e-05,10
5,40.0,3,9,Sleneset,9.5,4.301162633521313,-0.0001131906239401868,10
5,40.0,3,0,Nesøy,12.0,3.299831645537221,-0.00018446982532906427,10
5,40.0,3,3,Selvær,12.1,3.1780497164141406,-0.00018607029431287668,10
5,40.0,4,1,Myken,4.5,5.421151989096864,0.0006717057435895581,10
5,40.0,4,6,Indre Kvarøy,5.2,4.917090377222873,0.00014189065588825564,10
5,40.0,4,10,Aldra,5.3,2.3118054512532935,0.00014071716305632962,10
5,40.0,4,4,Gjerøy,6.6,4.060651288757616,8.073653787196227e-05,10
