n_permutations,n_cal_samples,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,10,random_individual,0,0.14399529333738412,0.01153629633688729,1.5806912779808044,0.03240841581402402,50
10,10,random_individual,1,0.14207892846454054,0.013519521065260743,1.5817506980895997,0.03318779158036582,50
10,10,random_individual,2,0.13664221644815067,0.015613670381311982,1.584509015083313,0.03298482967881052,50
10,10,random_individual,3,0.13245855209430318,0.01852217277007995,1.5867472624778747,0.03314736450350715,50
10,10,random_individual,4,0.12897069748313914,0.01922158440930014,1.5888648056983947,0.033892361327229524,50
10,10,random_individual,5,0.12539674671032006,0.019858874335165113,1.591105329990387,0.034329136323944576,50
10,10,random_individual,6,0.11777045871543762,0.020176478934742767,1.5947380113601684,0.03439955437614795,50
10,10,random_individual,7,0.10624898579970843,0.023292973684657624,1.5996416187286377,0.034585198822979106,50
10,10,random_individual,8,0.09526771465525175,0.028110648424650015,1.603707513809204,0.03611306057860217,50
10,10,random_individual,9,0.08860267134911531,0.02974933043997863,1.605881941318512,0.03623250008855213,50
10,10,random_individual,10,0.08376094348937864,0.03196235183268742,1.6081054043769836,0.036385961412617455,50
10,10,random_individual,11,0.07645028111560222,0.03423284594842479,1.6108031797409057,0.03591919543118062,50
10,10,random_individual,12,0.06491684650947384,0.03464874512723544,1.6142097520828247,0.03636981209415022,50
10,10,random_individual,13,0.05425961188854501,0.03210516951728366,1.619421751499176,0.03677523533775591,50
10,10,random_individual,14,0.035490277728974215,0.03570415840406124,1.6274039626121521,0.04006888628951562,50
10,10,shapley_mean,0,0.14399529333738412,0.012038106648335494,1.5806912779808044,0.03381812970817719,10
10,10,shapley_mean,1,0.14515306651632762,0.01763154913983628,1.5805193543434144,0.034878516326782356,10
10,10,shapley_mean,2,0.1423147682008727,0.018804515127583278,1.5821856141090394,0.03414733617364843,10
10,10,shapley_mean,3,0.14000211263294643,0.02003037027499237,1.583909821510315,0.03200708494839763,10
10,10,shapley_mean,4,0.1405822371594237,0.01633685347612689,1.5837162256240844,0.03087705239681166,10
10,10,shapley_mean,5,0.13509705958155943,0.019292396644718324,1.5871834874153137,0.02937046393394228,10
10,10,shapley_mean,6,0.13542102254696037,0.014906401005998146,1.587384080886841,0.030004167077750794,10
10,10,shapley_mean,7,0.13574718083042217,0.017160741465868573,1.5877784132957458,0.033327420866547566,10
10,10,shapley_mean,8,0.12013657310760675,0.04060206875596303,1.5933972120285034,0.03696812511535818,10
10,10,shapley_mean,9,0.11990779388228875,0.03903102564131331,1.5944299340248107,0.03655792902893297,10
10,10,shapley_mean,10,0.12006567535821766,0.03661379970992636,1.594720983505249,0.034621646558939546,10
10,10,shapley_mean,11,0.110540786286546,0.03898769527044542,1.600033462047577,0.03540319452829049,10
10,10,shapley_mean,12,0.10502216644580506,0.0486892033296707,1.6018046259880065,0.03661265144074263,10
10,10,shapley_mean,13,0.08400485986867526,0.05194876397008179,1.6099830865859985,0.039618630384195504,10
10,10,shapley_mean,14,0.07162678725017078,0.055158624058788526,1.617421305179596,0.03685825712044489,10
10,20,random_individual,0,0.1304470371149688,0.008843198818916972,1.5827111601829529,0.03844319063916575,50
10,20,random_individual,1,0.12910014592312907,0.010451845202810693,1.583647677898407,0.038528679257608035,50
10,20,random_individual,2,0.12794534973954508,0.014964780439259964,1.5846735048294067,0.038315701350864664,50
10,20,random_individual,3,0.12631397736658712,0.016684393154043076,1.5860649299621583,0.038571844829208696,50
10,20,random_individual,4,0.1223198904673193,0.01640822202153273,1.588163480758667,0.039234524593671584,50
10,20,random_individual,5,0.1179330342969667,0.018849970143593422,1.5905740571022033,0.039631163638525355,50
10,20,random_individual,6,0.11328226911759423,0.021490289191918897,1.5930165219306947,0.04009819064950611,50
10,20,random_individual,7,0.10707423925325457,0.026660798046967485,1.5958882570266724,0.04048142483327387,50
10,20,random_individual,8,0.10178553958453654,0.02777674101251082,1.5981348276138305,0.04152868472747018,50
10,20,random_individual,9,0.09817350278011493,0.030053577583286244,1.6005504751205444,0.04130450835172915,50
10,20,random_individual,10,0.09278933563230193,0.030068349612110908,1.6031337022781371,0.04175474872926158,50
10,20,random_individual,11,0.07600546320358072,0.037149193193691823,1.608786313533783,0.04156117822846936,50
10,20,random_individual,12,0.06228338972759591,0.042564237806239774,1.6136749219894408,0.04292299605910702,50
10,20,random_individual,13,0.04878731575361646,0.03984725908395722,1.6172859001159667,0.04235906357177824,50
10,20,random_individual,14,0.032197393492990535,0.03969054260667553,1.622342438697815,0.04416202455032758,50
10,20,shapley_mean,0,0.1304470371149688,0.009227863725567295,1.5827111601829529,0.040115407519207134,10
10,20,shapley_mean,1,0.132197313629635,0.00669630214278542,1.5822051405906676,0.04002009806981163,10
10,20,shapley_mean,2,0.11966675361599304,0.020734831320675363,1.5883416533470154,0.037464650362026536,10
10,20,shapley_mean,3,0.11803177713062303,0.021854052045307628,1.5892090201377869,0.03639052032725567,10
10,20,shapley_mean,4,0.11745663608110288,0.02132390936345997,1.5896855354309083,0.03729321891207906,10
10,20,shapley_mean,5,0.10648872652734058,0.026354045821184408,1.595528256893158,0.03606663798363391,10
10,20,shapley_mean,6,0.10934579848039372,0.026415576909428553,1.594796323776245,0.03700331773893328,10
10,20,shapley_mean,7,0.09669366624260743,0.03920251350726022,1.5989571571350099,0.039456267483958196,10
10,20,shapley_mean,8,0.096236419800364,0.04162569132155014,1.5989044904708862,0.039697634627291666,10
10,20,shapley_mean,9,0.0790883916599445,0.04403921603410743,1.6051374912261962,0.04141112418398154,10
10,20,shapley_mean,10,0.08553094936059054,0.04378973291604561,1.603073275089264,0.04155115216410903,10
10,20,shapley_mean,11,0.08838604255762039,0.04418180069730623,1.602302086353302,0.04167815806915942,10
10,20,shapley_mean,12,0.07413443558242158,0.050306799917159646,1.6076569199562072,0.03935485069754862,10
10,20,shapley_mean,13,0.05786943535992465,0.04022796729002282,1.6125516533851623,0.043585438186451254,10
10,20,shapley_mean,14,0.05756873470113014,0.03307993988622305,1.6188433408737182,0.0437107205654254,10
10,40,random_individual,0,0.13569149075191247,0.009827465768899415,1.5919724464416505,0.03647684791447869,50
10,40,random_individual,1,0.13495193485152762,0.012114002819810222,1.5926569318771362,0.03676807364571809,50
10,40,random_individual,2,0.1327852720475194,0.015184169246368442,1.5939643168449402,0.03656689574193624,50
10,40,random_individual,3,0.1294949744353168,0.016105614398349687,1.5956448888778687,0.03640547534803058,50
10,40,random_individual,4,0.12744882405899616,0.015863209808038327,1.5969853901863098,0.037031461138328,50
10,40,random_individual,5,0.12469161098643135,0.017936856745567258,1.5987953448295593,0.03659487415196082,50
