target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
5,80.0,1,6,Indre Kvarøy,3.7,3.4657049948186742,0.00024007676091492318,10
5,80.0,1,4,Gjerøy,4.2,3.3928028399998595,0.00016135018821205168,10
5,80.0,1,10,Aldra,6.2,4.391911757866827,0.00022649555543411684,10
5,80.0,1,1,Myken,6.5,4.766783215358364,0.00013986380114119716,10
5,80.0,1,8,Lovund,7.4,4.6475800154489,8.160435420796011e-05,10
5,80.0,1,0,Nesøy,7.6,5.399588461684423,-0.00028852162672943964,10
5,80.0,1,13,Southern 3,8.6,3.0983866769659336,-5.134525960492751e-06,10
5,80.0,1,2,Træna,8.7,3.0203016773531455,1.426140119653585e-05,10
5,80.0,1,7,Onøy og Lurøy,9.0,4.371625682867999,-0.00010884526755276317,10
5,80.0,1,12,Southern 2,9.2,3.5839146815241634,-1.4327009975792243e-05,10
5,80.0,1,3,Selvær,9.3,5.313504806936128,-5.289004807319742e-06,10
5,80.0,1,14,Southern 4,9.3,4.2176876234364356,-1.2270710005249044e-05,10
5,80.0,1,9,Sleneset,9.6,3.3065591380365986,-8.539470377047251e-05,10
5,80.0,1,11,Southern 1,9.9,3.178049716414141,-2.2773082214576805e-05,10
5,80.0,1,15,Southern 5,10.8,3.293090409394258,-5.217505856372616e-05,10
5,80.0,2,6,Indre Kvarøy,3.9,3.4785054261852175,0.0002474086465628487,10
5,80.0,2,4,Gjerøy,4.7,2.9078437983419185,0.00014092690487487722,10
5,80.0,2,0,Nesøy,6.4,6.003702561290361,-1.2431443328919315e-06,10
5,80.0,2,10,Aldra,6.7,5.457919831665622,0.0001570508240741468,10
5,80.0,2,1,Myken,6.8,5.006662228138291,8.849157363998084e-05,10
5,80.0,2,8,Lovund,7.4,4.477102237434884,8.514997578071238e-05,10
5,80.0,2,7,Onøy og Lurøy,8.4,4.033195589934446,-8.932767806470917e-05,10
5,80.0,2,2,Træna,8.5,3.689323936863109,2.9286665140094374e-05,10
5,80.0,2,12,Southern 2,9.1,3.5103022978402048,-1.0800728422245758e-05,10
5,80.0,2,14,Southern 4,9.1,3.665151201974256,-1.9250054122876303e-05,10
5,80.0,2,9,Sleneset,9.3,3.198958163736021,-5.253315324235875e-05,10
5,80.0,2,13,Southern 3,9.3,2.9078437983419185,-9.027676396736415e-06,10
5,80.0,2,3,Selvær,9.6,4.788875998951459,-3.381512390981912e-05,10
5,80.0,2,11,Southern 1,9.6,3.204163957519444,-9.370612085355142e-06,10
5,80.0,2,15,Southern 5,11.2,3.2591750830880843,-0.00016173703452255573,10
5,80.0,3,6,Indre Kvarøy,3.8,3.32665998663324,0.00025152510175073035,10
5,80.0,3,4,Gjerøy,5.3,2.6267851073127395,0.0001243901960122816,10
5,80.0,3,0,Nesøy,6.2,6.124631508189787,-7.198681851479103e-05,10
5,80.0,3,1,Myken,6.5,5.461989869391313,0.00015201324586189426,10
5,80.0,3,10,Aldra,6.7,4.738729318662921,0.0001520618625251244,10
5,80.0,3,8,Lovund,7.1,4.383048152953731,9.443537536488929e-05,10
5,80.0,3,7,Onøy og Lurøy,8.2,4.366539438350085,-7.238858743210789e-05,10
5,80.0,3,2,Træna,8.8,4.157990967870047,3.35094837126026e-05,10
5,80.0,3,14,Southern 4,9.1,3.4785054261852175,-1.4613343106285964e-05,10
5,80.0,3,13,Southern 3,9.2,2.9363620727393656,-4.749739970762966e-06,10
