target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,4,Gjerøy,0.07741587604511709,0.0001394880649461569,555,1,5
5,2,Træna,0.05599399454605441,0.00019578319771347696,286,2,1
5,10,Aldra,0.03205102337395317,0.00018526603106331312,173,3,2
5,12,Southern 2,0.03064855864780248,7.739535012071333e-05,396,4,8
5,6,Indre Kvarøy,0.029991024229652195,8.618110410819596e-05,348,5,7
5,9,Sleneset,0.029044775689120096,0.00017818880790871226,163,6,3
5,11,Southern 1,0.023365627333841975,4.007826300830527e-05,583,7,9
5,8,Lovund,0.02163993254996775,0.0001423679773024194,152,8,4
5,1,Myken,0.00923584407784456,0.0001003896095417887,92,9,6
5,14,Southern 4,-0.0004700140257268634,-9.671070488207065e-07,486,10,10
5,13,Southern 3,-0.006696449326188153,-1.1486190954010553e-05,583,11,11
5,3,Selvær,-0.007056371664875697,-3.637304981894689e-05,194,12,12
5,7,Onøy og Lurøy,-0.01574644984691669,-6.127023286738011e-05,257,13,13
5,15,Southern 5,-0.016518712826614514,-8.177580607234908e-05,202,14,14
5,0,Nesøy,-0.01787350619714216,-0.00015276501023198428,117,15,15
