target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,12,Southern 2,0.09560615426887854,0.00024142968249716803,396,1,2
14,11,Southern 1,0.04967091574540602,8.519882632145114e-05,583,2,5
14,0,Nesøy,0.033000482054014145,0.00028205540217106107,117,3,1
14,9,Sleneset,0.02264550503163653,0.0001389294787216965,163,4,3
14,8,Lovund,0.018643698018487753,0.0001226559080163668,152,5,4
14,7,Onøy og Lurøy,0.018079981617124662,7.035012302383137e-05,257,6,6
14,2,Træna,0.006257555338599345,2.1879564120976733e-05,286,7,7
14,10,Aldra,0.0015719688047674421,9.0865248830488e-06,173,8,8
14,5,Hestmannøy,-0.012838013426260798,-1.2077152799869049e-05,1063,9,9
14,4,Gjerøy,-0.01959635040582328,-3.530873946995185e-05,555,10,10
14,1,Myken,-0.033549620565062464,-0.00036466978875067895,92,11,15
14,3,Selvær,-0.03512143209654939,-0.00018103830977602778,194,12,13
14,15,Southern 5,-0.04048326076094963,-0.00020041218198489915,202,13,14
14,13,Southern 3,-0.044956401864148746,-7.71121815851608e-05,583,14,11
14,6,Indre Kvarøy,-0.05629053034929813,-0.0001617543975554544,348,15,12
