n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
5,10,3234,0.1960091172971075,0.5606227517127991,random_individual,2,10,3234,5
4,11,3817,0.22425807084338137,0.5546497106552124,random_individual,2,11,3817,5
3,12,4011,0.22392693217418008,0.5544245839118958,random_individual,2,12,4011,5
2,13,4268,0.2318072394662558,0.5531061291694641,random_individual,2,13,4268,5
1,14,4470,0.2243770838376017,0.5539708733558655,random_individual,2,14,4470,5
0,15,4587,0.22570126701436105,0.5529806017875671,random_individual,2,15,4587,5
14,1,286,0.06684945150537039,0.5822532773017883,random_individual,3,1,286,5
13,2,459,0.10816982144442192,0.5764667987823486,random_individual,3,2,459,5
12,3,622,0.07423003646597173,0.5755060315132141,random_individual,3,3,622,5
11,4,774,0.08090978072800285,0.5746411085128784,random_individual,3,4,774,5
10,5,1329,0.10304176203181968,0.5722138285636902,random_individual,3,5,1329,5
9,6,1421,0.10066611717273856,0.5723426938056946,random_individual,3,6,1421,5
8,7,1769,0.11351480647608496,0.5716347098350525,random_individual,3,7,1769,5
7,8,2165,0.15434629333241492,0.5668352842330933,random_individual,3,8,2165,5
6,9,2748,0.17063608110679052,0.5632737874984741,random_individual,3,9,2748,5
5,10,3234,0.17380044745809514,0.5625455379486084,random_individual,3,10,3234,5
4,11,3817,0.1864231671154787,0.5596882104873657,random_individual,3,11,3817,5
3,12,4011,0.19707044364412352,0.5583932399749756,random_individual,3,12,4011,5
2,13,4268,0.21287419652253825,0.5561090111732483,random_individual,3,13,4268,5
1,14,4470,0.22599835190145934,0.5529153943061829,random_individual,3,14,4470,5
0,15,4587,0.22570126701436105,0.5529806017875671,random_individual,3,15,4587,5
14,1,286,0.09984639454090066,0.57547926902771,random_individual,4,1,286,5
13,2,459,0.12703525008155234,0.5733087062835693,random_individual,4,2,459,5
12,3,622,0.11805894687169678,0.5727887749671936,random_individual,4,3,622,5
11,4,774,0.16675721683374103,0.5693809986114502,random_individual,4,4,774,5
10,5,1329,0.18779687730584968,0.5650619864463806,random_individual,4,5,1329,5
9,6,1421,0.1872847859444159,0.5646479725837708,random_individual,4,6,1421,5
8,7,1769,0.2073323979289777,0.5604876279830933,random_individual,4,7,1769,5
7,8,2165,0.2218626624877004,0.5574244260787964,random_individual,4,8,2165,5
6,9,2748,0.2036390193590275,0.5583438873291016,random_individual,4,9,2748,5
5,10,3234,0.20911026122118595,0.5571092367172241,random_individual,4,10,3234,5
4,11,3817,0.21659640148649284,0.5544432401657104,random_individual,4,11,3817,5
3,12,4011,0.22705110478132828,0.5526542067527771,random_individual,4,12,4011,5
2,13,4268,0.22734712591759312,0.5526967644691467,random_individual,4,13,4268,5
1,14,4470,0.23158149788634635,0.5521261096000671,random_individual,4,14,4470,5
0,15,4587,0.22570126701436105,0.5529806017875671,random_individual,4,15,4587,5
