trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,500,0.1120669902244052,,1.4701138734817505,0.0049028583823152,0.00341671502045,0.0014861433618652,1
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.1187217201950574,,1.4657551050186155,0.0033816308802602,0.0023386102949239,0.0010430205853363,1
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1500,0.1137131423441684,,1.466427206993103,0.0023560767793454,0.0018397592168842,0.0005163175624611,1
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2000,0.0905126237209184,,1.477337121963501,0.0015470724449785,0.0015311483001337,1.5924144844728285e-05,1
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2500,0.1002211598170683,,1.472570538520813,0.0008054275170107,0.0012768165613635,-0.0004713890443527,1
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3000,0.1079276770281363,,1.4717265367507937,8.23195960125096e-05,0.0010483306346621,-0.0009660110386496,1
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3500,0.1067375355125969,,1.4712529182434082,-0.0006220921313107,0.0008570596454404,-0.0014791517767512,1
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4000,0.1065154359958482,,1.4707640409469604,-0.0013980403236691,0.0006504980732581,-0.0020485383969272,1
body_mass,ridge,4,Gjerøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4500,0.0894602196900484,,1.4770588874816897,-0.0022960899130499,0.0004452140239839,-0.0027413039370338,1
body_mass,ridge,5,Hestmannøy,full_baseline,full_source_unweighted,none,none,,,4619,0.1381783684729625,,1.5807186365127563,-0.0040973080180038,0.0009624950550674,,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,500,0.1621407068322977,,0.9752551913261414,0.0161019089188239,0.0075401193435712,0.0085617895752527,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.1475277407492097,,0.9800267815589904,0.0105084826691315,0.003797340559,0.0067111421101315,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1500,0.1338834516152682,,0.9850061535835266,0.0075006040908215,0.0023625172816296,0.0051380868091918,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2000,0.1708058978852303,,0.9733774662017822,0.005531607970584,0.0016117885815489,0.003919819389035,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2500,0.207064707196603,,0.9586136341094972,0.0040682507104147,0.0011334091777145,0.0029348415327002,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3000,0.2049713616128358,,0.9562179446220398,0.0028998067757545,0.0008052110174438,0.0020945957583107,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3500,0.2099445563874651,,0.9561269283294678,0.0019074409860133,0.0005597895294558,0.0013476514565575,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4000,0.1870436270650979,,0.9596837162971495,0.0010273621970592,0.0003759011617591,0.0006514610353,1
body_mass,ridge,9,Sleneset,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4500,0.1794463335425278,,0.9632264971733092,0.0001907484291249,0.0002199733467787,-2.9224917653852432e-05,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,500,0.1501992746386926,,0.9694403409957886,0.0108488465924721,0.0059429232846141,0.0049059233078579,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.1485498129168585,,0.9666778445243835,0.0081633512880748,0.0040351640417247,0.00412818724635,1
