target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
2,Træna,5,5014,2264,2264,8N14808,5,Hestmannøy,0.004513871712693429,1,0.328432841394269,300,160
2,Træna,5,5014,32,32,8L19917,5,Hestmannøy,0.003816524698572413,2,0.328432841394269,300,163
2,Træna,5,5014,3334,3334,8N87248,8,Lovund,0.003329526009155232,3,0.328432841394269,300,156
2,Træna,5,5014,217,217,8L48555,3,Selvær,0.0029818172638091177,4,0.328432841394269,300,156
2,Træna,5,5014,5013,5013,8934400,1,Myken,0.0025383944531826197,5,0.328432841394269,300,140
2,Træna,5,5014,2718,2718,8N72208,3,Selvær,0.002302572925469504,6,0.328432841394269,300,147
2,Træna,5,5014,1020,1020,8M72013,3,Selvær,0.0022631038211301992,7,0.328432841394269,300,150
2,Træna,5,5014,2010,2010,8N14017,7,Onøy og Lurøy,0.002189167131728881,8,0.328432841394269,300,155
2,Træna,5,5014,4113,4113,8598790,3,Selvær,0.0021822742776187454,9,0.328432841394269,300,160
2,Træna,5,5014,5403,5403,8981956,3,Selvær,0.002180000636265935,10,0.328432841394269,300,153
2,Træna,5,5014,3346,3346,8N87284,3,Selvær,0.002083183120492212,11,0.328432841394269,300,149
2,Træna,5,5014,4866,4866,8887272,7,Onøy og Lurøy,0.0019029057049704048,12,0.328432841394269,300,141
2,Træna,5,5014,2713,2713,8N72040,3,Selvær,0.0018910427012742027,13,0.328432841394269,300,143
2,Træna,5,5014,5054,5054,8934875,3,Selvær,0.0018404007037372166,14,0.328432841394269,300,163
2,Træna,5,5014,708,708,8M31338,5,Hestmannøy,0.0017745290443985614,15,0.328432841394269,300,138
2,Træna,5,5014,841,841,8M31995,1,Myken,0.0017565628847164031,16,0.328432841394269,300,144
2,Træna,5,5014,4050,4050,8309175,4,Gjerøy,0.001733906946852622,17,0.328432841394269,300,146
2,Træna,5,5014,2476,2476,8N28142,8,Lovund,0.0016971534411229369,18,0.328432841394269,300,151
2,Træna,5,5014,53,53,8L19974,5,Hestmannøy,0.0015942880034063422,19,0.328432841394269,300,143
2,Træna,5,5014,397,397,8L57701,3,Selvær,0.0015783996992858407,20,0.328432841394269,300,151
2,Træna,5,5014,3940,3940,8N14980,6,Indre Kvarøy,0.0015723467805757302,21,0.328432841394269,300,143
2,Træna,5,5014,160,160,8L30829,3,Selvær,0.0015715109896881291,22,0.328432841394269,300,152
2,Træna,5,5014,3332,3332,8N87228,3,Selvær,0.0015629595725781481,23,0.328432841394269,300,155
2,Træna,5,5014,4752,4752,8816496,1,Myken,0.0014767889619714094,24,0.328432841394269,300,163
2,Træna,5,5014,774,774,8M31739,3,Selvær,0.0014638274547416764,25,0.328432841394269,300,146
2,Træna,5,5014,4487,4487,8747520,5,Hestmannøy,0.0014357409705221254,26,0.328432841394269,300,161
2,Træna,5,5014,3085,3085,8N73573,6,Indre Kvarøy,0.0014185065620801885,27,0.328432841394269,300,153
2,Træna,5,5014,124,124,8L30696,12,Vega,0.001342422536204864,28,0.328432841394269,300,141
2,Træna,5,5014,5260,5260,8943805,1,Myken,0.0013325414214182317,29,0.328432841394269,300,156
2,Træna,5,5014,116,116,8L30599,5,Hestmannøy,0.0013080881937600403,30,0.328432841394269,300,144
2,Træna,5,5014,1018,1018,8M72002,8,Lovund,0.001304776843542493,31,0.328432841394269,300,147
2,Træna,5,5014,2663,2663,8N42706,4,Gjerøy,0.0013012180002036334,32,0.328432841394269,300,146
2,Træna,5,5014,447,447,8L64256,3,Selvær,0.0012850450788302228,33,0.328432841394269,300,149
2,Træna,5,5014,1262,1262,8N05167,12,Vega,0.001202790858505013,34,0.328432841394269,300,147
2,Træna,5,5014,1109,1109,8M72659,0,Nesøy,0.0011995282746295316,35,0.328432841394269,300,137
2,Træna,5,5014,3106,3106,8N73618,13,Vikna,0.0011866787891250188,36,0.328432841394269,300,149
2,Træna,5,5014,2655,2655,8N42679,5,Hestmannøy,0.0011861133609807118,37,0.328432841394269,300,162
2,Træna,5,5014,1005,1005,8M71810,7,Onøy og Lurøy,0.0011539688675216485,38,0.328432841394269,300,152
2,Træna,5,5014,944,944,8M71372,12,Vega,0.0011440132265526654,39,0.328432841394269,300,150
2,Træna,5,5014,3341,3341,8N87267,8,Lovund,0.0011218510511618023,40,0.328432841394269,300,138
2,Træna,5,5014,2502,2502,8N28644,8,Lovund,0.0011115577474253879,41,0.328432841394269,300,154
2,Træna,5,5014,561,561,8L89399,6,Indre Kvarøy,0.0011081552055844234,42,0.328432841394269,300,140
2,Træna,5,5014,5097,5097,8939180,5,Hestmannøy,0.0011016497420763525,43,0.328432841394269,300,143
2,Træna,5,5014,4293,4293,8730454,5,Hestmannøy,0.0010876208862800058,44,0.328432841394269,300,149
2,Træna,5,5014,1022,1022,8M72021,3,Selvær,0.001087149777745724,45,0.328432841394269,300,139
2,Træna,5,5014,1265,1265,8N05170,12,Vega,0.0010778121197010323,46,0.328432841394269,300,152
2,Træna,5,5014,2699,2699,8N42952,4,Gjerøy,0.0010724672966239465,47,0.328432841394269,300,140
2,Træna,5,5014,1663,1663,8N06495,12,Vega,0.001071738272894055,48,0.328432841394269,300,145
2,Træna,5,5014,1966,1966,8N13927,5,Hestmannøy,0.0010679588564512692,49,0.328432841394269,300,146
2,Træna,5,5014,773,773,8M31737,3,Selvær,0.0010678669231013605,50,0.328432841394269,300,150
2,Træna,5,5014,138,138,8L30761,10,Aldra,0.0010645104956508488,51,0.328432841394269,300,140
2,Træna,5,5014,3166,3166,8N73678,13,Vikna,0.0010632463197207181,52,0.328432841394269,300,152
2,Træna,5,5014,4876,4876,8887310,5,Hestmannøy,0.0010556362660301235,53,0.328432841394269,300,158
2,Træna,5,5014,4878,4878,8887315,6,Indre Kvarøy,0.001054990620553544,54,0.328432841394269,300,153
2,Træna,5,5014,1539,1539,8N05724,3,Selvær,0.001044959531451878,55,0.328432841394269,300,140
2,Træna,5,5014,2357,2357,8N27194,14,Lauvøya,0.0010436131923053343,56,0.328432841394269,300,159
2,Træna,5,5014,2008,2008,8N14015,7,Onøy og Lurøy,0.0010324674345110723,57,0.328432841394269,300,150
2,Træna,5,5014,4032,4032,8168702,5,Hestmannøy,0.0010261448266821605,58,0.328432841394269,300,148
2,Træna,5,5014,1054,1054,8M72444,13,Vikna,0.0010260345760488047,59,0.328432841394269,300,148
2,Træna,5,5014,806,806,8M31839,1,Myken,0.001020082878804764,60,0.328432841394269,300,159
2,Træna,5,5014,4144,4144,8651870,5,Hestmannøy,0.0010095565276743445,61,0.328432841394269,300,143
2,Træna,5,5014,2170,2170,8N14604,13,Vikna,0.0009988667907648,62,0.328432841394269,300,148
2,Træna,5,5014,2278,2278,8N14937,4,Gjerøy,0.000988787267127426,63,0.328432841394269,300,142
2,Træna,5,5014,5231,5231,8943164,3,Selvær,0.0009872357691626888,64,0.328432841394269,300,159
2,Træna,5,5014,2258,2258,8N14718,3,Selvær,0.0009864899952324287,65,0.328432841394269,300,148
2,Træna,5,5014,5077,5077,8939093,10,Aldra,0.0009816690273720845,66,0.328432841394269,300,156
2,Træna,5,5014,2719,2719,8N72245,3,Selvær,0.0009764805132470061,67,0.328432841394269,300,137
2,Træna,5,5014,4595,4595,8794306,4,Gjerøy,0.0009745139519415685,68,0.328432841394269,300,154
2,Træna,5,5014,15,15,8L19688,3,Selvær,0.0009674744617459267,69,0.328432841394269,300,143
2,Træna,5,5014,2598,2598,8N42289,5,Hestmannøy,0.000965163653483343,70,0.328432841394269,300,151
2,Træna,5,5014,201,201,8L48451,5,Hestmannøy,0.0009584134407981534,71,0.328432841394269,300,159
2,Træna,5,5014,1000,1000,8M71700,3,Selvær,0.0009511463429763373,72,0.328432841394269,300,158
2,Træna,5,5014,4333,4333,8730952,3,Selvær,0.0009451030666970685,73,0.328432841394269,300,135
2,Træna,5,5014,4779,4779,8857104,7,Onøy og Lurøy,0.0009378053661085537,74,0.328432841394269,300,150
2,Træna,5,5014,4676,4676,8800356,5,Hestmannøy,0.0009365080021969313,75,0.328432841394269,300,147
2,Træna,5,5014,2543,2543,8N28792,14,Lauvøya,0.0009314562692046052,76,0.328432841394269,300,155
2,Træna,5,5014,4400,4400,8732659,5,Hestmannøy,0.0009254116123488636,77,0.328432841394269,300,142
2,Træna,5,5014,5112,5112,8939353,5,Hestmannøy,0.0009173479458211213,78,0.328432841394269,300,146
2,Træna,5,5014,4291,4291,8730451,1,Myken,0.0009170736249352326,79,0.328432841394269,300,162
2,Træna,5,5014,3071,3071,8N73514,7,Onøy og Lurøy,0.0009159271265305015,80,0.328432841394269,300,156
2,Træna,5,5014,4104,4104,8573989,3,Selvær,0.0009135953457009251,81,0.328432841394269,300,139
2,Træna,5,5014,3306,3306,8N87052,5,Hestmannøy,0.0009099776219813682,82,0.328432841394269,300,152
2,Træna,5,5014,310,310,8L52347,11,Leka,0.0009092272724539639,83,0.328432841394269,300,156
2,Træna,5,5014,4429,4429,8747114,6,Indre Kvarøy,0.0008888324760776907,84,0.328432841394269,300,153
2,Træna,5,5014,396,396,8L52978,5,Hestmannøy,0.000877431103768333,85,0.328432841394269,300,144
2,Træna,5,5014,628,628,8L89722,4,Gjerøy,0.0008717004573972144,86,0.328432841394269,300,153
2,Træna,5,5014,707,707,8M31337,5,Hestmannøy,0.000865418189745046,87,0.328432841394269,300,146
2,Træna,5,5014,2472,2472,8N28041,6,Indre Kvarøy,0.0008611247588760289,88,0.328432841394269,300,142
2,Træna,5,5014,2886,2886,8N73052,5,Hestmannøy,0.0008513298541983862,89,0.328432841394269,300,139
2,Træna,5,5014,842,842,8M31997,1,Myken,0.000829703304230878,90,0.328432841394269,300,151
2,Træna,5,5014,716,716,8M31374,5,Hestmannøy,0.0008289433183122631,91,0.328432841394269,300,146
2,Træna,5,5014,4043,4043,8309155,6,Indre Kvarøy,0.0008207635949737533,92,0.328432841394269,300,157
2,Træna,5,5014,604,604,8L89639,5,Hestmannøy,0.0008170228750149596,93,0.328432841394269,300,146
2,Træna,5,5014,4283,4283,8730437,5,Hestmannøy,0.0008168467376478073,94,0.328432841394269,300,151
2,Træna,5,5014,2028,2028,8N14116,5,Hestmannøy,0.0008158351865178499,95,0.328432841394269,300,149
2,Træna,5,5014,2341,2341,8N27096,8,Lovund,0.0008142649970464834,96,0.328432841394269,300,154
2,Træna,5,5014,2556,2556,8N28845,5,Hestmannøy,0.0008141941812630135,97,0.328432841394269,300,149
2,Træna,5,5014,5294,5294,8981147,11,Leka,0.0008048004391858169,98,0.328432841394269,300,147
2,Træna,5,5014,4551,4551,8747757,7,Onøy og Lurøy,0.0008037995248434382,99,0.328432841394269,300,146
2,Træna,5,5014,5123,5123,8939374,7,Onøy og Lurøy,0.0008024262348875095,100,0.328432841394269,300,140
2,Træna,5,5014,3889,3889,8P14861,14,Lauvøya,0.0008024154641268295,101,0.328432841394269,300,142
