target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
9,Sleneset,2,2014,1040,1040,8M72009,6,Indre Kvarøy,0.07327623392851415,1,0.19121748837514602,50
9,Sleneset,2,2014,589,589,8L89503,5,Hestmannøy,0.022219970331846858,2,0.19121748837514602,50
9,Sleneset,2,2014,4689,4689,8747781,4,Gjerøy,0.01955283387496358,3,0.19121748837514602,50
9,Sleneset,2,2014,1886,1886,8N13479,8,Lovund,0.019420511376315612,4,0.19121748837514602,50
9,Sleneset,2,2014,878,878,8L64795,13,Southern 3,0.01918603961575738,5,0.19121748837514602,50
9,Sleneset,2,2014,5406,5406,8981092,11,Southern 1,0.016708696081795472,6,0.19121748837514602,50
9,Sleneset,2,2014,1793,1793,8N06853,11,Southern 1,0.015102472236566862,7,0.19121748837514602,50
9,Sleneset,2,2014,3659,3659,8N87853,14,Southern 4,0.014795598165412364,8,0.19121748837514602,50
9,Sleneset,2,2014,2348,2348,8N14968,7,Onøy og Lurøy,0.014706086166104367,9,0.19121748837514602,50
9,Sleneset,2,2014,940,940,8M71321,5,Hestmannøy,0.01456241871896246,10,0.19121748837514602,50
9,Sleneset,2,2014,5360,5360,8943515,11,Southern 1,0.013967146755875045,11,0.19121748837514602,50
9,Sleneset,2,2014,2803,2803,8N42991,14,Southern 4,0.013833465359041792,12,0.19121748837514602,50
9,Sleneset,2,2014,3650,3650,8N87843,14,Southern 4,0.013720728544980822,13,0.19121748837514602,50
9,Sleneset,2,2014,5238,5238,8939377,7,Onøy og Lurøy,0.013641351726367622,14,0.19121748837514602,50
9,Sleneset,2,2014,1563,1563,8N05711,5,Hestmannøy,0.013550469650598952,15,0.19121748837514602,50
9,Sleneset,2,2014,4203,4203,8309285,5,Hestmannøy,0.013339035861860611,16,0.19121748837514602,50
9,Sleneset,2,2014,5194,5194,8939118,10,Aldra,0.012089572330655616,17,0.19121748837514602,50
9,Sleneset,2,2014,2835,2835,8N72376,4,Gjerøy,0.011956400763235897,18,0.19121748837514602,50
9,Sleneset,2,2014,1439,1439,8N05442,6,Indre Kvarøy,0.011907829164867278,19,0.19121748837514602,50
9,Sleneset,2,2014,819,819,8M31824,12,Southern 2,0.011883474706078955,20,0.19121748837514602,50
9,Sleneset,2,2014,5039,5039,8904661,2,Træna,0.011876592202107556,21,0.19121748837514602,50
9,Sleneset,2,2014,5409,5409,8981120,12,Southern 2,0.010917019521157489,22,0.19121748837514602,50
9,Sleneset,2,2014,2722,2722,8N42522,5,Hestmannøy,0.010865594987231067,23,0.19121748837514602,50
9,Sleneset,2,2014,1830,1830,8N06893,11,Southern 1,0.01083872321952307,24,0.19121748837514602,50
9,Sleneset,2,2014,1641,1641,8N06037,2,Træna,0.010410118362963645,25,0.19121748837514602,50
9,Sleneset,2,2014,1642,1642,8N05695,15,Southern 5,0.010286146127081,26,0.19121748837514602,50
9,Sleneset,2,2014,4759,4759,8800101,10,Aldra,0.010265125125127752,27,0.19121748837514602,50
9,Sleneset,2,2014,233,233,8L48602,5,Hestmannøy,0.010164686267785428,28,0.19121748837514602,50
9,Sleneset,2,2014,440,440,8L64144,8,Lovund,0.010074718090721482,29,0.19121748837514602,50
9,Sleneset,2,2014,457,457,8L64265,2,Træna,0.009737100794191784,30,0.19121748837514602,50
9,Sleneset,2,2014,169,169,8L30851,2,Træna,0.00943479454386141,31,0.19121748837514602,50
9,Sleneset,2,2014,2859,2859,8N72575,4,Gjerøy,0.009374976964384281,32,0.19121748837514602,50
9,Sleneset,2,2014,3225,3225,8N73624,13,Southern 3,0.009304126179952814,33,0.19121748837514602,50
