n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,158,0.24402784037957037,0.8792070746421814,shapley_mean,-1,3
2,450,0.16026815486332385,0.8786329627037048,shapley_mean,-1,3
3,806,0.11640316117263302,0.8948929309844971,shapley_mean,-1,3
4,925,0.08582737687965226,0.9027068614959717,shapley_mean,-1,3
5,1098,0.10199260594886622,0.9033858776092529,shapley_mean,-1,3
6,1190,0.07914919557422906,0.908812940120697,shapley_mean,-1,3
7,1774,0.0700840735042852,0.9132714867591858,shapley_mean,-1,3
8,1940,0.08251019862608838,0.912078857421875,shapley_mean,-1,3
9,2142,0.10540631371666541,0.9063987731933594,shapley_mean,-1,3
10,2628,0.11141333418854373,0.9019237160682678,shapley_mean,-1,3
11,2887,0.09664082044139034,0.9103891253471375,shapley_mean,-1,3
12,3965,0.09414411431847894,0.9193328619003296,shapley_mean,-1,3
13,4548,0.10140586948509281,0.9167884588241577,shapley_mean,-1,3
14,4945,0.07867790449695164,0.9249494075775146,shapley_mean,-1,3
15,5503,0.057616318552134387,0.9299170970916748,shapley_mean,-1,3
1,158,-0.1352330077631743,0.8967115879058838,random_individual,0,3
2,450,0.1779929582684403,0.8736048340797424,random_individual,0,3
3,806,0.10702707461041708,0.8847007751464844,random_individual,0,3
4,925,0.1387163606209176,0.8816965222358704,random_individual,0,3
5,1098,-0.0002879590878047028,0.9137901663780212,random_individual,0,3
6,1190,0.005864745275951167,0.9123338460922241,random_individual,0,3
7,1774,0.13140943866578592,0.8838035464286804,random_individual,0,3
8,1940,0.09596322098138957,0.8949033617973328,random_individual,0,3
9,2142,0.0963272842524876,0.8917080163955688,random_individual,0,3
10,2628,0.14486266442091086,0.8841609358787537,random_individual,0,3
11,2887,0.1467283705436912,0.8853831887245178,random_individual,0,3
12,3965,0.0860647305250074,0.9090679287910461,random_individual,0,3
13,4548,0.07569508733719214,0.9162366390228271,random_individual,0,3
14,4945,0.03718118792861725,0.926089882850647,random_individual,0,3
15,5503,0.057616318552134387,0.9299170970916748,random_individual,0,3
1,158,0.04746474005397164,0.8956915140151978,random_individual,1,3
2,450,-0.020184601316435687,0.9148092865943909,random_individual,1,3
3,806,0.08758136913730047,0.8943511843681335,random_individual,1,3
4,925,0.11985107492130118,0.8911356329917908,random_individual,1,3
5,1098,0.010873935357360419,0.9075071811676025,random_individual,1,3
6,1190,-0.002407823651838297,0.9120414853096008,random_individual,1,3
7,1774,0.10647786936279244,0.899427056312561,random_individual,1,3
8,1940,0.05876154137412591,0.908786416053772,random_individual,1,3
9,2142,0.07254843754777979,0.9171642065048218,random_individual,1,3
10,2628,-0.08061081283267799,0.9578939080238342,random_individual,1,3
11,2887,0.0012557465325973671,0.930269181728363,random_individual,1,3
12,3965,0.011364468632831345,0.9445547461509705,random_individual,1,3
13,4548,-0.015544282846305517,0.9587701559066772,random_individual,1,3
14,4945,0.01219572690225023,0.9457331299781799,random_individual,1,3
15,5503,0.057616318552134387,0.9299170970916748,random_individual,1,3
1,158,-0.10125102429269559,0.9165846109390259,random_individual,2,3
