n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,202,0.0047544913990000505,0.9572065472602844,shapley_mean,-1,1,202,14
13,2,461,0.021055922120750113,0.9525872468948364,shapley_mean,-1,2,461,14
12,3,858,0.038604611624037326,0.9497108459472656,shapley_mean,-1,3,858,14
11,4,1416,0.012493741808387247,0.9536494016647339,shapley_mean,-1,4,1416,14
10,5,1999,0.05356039922888239,0.9492748975753784,shapley_mean,-1,5,1999,14
9,6,3077,0.049342200680371734,0.9506045579910278,shapley_mean,-1,6,3077,14
8,7,3169,0.04363951334519311,0.9521085023880005,shapley_mean,-1,7,3169,14
7,8,3753,0.07933223846300784,0.9423807859420776,shapley_mean,-1,8,3753,14
6,9,4109,0.07617182818614598,0.9419577717781067,shapley_mean,-1,9,4109,14
5,10,4282,0.06402722104192186,0.9453222155570984,shapley_mean,-1,10,4282,14
4,11,4476,0.07357455253554067,0.9430035352706909,shapley_mean,-1,11,4476,14
3,12,4768,0.07516048662032614,0.9418803453445435,shapley_mean,-1,12,4768,14
2,13,4934,0.08714993150914961,0.9393513798713684,shapley_mean,-1,13,4934,14
1,14,5053,0.0888275884893629,0.9382651448249817,shapley_mean,-1,14,5053,14
0,15,5211,0.09942459930640184,0.9355286359786987,shapley_mean,-1,15,5211,14
14,1,202,-0.00761884983493799,0.9591797590255737,random_individual,0,1,202,14
13,2,461,0.07926292424164393,0.9482909440994263,random_individual,0,2,461,14
12,3,858,0.1170566855144525,0.942783534526825,random_individual,0,3,858,14
11,4,1416,0.05860227462974387,0.9499046802520752,random_individual,0,4,1416,14
10,5,1999,0.049606265922682836,0.948900580406189,random_individual,0,5,1999,14
9,6,3077,0.08381569884286291,0.9426446557044983,random_individual,0,6,3077,14
8,7,3169,0.0891210377076795,0.9413259625434875,random_individual,0,7,3169,14
7,8,3753,0.09374841798917385,0.9375035166740417,random_individual,0,8,3753,14
6,9,4109,0.10563399404510951,0.9345818758010864,random_individual,0,9,4109,14
5,10,4282,0.09833962707441866,0.9367599487304688,random_individual,0,10,4282,14
