target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,2,Træna,0.10283892922162886,0.00035218811377270157,292,1,2
3,6,Indre Kvarøy,0.07550192485089872,0.00021208405856994024,356,2,3
3,8,Lovund,0.0651129761063586,0.00041210744371113044,158,3,1
3,13,Southern 3,0.04238801785078579,7.258222234723594e-05,584,4,7
3,10,Aldra,0.022774672377332106,0.00013164550507128385,173,5,5
3,0,Nesøy,0.022100984800156657,0.00018572256134585425,119,6,4
3,14,Southern 4,0.014688201509832105,3.022263685150639e-05,486,7,10
3,15,Southern 5,0.013759615564385215,6.811690873458027e-05,202,8,9
3,9,Sleneset,0.011546367618295994,6.955643143551804e-05,166,9,8
3,1,Myken,0.010739247586239165,0.00011673095202433875,92,10,6
3,7,Onøy og Lurøy,0.0008579840146856658,3.312679593380949e-06,259,11,11
3,11,Southern 1,-0.0008320588014432859,-1.4272020607946585e-06,583,12,13
3,5,Hestmannøy,-0.0014408421624155716,-1.3365882768233502e-06,1078,13,12
3,12,Southern 2,-0.034395527049934295,-8.66386071786758e-05,397,14,14
3,4,Gjerøy,-0.08883079743298439,-0.00015919497747846664,558,15,15
