target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,15,Southern 5,0.08895569214451084,0.0004403747135866873,202,1,1
14,12,Southern 2,0.05486995701896553,0.00013821147863719277,397,2,3
14,4,Gjerøy,0.05091650980987841,9.124822546573192e-05,558,3,4
14,7,Onøy og Lurøy,0.03753458375893704,0.00014492117281442873,259,4,2
14,11,Southern 1,0.029236201127113812,5.014785785096709e-05,583,5,5
14,5,Hestmannøy,0.020420726978894695,1.8943160462796562e-05,1078,6,6
14,1,Myken,-0.000520134557102616,-5.653636490245826e-06,92,7,7
14,13,Southern 3,-0.003932880592972808,-6.734384577008232e-06,584,8,8
14,10,Aldra,-0.006866261900807088,-3.968937514917392e-05,173,9,10
14,6,Indre Kvarøy,-0.008792491287067005,-2.4698009233334285e-05,356,10,9
14,3,Selvær,-0.009138506388654224,-4.7105703034300125e-05,194,11,11
14,0,Nesøy,-0.014765665174543368,-0.00012408121995414594,119,12,14
14,2,Træna,-0.0168546915572071,-5.772154642879144e-05,292,13,12
14,9,Sleneset,-0.01915065238659494,-0.00011536537582286109,166,14,13
14,8,Lovund,-0.02698169621502497,-0.00017077022920901878,158,15,15
