trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,random_pc_ridge,0,Nesøy,6,20,2000,2000,3500,3500,156026.34,0.33006564234995356,378.5419921875,0.11285795299772872,117
thr_tarsus,random_pc_ridge,0,Nesøy,7,21,2000,2000,3500,3500,156026.34,0.020295799705835674,376.5059814453125,0.11482970999713871,117
thr_tarsus,random_pc_ridge,0,Nesøy,8,22,2000,2000,3500,3500,156026.34,-0.05770341860742768,377.7887878417969,0.11132997300228453,117
thr_tarsus,random_pc_ridge,0,Nesøy,9,23,2000,2000,3500,3500,156026.34,0.45422571875507856,378.82220458984375,0.1597897669998929,117
thr_tarsus,random_pc_ridge,0,Nesøy,0,744452614,2500,2500,3500,3500,156026.34,0.24260159065539608,378.2207336425781,0.14894644599917228,117
thr_tarsus,random_pc_ridge,0,Nesøy,1,154263954,2500,2500,3500,3500,156026.34,0.28188424776691073,378.4054870605469,0.2586216540003079,117
thr_tarsus,random_pc_ridge,0,Nesøy,2,1378078444,2500,2500,3500,3500,156026.34,0.3032485688744143,378.7347106933594,0.2379306090006139,117
thr_tarsus,random_pc_ridge,0,Nesøy,3,1181729346,2500,2500,3500,3500,156026.34,0.2844868203881805,378.7315673828125,0.14757560399812064,117
thr_tarsus,random_pc_ridge,0,Nesøy,4,555131593,2500,2500,3500,3500,156026.34,0.32407052965013156,378.30859375,0.15343885100082844,117
thr_tarsus,random_pc_ridge,0,Nesøy,5,19,2500,2500,3500,3500,156026.34,0.3229978827711149,378.30706787109375,0.14897455900063505,117
thr_tarsus,random_pc_ridge,0,Nesøy,6,20,2500,2500,3500,3500,156026.34,0.3072796226912319,378.7259521484375,0.1578229629994894,117
thr_tarsus,random_pc_ridge,0,Nesøy,7,21,2500,2500,3500,3500,156026.34,0.3063477082732942,379.0510559082031,0.15060066699879826,117
thr_tarsus,random_pc_ridge,0,Nesøy,8,22,2500,2500,3500,3500,156026.34,0.16800663011113756,378.30645751953125,0.15256575899911695,117
thr_tarsus,random_pc_ridge,0,Nesøy,9,23,2500,2500,3500,3500,156026.34,0.14522820583776067,377.7683410644531,0.14722011100093368,117
thr_tarsus,random_pc_ridge,0,Nesøy,0,744452614,3000,3000,3500,3500,156026.34,0.20359467246844368,378.4702453613281,0.19492929699845263,117
thr_tarsus,random_pc_ridge,0,Nesøy,1,154263954,3000,3000,3500,3500,156026.34,0.3248379302157233,378.0288391113281,0.2584889789977751,117
thr_tarsus,random_pc_ridge,0,Nesøy,2,1378078444,3000,3000,3500,3500,156026.34,0.3006021588955847,378.0901184082031,0.20437395200133324,117
thr_tarsus,random_pc_ridge,0,Nesøy,3,1181729346,3000,3000,3500,3500,156026.34,0.39335488788635886,377.6639404296875,0.18772635600180365,117
thr_tarsus,random_pc_ridge,0,Nesøy,4,555131593,3000,3000,3500,3500,156026.34,0.33755878082119417,377.5812072753906,0.1961774740011606,117
thr_tarsus,random_pc_ridge,0,Nesøy,5,19,3000,3000,3500,3500,156026.34,0.21813140300929187,377.5962829589844,0.1954714690000401,117
thr_tarsus,random_pc_ridge,0,Nesøy,6,20,3000,3000,3500,3500,156026.34,0.32928382858999466,377.13214111328125,0.1893663650007511,117
thr_tarsus,random_pc_ridge,0,Nesøy,7,21,3000,3000,3500,3500,156026.34,0.296948653991846,378.28118896484375,0.20353606900243904,117
thr_tarsus,random_pc_ridge,0,Nesøy,8,22,3000,3000,3500,3500,156026.34,0.291082797109926,377.96734619140625,0.18707133600037196,117
thr_tarsus,random_pc_ridge,0,Nesøy,9,23,3000,3000,3500,3500,156026.34,0.2943775038796492,378.11376953125,0.1938793320005061,117
thr_tarsus,random_pc_ridge,0,Nesøy,0,744452614,3500,3500,3500,3500,156026.34,0.3493997666898525,378.47528076171875,0.2551315849996172,117
thr_tarsus,random_pc_ridge,0,Nesøy,1,154263954,3500,3500,3500,3500,156026.34,0.34931237588863284,377.778076171875,0.32639270100116846,117
thr_tarsus,random_pc_ridge,0,Nesøy,2,1378078444,3500,3500,3500,3500,156026.34,0.3155865140512363,378.7857360839844,0.32131018200016115,117
thr_tarsus,random_pc_ridge,0,Nesøy,3,1181729346,3500,3500,3500,3500,156026.34,0.31396974355240864,378.1620788574219,0.312941194002633,117
thr_tarsus,random_pc_ridge,0,Nesøy,4,555131593,3500,3500,3500,3500,156026.34,0.4169684816425502,379.2472229003906,0.2617736030006199,117
thr_tarsus,random_pc_ridge,0,Nesøy,5,19,3500,3500,3500,3500,156026.34,0.30861228000293933,378.0388488769531,0.25993697900048574,117
thr_tarsus,random_pc_ridge,0,Nesøy,6,20,3500,3500,3500,3500,156026.34,0.28508449454469087,379.07196044921875,0.2677049110025109,117
thr_tarsus,random_pc_ridge,0,Nesøy,7,21,3500,3500,3500,3500,156026.34,0.2249045668505903,378.91802978515625,0.32045297199874767,117
thr_tarsus,random_pc_ridge,0,Nesøy,8,22,3500,3500,3500,3500,156026.34,0.2638027364928006,378.7577209472656,0.3184304870010237,117
thr_tarsus,random_pc_ridge,0,Nesøy,9,23,3500,3500,3500,3500,156026.34,0.267983925474415,377.7426452636719,0.3080605050017766,117
thr_tarsus,random_pc_ridge,0,Nesøy,0,744452614,4000,4000,3500,3500,156026.34,0.26346731862352235,376.6408996582031,0.26471396700071637,117
thr_tarsus,random_pc_ridge,0,Nesøy,1,154263954,4000,4000,3500,3500,156026.34,0.2589218974836836,377.53338623046875,0.3284314410011575,117
thr_tarsus,random_pc_ridge,0,Nesøy,2,1378078444,4000,4000,3500,3500,156026.34,0.39840144183707576,378.415283203125,0.2630567970008997,117
thr_tarsus,random_pc_ridge,0,Nesøy,3,1181729346,4000,4000,3500,3500,156026.34,0.2775680040627285,377.50140380859375,0.25695099199947435,117
thr_tarsus,random_pc_ridge,0,Nesøy,4,555131593,4000,4000,3500,3500,156026.34,0.2815566829752349,377.5597839355469,0.25927600099748815,117
thr_tarsus,random_pc_ridge,0,Nesøy,5,19,4000,4000,3500,3500,156026.34,0.3405203675461497,377.6278991699219,0.25561942200147314,117
thr_tarsus,random_pc_ridge,0,Nesøy,6,20,4000,4000,3500,3500,156026.34,0.26426289846541057,378.0827331542969,0.2622457140023471,117
thr_tarsus,random_pc_ridge,0,Nesøy,7,21,4000,4000,3500,3500,156026.34,0.3128734360245119,379.19049072265625,0.2577042649973009,117
thr_tarsus,random_pc_ridge,0,Nesøy,8,22,4000,4000,3500,3500,156026.34,0.29592841213688775,378.3017578125,0.2624709880001319,117
thr_tarsus,random_pc_ridge,0,Nesøy,9,23,4000,4000,3500,3500,156026.34,0.3511002574820223,378.09375,0.2556804039995768,117
thr_tarsus,random_pc_ridge,0,Nesøy,0,744452614,4500,4500,3500,3500,156026.34,0.34057069036299087,378.066162109375,0.2654593229999591,117
thr_tarsus,random_pc_ridge,0,Nesøy,1,154263954,4500,4500,3500,3500,156026.34,0.25619605880984647,378.6357727050781,0.3315181959987967,117
thr_tarsus,random_pc_ridge,0,Nesøy,2,1378078444,4500,4500,3500,3500,156026.34,0.33000889032996683,378.15032958984375,0.2696145529989735,117
thr_tarsus,random_pc_ridge,0,Nesøy,3,1181729346,4500,4500,3500,3500,156026.34,0.31256703955258885,378.0837707519531,0.26576927799760597,117
thr_tarsus,random_pc_ridge,0,Nesøy,4,555131593,4500,4500,3500,3500,156026.34,0.29441739715849646,378.1086730957031,0.2655588679990615,117
thr_tarsus,random_pc_ridge,0,Nesøy,5,19,4500,4500,3500,3500,156026.34,0.30347081733268577,378.5057678222656,0.2834643230016809,117
thr_tarsus,random_pc_ridge,0,Nesøy,6,20,4500,4500,3500,3500,156026.34,0.30007002384560916,378.7726745605469,0.2977660430005926,117
thr_tarsus,random_pc_ridge,0,Nesøy,7,21,4500,4500,3500,3500,156026.34,0.33568240165512025,377.9447326660156,0.2807088299996394,117
thr_tarsus,random_pc_ridge,0,Nesøy,8,22,4500,4500,3500,3500,156026.34,0.305543287085542,379.0946960449219,0.28460373200141476,117
