target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,6,Indre Kvarøy,0.10753141809740052,0.00030899832786609343,348,1,2
5,0,Nesøy,0.04432869099561832,0.0003788777008172506,117,2,1
5,7,Onøy og Lurøy,0.02635990837813182,0.00010256773687989034,257,3,5
5,14,Southern 4,0.025366915058480887,5.2195298474240506e-05,486,4,8
5,12,Southern 2,0.02187362487385867,5.523642644913806e-05,396,5,7
5,9,Sleneset,0.0214439115337362,0.00013155773947077425,163,6,4
5,1,Myken,0.0194389954638549,0.00021129342895494455,92,7,3
5,13,Southern 3,0.018058805751917734,3.097565309076798e-05,583,8,9
5,15,Southern 5,0.013903353155805964,6.882848096933646e-05,202,9,6
5,3,Selvær,0.005395489200177482,2.7811800000914857e-05,194,10,10
5,4,Gjerøy,0.0033600046995144878,6.054062521647725e-06,555,11,11
5,8,Lovund,-0.002326063525228217,-1.5303049508080374e-05,152,12,12
5,10,Aldra,-0.002812274339185412,-1.6255921035753825e-05,173,13,13
5,2,Træna,-0.03410095678865772,-0.00011923411464565635,286,14,15
5,11,Southern 1,-0.041911810154524304,-7.18898973490983e-05,583,15,14
