target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,11,Southern 1,0.06772751944869716,0.00011617070231337421,583,1,2
14,7,Onøy og Lurøy,0.05709321682301912,0.00022215259464209775,257,2,1
14,10,Aldra,0.01811465691394597,0.00010470899950257787,173,3,3
14,5,Hestmannøy,0.01747282594769843,1.643727746726099e-05,1063,4,8
14,8,Lovund,0.010500241992352211,6.90805394233698e-05,152,5,4
14,9,Sleneset,0.008684797179499189,5.328096429140607e-05,163,6,6
14,12,Southern 2,0.00794803198254478,2.007078783470904e-05,396,7,7
14,0,Nesøy,0.007242329862595214,6.190025523585653e-05,117,8,5
14,6,Indre Kvarøy,0.0031378912287133636,9.01692881814185e-06,348,9,9
14,15,Southern 5,0.001075546759834404,5.324488910071308e-06,202,10,10
14,1,Myken,-0.007903608198852795,-8.590878477013907e-05,92,11,13
14,2,Træna,-0.01741594072958862,-6.089489765590426e-05,286,12,12
14,4,Gjerøy,-0.023647801216711468,-4.2608650840921565e-05,555,13,11
14,3,Selvær,-0.025179822064534424,-0.00012979289723986817,194,14,15
14,13,Southern 3,-0.05914609908278276,-0.00010145128487612824,583,15,14
