trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
tarsus,14,Southern 4,weighted_full,avggrm_weight_top-heavy,5164,0.1539915032168872,,0.5583633184432983,1
tarsus,14,Southern 4,weighted_full,avggrm_weight_uniform,5164,0.1419942932276751,,0.5600032806396484,1
tarsus,15,Southern 5,full_baseline,full_source_unweighted,5448,0.0192544413041808,,0.5312360525131226,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,50,0.0583101451745125,,0.5291236042976379,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,100,0.0788439387609696,,0.5250453352928162,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,250,0.0259090344275637,,0.5249265432357788,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,500,0.0578388623144397,,0.5223864316940308,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,1000,0.0823885220337457,,0.5210961699485779,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,1500,-0.0194163044468156,,0.5299760699272156,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,2000,0.0094348129131746,,0.5277520418167114,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,2500,0.0187552740361677,,0.5278692841529846,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,3000,0.0075927215375033,,0.5306278467178345,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,3500,0.0329882014805511,,0.5278374552726746,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,4000,0.0463498724553641,,0.5271080136299133,1
tarsus,15,Southern 5,ranked_subset,avggrm_topk,4500,0.0346856332487745,,0.5282759070396423,1
tarsus,15,Southern 5,ranked_subset,random_individual,50,-0.011058225742148252,0.07704389229305286,0.5278135240077972,10
tarsus,15,Southern 5,ranked_subset,random_individual,100,0.004873152596059869,0.06132789366171082,0.5272952497005463,10
tarsus,15,Southern 5,ranked_subset,random_individual,250,0.026561975888870337,0.07347058586681683,0.525412917137146,10
tarsus,15,Southern 5,ranked_subset,random_individual,500,0.03795235055005091,0.048321322403703196,0.5252822816371918,10
tarsus,15,Southern 5,ranked_subset,random_individual,1000,0.04352959241070052,0.03213811675991216,0.5236082017421723,10
tarsus,15,Southern 5,ranked_subset,random_individual,1500,0.03530785322113173,0.035660473719226496,0.524590665102005,10
tarsus,15,Southern 5,ranked_subset,random_individual,2000,0.03015317151102654,0.034167902074101295,0.525430703163147,10
tarsus,15,Southern 5,ranked_subset,random_individual,2500,0.01977002963213694,0.025429944278956104,0.5269110143184662,10
tarsus,15,Southern 5,ranked_subset,random_individual,3000,0.01985247231320235,0.034360951620554865,0.5276227593421936,10
tarsus,15,Southern 5,ranked_subset,random_individual,3500,0.03131623060450556,0.022344734926599972,0.5270561635494232,10
tarsus,15,Southern 5,ranked_subset,random_individual,4000,0.02946884306722685,0.026197137832020857,0.5282177567481995,10
tarsus,15,Southern 5,ranked_subset,random_individual,4500,0.02824636384654771,0.022234989273493308,0.5291018068790436,10
tarsus,15,Southern 5,weighted_full,avggrm_weight_exponential,5448,0.0310132355641806,,0.5321897864341736,1
tarsus,15,Southern 5,weighted_full,avggrm_weight_linear,5448,0.0299525410769873,,0.5321289896965027,1
tarsus,15,Southern 5,weighted_full,avggrm_weight_minmax,5448,0.0329858196991919,,0.5325427651405334,1
tarsus,15,Southern 5,weighted_full,avggrm_weight_top-heavy,5448,0.0366980952809658,,0.5308994054794312,1
tarsus,15,Southern 5,weighted_full,avggrm_weight_uniform,5448,0.0192544413041808,,0.5312360525131226,1
