analysis,method,weight_scheme,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,avg_grm_obj,target_island,target_island_name,repeat,repeat_seed,trait
full_baseline,full_source_unweighted,none,-2,False,5533,0.3256690655975037,0.5117034316062927,-0.0013317752212751322,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,50,-0.04155443455841595,0.566886305809021,0.04045332158022064,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,100,0.08766904210392314,0.5651556849479675,0.029309108677691622,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,250,0.11956612205079205,0.5533031821250916,0.018622010974887318,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,500,0.0767162129789874,0.5481248497962952,0.013193886452594271,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,1000,0.22512167187757995,0.5286746621131897,0.009256155723760439,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,1500,0.2923314881154379,0.5190751552581787,0.007317805793517236,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,2000,0.25369752546330554,0.5245317220687866,0.006001870528893836,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,2500,0.2587080951207162,0.522224485874176,0.004942406940458018,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,3000,0.2550168659000916,0.5236321687698364,0.003984379437542484,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,3500,0.2652179764158321,0.5234509110450745,0.003002297160264121,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,4000,0.2827879093043823,0.5194190144538879,0.0019200399383888004,0,Nesøy,0,885682700,tarsus
ranked_subset,avggrm_topk,none,-1,False,4500,0.25256152300764434,0.5245802998542786,0.0008269381440626664,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,50,0.36609424537943736,0.5537306666374207,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,100,0.4102077507046956,0.5430088043212891,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,250,0.312873794474494,0.5474520921707153,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,500,0.18621598000907646,0.5486331582069397,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,1000,0.0974439160161001,0.547423243522644,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,1500,0.25945063307358696,0.5364638566970825,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,2000,0.20177752577266375,0.5400788187980652,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,2500,0.1756041704141759,0.5412915945053101,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,3000,0.24504827238050314,0.5335007905960083,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,3500,0.3033543107957613,0.5216907262802124,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,4000,0.3197338582175003,0.5172772407531738,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,0,False,4500,0.3338850466159068,0.5134846568107605,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,50,0.1070328126926644,0.5784121155738831,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,100,0.05567043613548086,0.5579952001571655,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,250,0.27311018837956397,0.5401959419250488,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,500,0.15499508533570802,0.5445367693901062,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,1000,0.12408836876390059,0.5452523231506348,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,1500,0.10163125224066587,0.5461949110031128,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,2000,0.07669047789179766,0.5491076707839966,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,2500,0.14479222296660052,0.5428350567817688,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,3000,0.1667003802940271,0.5402920246124268,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,3500,0.2763393167824848,0.5267177224159241,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,4000,0.2899853472421486,0.5246497392654419,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,1,False,4500,0.3207966700920999,0.5159016847610474,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,50,0.0041195748015477865,0.558322012424469,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,100,0.06394102004236406,0.5582025647163391,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,250,0.15944378462400638,0.5425477623939514,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,500,0.24285266695496224,0.534487247467041,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,1000,0.10607701666921221,0.5458539128303528,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,1500,0.1315322069956821,0.5420950055122375,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,2000,0.14062635944116014,0.5400347113609314,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,2500,0.12180439107405533,0.5425390601158142,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,3000,0.15218081694124624,0.53863525390625,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,3500,0.12937707558814793,0.5405988097190857,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,4000,0.23392610787218204,0.5273277759552002,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,2,False,4500,0.29197272891588777,0.5190245509147644,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,50,0.27709189768551057,0.5506094694137573,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,100,0.2262647806114266,0.549084484577179,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,250,0.24470807893739613,0.5421509742736816,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,500,0.03592975066204538,0.5490056872367859,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,1000,0.2700194461665126,0.5318029522895813,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,1500,0.33603078290040017,0.5260106921195984,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,2000,0.405179853834085,0.5173144936561584,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,2500,0.441023702127208,0.511700451374054,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,3000,0.4483568662567941,0.5041131377220154,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,3500,0.356252317549029,0.5122557282447815,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,4000,0.3741034161161985,0.5082318186759949,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,3,False,4500,0.37569551656008016,0.5065749883651733,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,50,-0.00815217912541732,0.5542718172073364,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,100,0.21210872866405323,0.5485174655914307,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,250,0.19227434234626753,0.5458787679672241,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,500,0.3293216743497363,0.535870373249054,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,1000,0.2952750439950715,0.533790647983551,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,1500,0.2527756478471378,0.5339096784591675,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,2000,0.33083482213651966,0.522158145904541,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,2500,0.3621941074229303,0.5172814130783081,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,3000,0.3610286126216877,0.5166140198707581,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,3500,0.3268770993812077,0.5196285843849182,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,4000,0.3156147025900899,0.5171615481376648,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,4,False,4500,0.3491916111557534,0.5113693475723267,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,50,0.0026571319656965935,0.560562789440155,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,100,0.06583478029101167,0.5524086952209473,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,250,0.06110998721232831,0.5503637790679932,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,500,0.2845842323407693,0.5354724526405334,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,1000,0.2574484417215446,0.5345601439476013,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,1500,0.33469651324950234,0.5272130966186523,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,2000,0.319789541407502,0.5264521837234497,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,2500,0.17924997439238693,0.5387556552886963,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,3000,0.19885980670456235,0.5340125560760498,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,3500,0.25486991514608265,0.5263086557388306,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,4000,0.2682406856608592,0.5242586135864258,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,5,False,4500,0.27752302081745334,0.5228866338729858,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,6,False,50,0.12088313945672527,0.5693496465682983,,0,Nesøy,0,885682700,tarsus
ranked_subset,random_individual,none,6,False,100,-0.03317332817633157,0.5539473295211792,,0,Nesøy,0,885682700,tarsus
