target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
7,Onøy og Lurøy,1,1014,4974,4974,8887450,5,Hestmannøy,0.008121196570858368,1,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,5154,5154,8939360,5,Hestmannøy,0.006081564866848106,2,0.056065007627141845,300,175
7,Onøy og Lurøy,1,1014,4241,4241,8651870,5,Hestmannøy,0.005281019219190214,3,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,4345,4345,8681409,5,Hestmannøy,0.00469787667075607,4,0.056065007627141845,300,171
7,Onøy og Lurøy,1,1014,2575,2575,8N28695,5,Hestmannøy,0.004259516954372248,5,0.056065007627141845,300,172
7,Onøy og Lurøy,1,1014,4649,4649,8747872,6,Indre Kvarøy,0.00407910071841117,6,0.056065007627141845,300,172
7,Onøy og Lurøy,1,1014,1437,1437,8N05442,6,Indre Kvarøy,0.003762576027611636,7,0.056065007627141845,300,179
7,Onøy og Lurøy,1,1014,4739,4739,8800331,9,Sleneset,0.0030379117186971334,8,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,5121,5121,8939093,10,Aldra,0.002889655070979794,9,0.056065007627141845,300,182
7,Onøy og Lurøy,1,1014,4242,4242,8651875,5,Hestmannøy,0.0027972618144296844,10,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,3168,3168,8N73546,5,Hestmannøy,0.002699938829175709,11,0.056065007627141845,300,177
7,Onøy og Lurøy,1,1014,194,194,8L48410,5,Hestmannøy,0.002516404710913799,12,0.056065007627141845,300,161
7,Onøy og Lurøy,1,1014,5108,5108,8934884,2,Træna,0.0021064662154075425,13,0.056065007627141845,300,175
7,Onøy og Lurøy,1,1014,1062,1062,8M72265,8,Lovund,0.0020097118719684935,14,0.056065007627141845,300,165
7,Onøy og Lurøy,1,1014,195,195,8L48418,5,Hestmannøy,0.00192774627574025,15,0.056065007627141845,300,172
7,Onøy og Lurøy,1,1014,4635,4635,8747760,5,Hestmannøy,0.001776156995472515,16,0.056065007627141845,300,171
7,Onøy og Lurøy,1,1014,1439,1439,8N05445,6,Indre Kvarøy,0.0017064620444174154,17,0.056065007627141845,300,171
7,Onøy og Lurøy,1,1014,396,396,8L52978,5,Hestmannøy,0.0016916309603303785,18,0.056065007627141845,300,165
7,Onøy og Lurøy,1,1014,5199,5199,8939746,5,Hestmannøy,0.0016212161429817935,19,0.056065007627141845,300,167
7,Onøy og Lurøy,1,1014,460,460,8L64272,5,Hestmannøy,0.001610240407051436,20,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,4705,4705,8800066,4,Gjerøy,0.0015799429851669003,21,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,564,564,8L89372,5,Hestmannøy,0.0015736872350693085,22,0.056065007627141845,300,166
7,Onøy og Lurøy,1,1014,2462,2462,8N27864,6,Indre Kvarøy,0.0015408230751915665,23,0.056065007627141845,300,164
7,Onøy og Lurøy,1,1014,5385,5385,8981657,2,Træna,0.0015326665591519509,24,0.056065007627141845,300,164
7,Onøy og Lurøy,1,1014,206,206,8L48455,5,Hestmannøy,0.001497897848786554,25,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,4492,4492,8732685,5,Hestmannøy,0.0014897481057269354,26,0.056065007627141845,300,166
7,Onøy og Lurøy,1,1014,4836,4836,8816949,4,Gjerøy,0.0014787758547548891,27,0.056065007627141845,300,168
7,Onøy og Lurøy,1,1014,2673,2673,8N42289,5,Hestmannøy,0.001413233642926282,28,0.056065007627141845,300,165
7,Onøy og Lurøy,1,1014,582,582,8L89432,5,Hestmannøy,0.0014007937415891176,29,0.056065007627141845,300,175
7,Onøy og Lurøy,1,1014,2340,2340,8N14959,5,Hestmannøy,0.0013653391066179212,30,0.056065007627141845,300,165
7,Onøy og Lurøy,1,1014,1583,1583,8N05846,5,Hestmannøy,0.001351881842645468,31,0.056065007627141845,300,172
7,Onøy og Lurøy,1,1014,1562,1562,8N05713,6,Indre Kvarøy,0.0013426337813415463,32,0.056065007627141845,300,162
7,Onøy og Lurøy,1,1014,4432,4432,8732220,9,Sleneset,0.0013396628885360797,33,0.056065007627141845,300,164
7,Onøy og Lurøy,1,1014,2614,2614,8N28832,5,Hestmannøy,0.0013299989052839873,34,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,5340,5340,8981264,5,Hestmannøy,0.001314717947758327,35,0.056065007627141845,300,172
7,Onøy og Lurøy,1,1014,2736,2736,8N42715,4,Gjerøy,0.0012861381728315083,36,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,2962,2962,8N72965,2,Træna,0.0012770703810210564,37,0.056065007627141845,300,160
7,Onøy og Lurøy,1,1014,791,791,8M31716,6,Indre Kvarøy,0.001262225890949064,38,0.056065007627141845,300,164
7,Onøy og Lurøy,1,1014,3158,3158,8N73510,5,Hestmannøy,0.0012259780249381695,39,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,920,920,8M31504,4,Gjerøy,0.001203111435210681,40,0.056065007627141845,300,177
7,Onøy og Lurøy,1,1014,4682,4682,8794352,1,Myken,0.0011990103413019194,41,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,4624,4624,8747729,5,Hestmannøy,0.0011707097984730531,42,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,3269,3269,8N73696,13,Vikna,0.001143884402185585,43,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,1879,1879,8N13064,14,Lauvøya,0.0011344814181409155,44,0.056065007627141845,300,166
7,Onøy og Lurøy,1,1014,682,682,8M31109,12,Vega,0.0011298855876657806,45,0.056065007627141845,300,165
7,Onøy og Lurøy,1,1014,5415,5415,8981824,5,Hestmannøy,0.001128632377685536,46,0.056065007627141845,300,149
7,Onøy og Lurøy,1,1014,4044,4044,8N14980,6,Indre Kvarøy,0.0011215398099485255,47,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,4338,4338,8681370,5,Hestmannøy,0.001107504077380843,48,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,578,578,8L89399,6,Indre Kvarøy,0.001102464931980681,49,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,3376,3376,8N73987,12,Vega,0.0011018353231478078,50,0.056065007627141845,300,171
7,Onøy og Lurøy,1,1014,85,85,8L30249,10,Aldra,0.0010960159634876886,51,0.056065007627141845,300,168
7,Onøy og Lurøy,1,1014,4947,4947,8887349,5,Hestmannøy,0.0010924795493780658,52,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,164,164,8L30851,2,Træna,0.001064817643512084,53,0.056065007627141845,300,164
7,Onøy og Lurøy,1,1014,4265,4265,8681009,0,Nesøy,0.0010606883674816596,54,0.056065007627141845,300,174
7,Onøy og Lurøy,1,1014,2746,2746,8N42734,4,Gjerøy,0.0010561265596929568,55,0.056065007627141845,300,167
7,Onøy og Lurøy,1,1014,4549,4549,8747295,9,Sleneset,0.001053338206310083,56,0.056065007627141845,300,172
7,Onøy og Lurøy,1,1014,4819,4819,8816496,1,Myken,0.0010521951557122952,57,0.056065007627141845,300,164
7,Onøy og Lurøy,1,1014,702,702,8M31255,8,Lovund,0.001032063399770132,58,0.056065007627141845,300,166
7,Onøy og Lurøy,1,1014,3019,3019,8N73221,12,Vega,0.0010248433028356427,59,0.056065007627141845,300,171
7,Onøy og Lurøy,1,1014,2097,2097,8N14220,5,Hestmannøy,0.0010151727621868494,60,0.056065007627141845,300,162
7,Onøy og Lurøy,1,1014,473,473,8L64399,2,Træna,0.001004386176869131,61,0.056065007627141845,300,167
7,Onøy og Lurøy,1,1014,5161,5161,8939451,9,Sleneset,0.001004003189962797,62,0.056065007627141845,300,175
7,Onøy og Lurøy,1,1014,529,529,8L89211,5,Hestmannøy,0.0010040029286417348,63,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,2480,2480,8N27907,6,Indre Kvarøy,0.0010032967598883078,64,0.056065007627141845,300,160
7,Onøy og Lurøy,1,1014,142,142,8L30766,12,Vega,0.0010004571321139296,65,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,5335,5335,8981214,12,Vega,0.0009984768889831378,66,0.056065007627141845,300,157
7,Onøy og Lurøy,1,1014,3789,3789,8P11429,1,Myken,0.0009962826343911655,67,0.056065007627141845,300,175
7,Onøy og Lurøy,1,1014,1848,1848,8N06944,4,Gjerøy,0.0009895832321040194,68,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,1288,1288,8N05166,12,Vega,0.0009759064571872901,69,0.056065007627141845,300,164
7,Onøy og Lurøy,1,1014,3892,3892,8P14063,5,Hestmannøy,0.0009752037392849419,70,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,4720,4720,8800147,9,Sleneset,0.0009737836348452134,71,0.056065007627141845,300,170
7,Onøy og Lurøy,1,1014,1878,1878,8N13373,2,Træna,0.0009659252184287429,72,0.056065007627141845,300,168
7,Onøy og Lurøy,1,1014,4111,4111,8168642,5,Hestmannøy,0.0009658748039240308,73,0.056065007627141845,300,177
7,Onøy og Lurøy,1,1014,4938,4938,8887315,6,Indre Kvarøy,0.0009478543733859139,74,0.056065007627141845,300,181
7,Onøy og Lurøy,1,1014,5076,5076,8934471,3,Selvær,0.0009438512160620124,75,0.056065007627141845,300,168
7,Onøy og Lurøy,1,1014,4372,4372,8730437,5,Hestmannøy,0.0009414914816032379,76,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,4641,4641,8747805,6,Indre Kvarøy,0.0009310416132765975,77,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,4293,4293,8681067,9,Sleneset,0.0009272719203706044,78,0.056065007627141845,300,169
7,Onøy og Lurøy,1,1014,1076,1076,8M72420,13,Vikna,0.0009257149517834622,79,0.056065007627141845,300,163
7,Onøy og Lurøy,1,1014,3134,3134,8N73486,11,Leka,0.0009208212387544181,80,0.056065007627141845,300,181
7,Onøy og Lurøy,1,1014,926,926,8M71294,6,Indre Kvarøy,0.0009171505437624153,81,0.056065007627141845,300,178
7,Onøy og Lurøy,1,1014,4609,4609,8747689,2,Træna,0.0009129122881497475,82,0.056065007627141845,300,174
7,Onøy og Lurøy,1,1014,2317,2317,8N14901,5,Hestmannøy,0.0009112463983445614,83,0.056065007627141845,300,174
7,Onøy og Lurøy,1,1014,5143,5143,8939184,1,Myken,0.0009016459790252377,84,0.056065007627141845,300,168
7,Onøy og Lurøy,1,1014,4972,4972,8887448,5,Hestmannøy,0.0008974461847659964,85,0.056065007627141845,300,160
7,Onøy og Lurøy,1,1014,1856,1856,8N13086,14,Lauvøya,0.0008952024084028134,86,0.056065007627141845,300,183
7,Onøy og Lurøy,1,1014,3073,3073,8N73406,4,Gjerøy,0.0008935413702803196,87,0.056065007627141845,300,156
7,Onøy og Lurøy,1,1014,5226,5226,8943009,5,Hestmannøy,0.0008906876798249881,88,0.056065007627141845,300,164
7,Onøy og Lurøy,1,1014,1654,1654,8N06360,5,Hestmannøy,0.0008874226364357418,89,0.056065007627141845,300,172
7,Onøy og Lurøy,1,1014,5168,5168,8939521,4,Gjerøy,0.0008804286978013646,90,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,11,11,8L19610,9,Sleneset,0.0008800543987102505,91,0.056065007627141845,300,174
7,Onøy og Lurøy,1,1014,1840,1840,8N06920,5,Hestmannøy,0.0008779525504535289,92,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,2475,2475,8N27902,1,Myken,0.0008763464703288103,93,0.056065007627141845,300,166
7,Onøy og Lurøy,1,1014,4170,4170,8414806,5,Hestmannøy,0.0008736202427829172,94,0.056065007627141845,300,159
7,Onøy og Lurøy,1,1014,2205,2205,8N14591,11,Leka,0.0008688508318092953,95,0.056065007627141845,300,167
7,Onøy og Lurøy,1,1014,2274,2274,8N14662,13,Vikna,0.0008669448226315007,96,0.056065007627141845,300,171
7,Onøy og Lurøy,1,1014,4584,4584,8747554,5,Hestmannøy,0.0008626161236086738,97,0.056065007627141845,300,173
7,Onøy og Lurøy,1,1014,4032,4032,8P14968,14,Lauvøya,0.0008595633443222167,98,0.056065007627141845,300,176
7,Onøy og Lurøy,1,1014,2548,2548,8N28499,2,Træna,0.0008507531257056437,99,0.056065007627141845,300,158
