n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
9,6,2441,0.2641333469972049,0.9852693676948547,random_individual,4,6,2441,8
8,7,2614,0.27923542640386695,0.9789186120033264,random_individual,4,7,2614,8
7,8,3692,0.342242231842609,0.9395368099212646,random_individual,4,8,3692,8
6,9,3894,0.3727115981844147,0.9211263656616211,random_individual,4,9,3894,8
5,10,4380,0.41823652205948564,0.9038769602775574,random_individual,4,10,4380,8
4,11,4472,0.41212117496294826,0.9055635929107666,random_individual,4,11,4472,8
3,12,4869,0.4390930214593112,0.8875209093093872,random_individual,4,12,4869,8
2,13,4988,0.44367075046513604,0.8837518692016602,random_individual,4,13,4988,8
1,14,5280,0.45213574816073543,0.8783860206604004,random_individual,4,14,5280,8
0,15,5539,0.4384006125687498,0.88299560546875,random_individual,4,15,5539,8
