permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.01521711885388169,12,Nesøy,8
1,1,-0.0033313293885940676,10,Myken,8
1,2,-0.0682467884428058,15,Træna,8
1,3,0.022815988840479196,6,Selvær,8
1,4,0.03866105844246934,4,Gjerøy,8
1,5,0.02496640415068313,5,Hestmannøy,8
1,6,0.17567998176865915,1,Indre Kvarøy,8
1,7,-0.049833625924677855,14,Onøy og Lurøy,8
1,9,-0.00660775028778493,11,Sleneset,8
1,10,0.0050240899359086655,8,Aldra,8
1,11,0.050442868465944826,2,Southern 1,8
1,12,-0.019006901689488487,13,Southern 2,8
1,13,0.043101198932591095,3,Southern 3,8
1,14,0.011803768232649505,7,Southern 4,8
1,15,0.0013950735484513643,9,Southern 5,8
2,0,-0.014093720386413613,12,Nesøy,8
2,1,0.01641273246928115,7,Myken,8
2,2,-0.062486181569826,15,Træna,8
2,3,0.027875344758650437,6,Selvær,8
2,4,0.053790292815158354,2,Gjerøy,8
2,5,0.015705440446764224,8,Hestmannøy,8
2,6,0.11536984964717159,1,Indre Kvarøy,8
2,7,-0.05263050369163791,14,Onøy og Lurøy,8
2,9,0.04072152506100665,4,Sleneset,8
2,10,0.004554666274157251,10,Aldra,8
2,11,0.033451291207823426,5,Southern 1,8
2,12,-0.014613765037451362,13,Southern 2,8
2,13,0.042115701630520475,3,Southern 3,8
2,14,0.0063569498347459405,9,Southern 4,8
2,15,-0.0008827057293471774,11,Southern 5,8
3,0,-0.017373448302500066,12,Nesøy,8
3,1,0.00786497660127742,8,Myken,8
3,2,-0.05417425237641507,14,Træna,8
3,3,0.054557576147709785,3,Selvær,8
3,4,0.05397808701100271,4,Gjerøy,8
3,5,0.04239438778275123,5,Hestmannøy,8
3,6,0.09336666024872022,1,Indre Kvarøy,8
3,7,-0.08647374796384111,15,Onøy og Lurøy,8
3,9,0.06458171954848557,2,Sleneset,8
3,10,0.006970074075429083,9,Aldra,8
3,11,0.027388979103941415,7,Southern 1,8
3,12,-0.026044427134970252,13,Southern 2,8
3,13,0.039452564168345555,6,Southern 3,8
3,14,0.004804399867942307,10,Southern 4,8
3,15,0.00035336895272465124,11,Southern 5,8
4,0,-0.019267318267976015,12,Nesøy,8
4,1,0.00309636035236331,9,Myken,8
4,2,-0.050461323534916225,14,Træna,8
4,3,0.04655389025971926,4,Selvær,8
4,4,0.09298354432632769,2,Gjerøy,8
4,5,0.03693211877593628,6,Hestmannøy,8
4,6,0.1084405813663854,1,Indre Kvarøy,8
4,7,-0.09995429472639965,15,Onøy og Lurøy,8
4,9,0.04778171938898044,3,Sleneset,8
4,10,0.005460791578320871,8,Aldra,8
4,11,0.031127654401417466,7,Southern 1,8
4,12,-0.034696995714340706,13,Southern 2,8
4,13,0.04093343944963276,5,Southern 3,8
4,14,0.001436710985187988,10,Southern 4,8
4,15,0.0012800390899645603,11,Southern 5,8
5,0,-0.019071933268415858,12,Nesøy,8
5,1,-0.004120711260980526,11,Myken,8
5,2,-0.05236967733557572,14,Træna,8
5,3,0.04135996502098966,4,Selvær,8
5,4,0.08766594826187589,2,Gjerøy,8
5,5,0.06773445407598441,3,Hestmannøy,8
5,6,0.09667461621354374,1,Indre Kvarøy,8
5,7,-0.08999372307982914,15,Onøy og Lurøy,8
5,9,0.038248562959989255,6,Sleneset,8
5,10,0.005071785558955728,8,Aldra,8
5,11,0.029323046474352236,7,Southern 1,8
5,12,-0.03091008786319512,13,Southern 2,8
5,13,0.039900173675690764,5,Southern 3,8
5,14,1.4545042724201442e-05,10,Southern 4,8
5,15,0.002119953254493906,9,Southern 5,8
6,0,-0.01889612487418682,12,Nesøy,8
6,1,0.0025922063370422896,10,Myken,8
6,2,-0.051167609334198234,14,Træna,8
6,3,0.03814376738867144,6,Selvær,8
6,4,0.09632030238404736,1,Gjerøy,8
6,5,0.06321402621260247,3,Hestmannøy,8
6,6,0.08607974878142832,2,Indre Kvarøy,8
6,7,-0.0827991973726014,15,Onøy og Lurøy,8
6,9,0.04042579612451271,4,Sleneset,8
6,10,0.004943928132100156,8,Aldra,8
6,11,0.028364303146062916,7,Southern 1,8
6,12,-0.035592149269194955,13,Southern 2,8
6,13,0.03893785960374159,5,Southern 3,8
6,14,-0.0016700657254267307,11,Southern 4,8
6,15,0.002750126196002331,9,Southern 5,8
