target_island,target_island_name,model,removal_fraction,corr_eval_mean,corr_eval_std,mse_adj_mean,mse_adj_std,fit_time_mean_s,fit_time_std_s,n_source_train_mean,n_runs
0,Nesøy,mlp,0.0,0.147850771745046,0.02515433968966796,1.539554754892985,0.01564569622452294,66.30561394034885,1.4131465567350003,5578.0,3
0,Nesøy,mlp,0.25,0.12801859031120935,0.047385986146127004,1.546738823254903,0.08848314034261776,47.694183523301035,0.11548613244871749,4184.0,3
0,Nesøy,mlp,0.5,0.16873964791496596,0.10099875542118032,1.4163658618927002,0.06925698811794508,30.496218564066414,0.09273601532089595,2789.0,3
0,Nesøy,mlp,0.75,0.16108468174934387,0.03510034847298642,1.3483771085739136,0.026012042614345855,13.65766375605017,0.1036873304649662,1394.0,3
0,Nesøy,ridge,0.0,0.15764217575391135,0.02758337301337014,1.356692632039388,0.0032171297018496483,49.323422096281625,0.8546357260141398,5578.0,3
0,Nesøy,ridge,0.25,0.12144081046183904,0.020597840942210236,1.375314752260844,0.04627854783879219,31.627481803297997,0.45943612026052666,4184.0,3
0,Nesøy,ridge,0.5,0.1746356412768364,0.08294109277318842,1.3016947905222576,0.04330527661487622,18.22095321662103,0.11473628115870636,2789.0,3
0,Nesøy,ridge,0.75,0.14227045327425003,0.0905970073818075,1.326312263806661,0.05364905734599571,8.254666490325084,0.16301173508188413,1394.0,3
