analysis,method,selection_method,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,target_island,target_island_name,repeat,repeat_seed,trait,n_components,selection_n_components,avg_grm_obj,pca_dist_obj
full_baseline,full_source_unweighted,none,-2,False,5405,0.12961271026922527,1.2246912198884885,2,Træna,0,691795168,body_mass,500,,-0.0015742536471535559,
ranked_subset,random_individual,random,0,False,500,0.09263086342665693,1.2247976134109542,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1000,0.12001768940732722,1.237834099404783,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1500,0.11036971316806704,1.2429813754717847,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2000,0.08729932673975296,1.2511922152706005,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2500,0.0953791709013933,1.257213263158943,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3000,0.09051445224406669,1.2479079822618635,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3500,0.09540343603774783,1.2429200723326044,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4000,0.10201889361646957,1.2371840217692347,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4500,0.10846782284473791,1.2315258009803194,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,500,0.10032461925842684,1.229048638367303,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1000,0.019982633266724885,1.2470004618134194,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1500,0.08462842283971775,1.2326548801978037,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2000,0.07921592923076091,1.2342614065077353,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2500,0.09396802855640822,1.234611268837173,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3000,0.07787588177881237,1.2424700274202591,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3500,0.1029599782903961,1.2382032397986686,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4000,0.12265810950778926,1.233210516695839,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4500,0.14079187844696753,1.2256173925319482,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,500,-0.03607981840357114,1.288532066830796,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1000,-0.012731006316833656,1.2658367468073277,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1500,0.0031319608444803867,1.2790539760517303,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2000,0.05496629427188004,1.2540096141689274,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2500,0.07027566687417885,1.2415184977177933,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3000,0.09786986533316598,1.232456938326127,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3500,0.08571972353700757,1.2384153931622577,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4000,0.10003684939445825,1.2318481406904935,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4500,0.11241499917477919,1.2298921811908243,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,500,0.09537226244988829,1.2426287656736545,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,1000,0.12255594207606446,1.2274946373074507,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,1500,0.12670688743180558,1.217417688931448,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,2000,0.13872404678366385,1.2141848621453144,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,2500,0.14291704187734297,1.2180863669271234,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,3000,0.13225711383609903,1.2199171965808289,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,3500,0.14170117140259045,1.2163032216297056,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,4000,0.13532045632584316,1.218168589258409,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,3,False,4500,0.13987331269010012,1.2186722491249158,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,500,0.08370930345492283,1.2368491727120225,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,1000,0.09894717100719409,1.2320497470820098,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,1500,0.05922811611982469,1.2445816028226233,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,2000,0.09160297050624229,1.235106746617448,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,2500,0.12316618306306208,1.2262064891547113,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,3000,0.10838464912885086,1.2291605782031778,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,3500,0.11500594850885448,1.2292981422566414,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,4000,0.10906452707767444,1.232234674110749,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,random_individual,random,4,False,4500,0.10986679998698794,1.2330959405434134,2,Træna,0,691795168,body_mass,500,,,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,500,0.16919924825114122,1.2090330114135057,2,Træna,0,691795168,body_mass,500,,0.01849505600970707,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,1000,0.19427934000277958,1.1979260678761203,2,Træna,0,691795168,body_mass,500,,0.012158208118521226,
ranked_subset,bpcrr_topk_avggrm,avggrm,-1,False,1500,0.18259475484011617,1.2013048553279106,2,Træna,0,691795168,body_mass,500,,0.008744159863503985,
