target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
6,Indre Kvarøy,4,4014,5212,5212,8981026,5,Hestmannøy,0.003747788070400189,1,0.44898924580429306,300,227
6,Indre Kvarøy,4,4014,3310,3310,8N87351,5,Hestmannøy,0.0037136817045669845,2,0.44898924580429306,300,246
6,Indre Kvarøy,4,4014,4455,4455,8747517,5,Hestmannøy,0.002962169887917983,3,0.44898924580429306,300,240
6,Indre Kvarøy,4,4014,2367,2367,8N27879,5,Hestmannøy,0.002947509109904084,4,0.44898924580429306,300,229
6,Indre Kvarøy,4,4014,2336,2336,8N27412,5,Hestmannøy,0.0028852358447613623,5,0.44898924580429306,300,234
6,Indre Kvarøy,4,4014,967,967,8M71823,5,Hestmannøy,0.002813345197651361,6,0.44898924580429306,300,244
6,Indre Kvarøy,4,4014,4257,4257,8730451,1,Myken,0.0026196878940677277,7,0.44898924580429306,300,246
6,Indre Kvarøy,4,4014,4604,4604,8800104,10,Aldra,0.0025558894385881593,8,0.44898924580429306,300,245
6,Indre Kvarøy,4,4014,966,966,8M71811,0,Nesøy,0.0025259535667650893,9,0.44898924580429306,300,231
6,Indre Kvarøy,4,4014,4574,4574,8794353,1,Myken,0.0025109702050060546,10,0.44898924580429306,300,233
6,Indre Kvarøy,4,4014,972,972,8M71865,5,Hestmannøy,0.002465318190583173,11,0.44898924580429306,300,239
6,Indre Kvarøy,4,4014,2222,2222,8N14959,5,Hestmannøy,0.0024030437430571988,12,0.44898924580429306,300,245
6,Indre Kvarøy,4,4014,2649,2649,8N42858,5,Hestmannøy,0.002348763830818098,13,0.44898924580429306,300,237
6,Indre Kvarøy,4,4014,0,0,8L19505,3,Selvær,0.0021960746312000077,14,0.44898924580429306,300,233
6,Indre Kvarøy,4,4014,4039,4039,8309285,5,Hestmannøy,0.002171370132548252,15,0.44898924580429306,300,220
6,Indre Kvarøy,4,4014,717,717,8M31476,5,Hestmannøy,0.002119507122943244,16,0.44898924580429306,300,231
6,Indre Kvarøy,4,4014,4377,4377,8732672,7,Onøy og Lurøy,0.002085195884711577,17,0.44898924580429306,300,245
6,Indre Kvarøy,4,4014,2378,2378,8N27932,5,Hestmannøy,0.0020354306447802756,18,0.44898924580429306,300,236
6,Indre Kvarøy,4,4014,5168,5168,8943470,2,Træna,0.001950054016845331,19,0.44898924580429306,300,229
6,Indre Kvarøy,4,4014,2339,2339,8N27415,5,Hestmannøy,0.0019436132727149958,20,0.44898924580429306,300,246
6,Indre Kvarøy,4,4014,2221,2221,8N14958,5,Hestmannøy,0.001921182480166253,21,0.44898924580429306,300,232
6,Indre Kvarøy,4,4014,5293,5293,8981704,0,Nesøy,0.0018186071752662677,22,0.44898924580429306,300,232
6,Indre Kvarøy,4,4014,3068,3068,8N73624,13,Vikna,0.0018169582283519444,23,0.44898924580429306,300,232
6,Indre Kvarøy,4,4014,5045,5045,8939352,5,Hestmannøy,0.0018092140197618152,24,0.44898924580429306,300,229
6,Indre Kvarøy,4,4014,5289,5289,8981657,2,Træna,0.001769305679811356,25,0.44898924580429306,300,235
6,Indre Kvarøy,4,4014,4125,4125,8651952,5,Hestmannøy,0.001762786890678814,26,0.44898924580429306,300,233
6,Indre Kvarøy,4,4014,2301,2301,8N27241,5,Hestmannøy,0.0017319356051286212,27,0.44898924580429306,300,229
6,Indre Kvarøy,4,4014,525,525,8L89276,5,Hestmannøy,0.0017156229785820064,28,0.44898924580429306,300,237
6,Indre Kvarøy,4,4014,1466,1466,8N05704,5,Hestmannøy,0.0016314456409312064,29,0.44898924580429306,300,234
6,Indre Kvarøy,4,4014,4881,4881,8917946,8,Lovund,0.0015825193253748717,30,0.44898924580429306,300,236
6,Indre Kvarøy,4,4014,1237,1237,8N05194,13,Vikna,0.0015682829811264085,31,0.44898924580429306,300,246
6,Indre Kvarøy,4,4014,1473,1473,8N05711,5,Hestmannøy,0.0015471399289343304,32,0.44898924580429306,300,234
6,Indre Kvarøy,4,4014,4935,4935,8934329,5,Hestmannøy,0.0015453323405764672,33,0.44898924580429306,300,236
6,Indre Kvarøy,4,4014,188,188,8L48415,7,Onøy og Lurøy,0.001508368419566875,34,0.44898924580429306,300,236
6,Indre Kvarøy,4,4014,1978,1978,8N14166,5,Hestmannøy,0.0014911438047985935,35,0.44898924580429306,300,239
6,Indre Kvarøy,4,4014,31,31,8L19912,5,Hestmannøy,0.0014636355466767378,36,0.44898924580429306,300,233
6,Indre Kvarøy,4,4014,4456,4456,8747518,5,Hestmannøy,0.001450201628873133,37,0.44898924580429306,300,230
6,Indre Kvarøy,4,4014,60,60,8L19995,0,Nesøy,0.001444750370878676,38,0.44898924580429306,300,226
6,Indre Kvarøy,4,4014,5246,5246,8981264,5,Hestmannøy,0.001419463166851979,39,0.44898924580429306,300,236
6,Indre Kvarøy,4,4014,4594,4594,8800059,4,Gjerøy,0.0014081605769827744,40,0.44898924580429306,300,228
6,Indre Kvarøy,4,4014,1074,1074,8M72666,5,Hestmannøy,0.0014048949432196606,41,0.44898924580429306,300,236
