trait,fold,method,selection_method,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_selection,n_pcs_fit,alpha,pearson_r,mse_adj,pevmean_obj,ga_generations,ga_cache_size,ga_elapsed_sec,fit_time_seconds
thr_tarsus,4,full_train_pc_ridge,full_train,-1,-1,5085,5085,565,3250,100,3250,107097.74831514445,0.4220939968534679,0.48639872670173645,0.01312535535544157,0,0,0.0,0.82948520896025
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4000514,500,5085,565,3250,100,3250,107097.74831514445,0.17784876285404538,0.5514108538627625,0.028238840401172638,300,26339,61.31840158603154,0.02536662807688117
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4001014,1000,5085,565,3250,100,3250,107097.74831514445,0.27273880577515347,0.5394261479377747,0.023997202515602112,300,26588,73.62291983701289,0.06468597706407309
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4001514,1500,5085,565,3250,100,3250,107097.74831514445,0.3463911293712622,0.5207265615463257,0.021097339689731598,300,26571,86.25463911611587,0.1517648878507316
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4002014,2000,5085,565,3250,100,3250,107097.74831514445,0.3421098057350901,0.5177538990974426,0.018853524699807167,300,26598,99.1247830640059,0.2670209889765829
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4002514,2500,5085,565,3250,100,3250,107097.74831514445,0.35704021896513916,0.5147130489349365,0.017390727996826172,300,26504,110.19893183396198,0.36717491410672665
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4003014,3000,5085,565,3250,100,3250,107097.74831514445,0.34950629732787714,0.5136226415634155,0.016160810366272926,300,26566,122.77262430288829,0.5498077010270208
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4003514,3500,5085,565,3250,100,3250,107097.74831514445,0.39010292680664593,0.5007688999176025,0.015118114650249481,300,26606,135.28205689997412,0.7310383589938283
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4004014,4000,5085,565,3250,100,3250,107097.74831514445,0.4048756410516885,0.495635986328125,0.014285540208220482,300,26339,146.77747587906197,0.7965962521266192
thr_tarsus,4,pevmean_ga_pc_ridge,pevmean_ga,0,4004514,4500,5085,565,3250,100,3250,107097.74831514445,0.4093519180886221,0.49034401774406433,0.013606029562652111,300,26522,157.34377390611917,0.8710431579966098
