target_island,target_island_name,repeat,repeat_seed,trait,model,weight_scheme,order_seed,weighted_fit_used,analysis,method,n_individuals,corr_eval,mse_adj
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,4000,0.25927165942450275,1.3072561025619507
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,4500,0.21693164044327864,1.3272666931152344
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,50,0.0805443970182153,1.354314923286438
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,100,0.06520559763656607,1.3503153324127197
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,250,0.0607426679971618,1.3565316200256348
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,500,0.1909104736965951,1.3367279767990112
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,1000,0.32726281836351034,1.3051061630249023
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,1500,0.15823695682011887,1.351717233657837
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,2000,0.20235292003614713,1.3394436836242676
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,2500,0.19942664748608166,1.34346342086792
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,3000,0.246658885965374,1.3224397897720337
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,3500,0.3005524088373547,1.303489327430725
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,4000,0.2722677854277876,1.3107588291168213
0,Nesøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,4500,0.28366061118938996,1.3109456300735474
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-2,False,full_baseline,full_source_unweighted,5578,0.20865413202099758,1.358954668045044
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,50,0.27153588381713334,2.3759090900421143
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,100,0.2772221983152958,1.3209285736083984
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,250,0.26573244869625334,1.3025668859481812
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,500,0.25902389377631235,1.3019098043441772
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,1000,0.25921252617223417,1.3086051940917969
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,1500,0.2481400480138191,1.3270072937011719
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,2000,0.23286607017130642,1.3355417251586914
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,2500,0.23944780684357853,1.334890604019165
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,3000,0.25283850308886036,1.3270491361618042
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,3500,0.2564240018504772,1.3304001092910767
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,4000,0.2594233518057035,1.327657699584961
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,4500,0.2674236556251508,1.3247369527816772
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,50,-0.10859952385200991,1.3770489692687988
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,100,-0.17097279070015808,1.3905813694000244
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,250,-0.09276970808913051,1.4147294759750366
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,500,-0.10360486018346869,1.4126207828521729
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,1000,-0.03790917273190659,1.414436936378479
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,1500,0.059114108071415566,1.4015357494354248
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,2000,0.05410239061500557,1.3911620378494263
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,2500,0.09823292528943692,1.3812280893325806
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,3000,0.09274303580293539,1.3814637660980225
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,3500,0.19060421821632767,1.3579586744308472
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,4000,0.1768731346226508,1.3631032705307007
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,4500,0.180626618928794,1.3626904487609863
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,50,0.12910327199390384,1.4483091831207275
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,100,-0.056823969544288484,1.37443208694458
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,250,-0.0455184326192503,1.4092811346054077
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,500,0.1735386150729254,1.3826631307601929
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,1000,0.3126679855105024,1.3548774719238281
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,1500,0.2656232842029648,1.3521380424499512
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,2000,0.21887564615194252,1.3496297597885132
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,2500,0.21546133140958612,1.3406223058700562
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,3000,0.1930230927138278,1.3568463325500488
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,3500,0.2220253057001743,1.3475691080093384
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,4000,0.23735625828912013,1.3434410095214844
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,4500,0.24680269306440442,1.3365757465362549
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,50,0.011896695128865962,1.3788723945617676
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,100,-0.0768247049815889,1.374402642250061
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,250,0.24441405444147973,1.3642035722732544
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,500,0.2773128501041031,1.3461191654205322
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,1000,0.16914516654990525,1.3584314584732056
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,1500,0.2652287008737689,1.3320029973983765
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,2000,0.2701953059749075,1.3319497108459473
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,2500,0.28991354757164967,1.3307578563690186
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,3000,0.30156043429776913,1.3379218578338623
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,3500,0.2595117363260052,1.3491817712783813
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,4000,0.2701460932828742,1.3457701206207275
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,4500,0.2398252596975045,1.3545641899108887
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,50,0.12715833005861701,1.3739560842514038
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,100,-0.08984478035637246,1.3763210773468018
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,250,0.05106644298121712,1.3765517473220825
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,500,-0.1310035116325813,1.3999816179275513
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,1000,0.16846784615105312,1.3575834035873413
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,1500,0.24654299896329543,1.3576682806015015
0,Nesøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,2000,0.14125242494202922,1.3729835748672485
