target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
12,Vega,2,2014,435,435,8M71158,13,Vikna,0.0032994887243881573,1,0.3345529213267792,300,182
12,Vega,2,2014,1133,1133,8N05101,14,Lauvøya,0.0031506021708053336,2,0.3345529213267792,300,187
12,Vega,2,2014,880,880,8M71384,14,Lauvøya,0.0031156201016652456,3,0.3345529213267792,300,185
12,Vega,2,2014,1656,1656,8N13064,14,Lauvøya,0.0031068631205547607,4,0.3345529213267792,300,185
12,Vega,2,2014,4854,4854,8934064,5,Hestmannøy,0.0028305547109808414,5,0.3345529213267792,300,188
12,Vega,2,2014,1568,1568,8N06851,11,Leka,0.0025733532027208167,6,0.3345529213267792,300,180
12,Vega,2,2014,1139,1139,8N05128,14,Lauvøya,0.0025643671055349338,7,0.3345529213267792,300,175
12,Vega,2,2014,5161,5161,8943805,1,Myken,0.0023824905795645753,8,0.3345529213267792,300,178
12,Vega,2,2014,3920,3920,8309285,5,Hestmannøy,0.0023192416388684717,9,0.3345529213267792,300,177
12,Vega,2,2014,1989,1989,8N14591,11,Leka,0.0022323553354626656,10,0.3345529213267792,300,185
12,Vega,2,2014,1135,1135,8N05114,14,Lauvøya,0.0021940113375061247,11,0.3345529213267792,300,176
12,Vega,2,2014,3466,3466,8N87962,13,Vikna,0.002064871563780557,12,0.3345529213267792,300,179
12,Vega,2,2014,112,112,8L30599,5,Hestmannøy,0.0020242631586775426,13,0.3345529213267792,300,173
12,Vega,2,2014,4035,4035,8681028,5,Hestmannøy,0.002005188131526768,14,0.3345529213267792,300,183
12,Vega,2,2014,4041,4041,8681038,5,Hestmannøy,0.001993444219851469,15,0.3345529213267792,300,178
12,Vega,2,2014,2277,2277,8N27864,6,Indre Kvarøy,0.001989593566100669,16,0.3345529213267792,300,175
12,Vega,2,2014,4043,4043,8681041,5,Hestmannøy,0.001988966005431143,17,0.3345529213267792,300,171
12,Vega,2,2014,2563,2563,8N42706,4,Gjerøy,0.001963090935182953,18,0.3345529213267792,300,178
12,Vega,2,2014,5242,5242,8981657,2,Træna,0.0019535718560902597,19,0.3345529213267792,300,179
12,Vega,2,2014,1997,1997,8N14599,11,Leka,0.0019375355430110085,20,0.3345529213267792,300,164
12,Vega,2,2014,3940,3940,8573521,2,Træna,0.001860452868352228,21,0.3345529213267792,300,171
12,Vega,2,2014,3066,3066,8N73724,14,Lauvøya,0.001833376536379231,22,0.3345529213267792,300,180
12,Vega,2,2014,933,933,8M71811,0,Nesøy,0.001805902183653529,23,0.3345529213267792,300,168
12,Vega,2,2014,82,82,8L30059,13,Vikna,0.0017935282075672015,24,0.3345529213267792,300,179
12,Vega,2,2014,2989,2989,8N73624,13,Vikna,0.0017867129129567143,25,0.3345529213267792,300,187
12,Vega,2,2014,2729,2729,8N72804,14,Lauvøya,0.0017708202719989492,26,0.3345529213267792,300,178
12,Vega,2,2014,2731,2731,8N72825,14,Lauvøya,0.0017598436927115761,27,0.3345529213267792,300,182
12,Vega,2,2014,875,875,8L64433,13,Vikna,0.0017113135429088614,28,0.3345529213267792,300,181
12,Vega,2,2014,888,888,8M71453,13,Vikna,0.0017064907381938437,29,0.3345529213267792,300,175
12,Vega,2,2014,476,476,8L89230,6,Indre Kvarøy,0.0016942689013310988,30,0.3345529213267792,300,180
12,Vega,2,2014,4581,4581,8800436,6,Indre Kvarøy,0.00164685486065197,31,0.3345529213267792,300,179
12,Vega,2,2014,3308,3308,8N87774,5,Hestmannøy,0.0016287422944816373,32,0.3345529213267792,300,177
