trait,fold,method,selection_method,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_selection,n_pcs_fit,alpha,pearson_r,mse_adj,pevmean_obj,ga_generations,ga_cache_size,ga_elapsed_sec,fit_time_seconds
thr_wing,2,full_train_pc_ridge,full_train,-1,-1,5069,5069,564,4500,100,4500,40673.818606964225,0.3773472304571685,0.7879183292388916,0.01606578938663006,0,0,0.0,1.2195149580948055
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2000514,500,5069,564,4500,100,4500,40673.818606964225,0.21395750099174474,0.9630979895591736,0.050348106771707535,300,26491,52.51115632103756,0.02258946280926466
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2001014,1000,5069,564,4500,100,4500,40673.818606964225,0.25476945210421065,0.9472840428352356,0.03780067712068558,300,26485,61.217379219830036,0.06789439800195396
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2001514,1500,5069,564,4500,100,4500,40673.818606964225,0.29693489724215955,0.907089114189148,0.03125128149986267,300,26568,70.34565114299767,0.12908825208432972
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2002014,2000,5069,564,4500,100,4500,40673.818606964225,0.3098693716261651,0.8852391242980957,0.026715043932199478,300,26481,80.27060040202923,0.22736953594721854
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2002514,2500,5069,564,4500,100,4500,40673.818606964225,0.3118778038964374,0.8530263900756836,0.023527100682258606,300,26568,88.45522394706495,0.36726042185910046
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2003014,3000,5069,564,4500,100,4500,40673.818606964225,0.35616186385503107,0.835304856300354,0.021194521337747574,300,26705,98.6320823112037,0.5586167857982218
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2003514,3500,5069,564,4500,100,4500,40673.818606964225,0.3463069483324511,0.8335781097412109,0.019384805113077164,300,26494,107.99413517303765,0.7575680410955101
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2004014,4000,5069,564,4500,100,4500,40673.818606964225,0.34944386801688965,0.8178960084915161,0.017946762964129448,300,26288,116.61250674398616,0.8802236991468817
thr_wing,2,pevmean_ga_pc_ridge,pevmean_ga,0,2004514,4500,5069,564,4500,100,4500,40673.818606964225,0.3659490706729941,0.8053231239318848,0.016849352046847343,300,26653,125.10670642810874,1.145242506871
