trait,target_island,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,3,pevmean_ga,2000,0.2030949756901573,,0.9024372100830078,1
body_mass,3,random_individual,2000,0.17621810948936686,0.07234766690751228,0.9053097367286682,5
